chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr5	9623204	9623278	0.03772	3	0.0002787	0.9982	AC026787.1	AC026787.1	HAVANA
chr3	52065532	52065626	0.00415	5	9.6e-06	0.1576	.	.	.
chr3	195654912	195655035	0.00375	12	2.419e-05	0.2813	.	AC233280.2,AC233280.1,MUC20-OT1,SDHAP2	HAVANA,HAVANA,HAVANA,HAVANA
chr16	2159828	2159840	0.03106	2	0.0002053	1	TRAF7	SNHG19,SNORD60,RF00345,TRAF7	HAVANA,ENSEMBL,ENSEMBL,HAVANA
chr10	15035928	15035932	0.04604	4	0.0003897	1	OLAH	OLAH	HAVANA
chr7	127781873	127781875	0.0303	2	0.000197	1	SND1	SND1	HAVANA
chr22	46256287	46256289	0.02979	2	0.0001915	1	PKDREJ	PKDREJ	HAVANA
chr4	181351190	181351246	0.02673	5	0.0001618	0.9922	.	.	.
chr12	114696539	114696743	1.507e-05	28	1.249e-05	0.0977	AC026765.2	AC026765.2	HAVANA
chr5	5651914	5652082	0.0002946	15	4.581e-07	0.00457	.	.	.
chr11	78868529	78868534	0.01243	4	5.071e-05	1	TENM4	TENM4	HAVANA
chr16	48541582	48541657	0.007996	8	2.562e-05	0.4366	AC026470.1	AC026470.1	HAVANA
chr6	52575723	52575848	0.001452	6	2.494e-06	0.03296	TRAM2	TRAM2,TRAM2-AS1	HAVANA,HAVANA
chr18	3411746	3411758	0.04656	2	0.01438	1	TGIF1	RPL21P127,TGIF1,BOD1P1	HAVANA,HAVANA,HAVANA
chr3	146161845	146161888	0.01202	7	0.001753	1	PLOD2	PLOD2	HAVANA
chr1	248691978	248692157	0.0002132	25	1.532e-06	0.01428	CR589904.2,LYPD9P	CR589904.2,LYPD9P	HAVANA,HAVANA
chr15	85642780	85642865	0.02374	10	0.0001325	0.9271	AKAP13,AC087286.2	AKAP13,AC087286.2	HAVANA,HAVANA
chr15	52093964	52093986	0.03481	6	0.0002447	1	AC023906.5	AC023906.5,AC023906.1	HAVANA,HAVANA
chr11	92864071	92864077	0.002598	2	4.908e-06	0.7469	FAT3	FAT3	HAVANA
chr19	2491208	2491315	0.02808	8	0.0001851	0.9453	.	.	.
chr6	50836166	50836396	0.03588	6	0.004228	1	TFAP2B	TFAP2B	HAVANA
chr11	121614975	121615113	0.003505	7	1.272e-05	0.1434	SORL1	SORL1	HAVANA
chr10	133328124	133328125	0.039	1	0.08077	1	ZNF511-PRAP1,CALY	ZNF511-PRAP1,CALY	HAVANA,HAVANA
chr7	105638984	105639049	0.004636	5	0.007337	1	ATXN7L1	ATXN7L1	HAVANA
chr10	125896366	125896460	0.008024	10	0.0002638	0.991	DHX32	DHX32,FANK1	HAVANA,HAVANA
chr3	11557504	11557555	0.001799	8	2.986e-06	0.09365	ATG7,VGLL4	ATG7,VGLL4	HAVANA,HAVANA
chr15	39704430	39704521	0.0005992	5	6.301e-07	0.01156	FSIP1	FSIP1	HAVANA
chr1	161441018	161441030	0.0393	3	0.05594	1	AL592295.3	AL592295.3,AL831711.1	HAVANA,HAVANA
chr11	66013409	66013469	0.04697	8	0.0004021	1	CST6	CST6,CATSPER1	HAVANA,HAVANA
chr6	30844396	30844428	0.005984	3	1.671e-05	0.584	LINC02570	LINC02570	HAVANA
chr10	122514688	122514689	0.0156	1	0.0137	1	HTRA1	HTRA1	HAVANA
chr2	237473651	237473719	0.04259	7	0.0003424	0.9998	.	.	.
chr6	79313440	79313476	0.007996	6	2.561e-05	0.6972	.	LCAL1	HAVANA
chr2	10361099	10361100	0.01871	1	0.5081	1	HPCAL1	HPCAL1	HAVANA
chr6	31724303	31724525	0.001571	14	5.297e-06	0.03929	MPIG6B	MPIG6B,LY6G6C,DDAH2	HAVANA,HAVANA,HAVANA
chr17	9024669	9024769	0.01548	19	7e-05	0.6914	NTN1	NTN1	HAVANA
chr5	159451322	159451374	0.01855	2	0.009378	1	AC008691.1,LINC01845	AC008691.1,LINC01845	HAVANA,HAVANA
chr11	393560	393650	0.03136	5	0.000208	0.9794	PKP3	PKP3	HAVANA
chr6	170152461	170152594	0.01201	4	0.0005469	0.999	.	.	.
chr15	65395719	65395810	0.01678	9	0.000208	0.9785	IGDCC4	IGDCC4	HAVANA
chr11	10454664	10454702	0.0007605	6	8.874e-07	0.03847	AMPD3	AMPD3	HAVANA
chr6	156658316	156658426	0.02792	5	0.0007211	1	.	AL355297.1	HAVANA
chr13	111893557	111893573	0.02834	2	0.004886	1	LINC00354	LINC00354	HAVANA
chr7	93910822	93910842	0.01073	6	4.041e-05	0.9664	GNGT1	GNGT1,AC002076.2	HAVANA,HAVANA
chr2	112622042	112622274	0.0004495	31	9.005e-07	0.006499	AC079922.1	AC079922.1	HAVANA
chr7	139394614	139394669	0.02673	2	0.0001617	0.9928	LUC7L2,FMC1-LUC7L2	LUC7L2,FMC1-LUC7L2	HAVANA,HAVANA
chr14	89681107	89681195	0.02109	8	0.0001111	0.8801	AL137230.2	AL137230.2	HAVANA
chr9	133863397	133863511	0.002207	10	4.189e-06	0.05985	VAV2	VAV2	HAVANA
chr5	142246279	142246335	0.03507	2	0.0002482	0.9994	.	.	.
chr15	42057496	42057595	0.005602	11	1.489e-05	0.2233	.	.	.
chr17	36885427	36885538	0.002809	7	7.08e-05	0.6575	LHX1-DT	LHX1-DT	HAVANA
chr19	2529006	2529089	0.01467	3	7.617e-05	0.7859	GNG7	GNG7	HAVANA
chr6	167267910	167268050	0.004062	13	1.481e-05	0.1628	.	UNC93A	HAVANA
chr14	61554728	61554838	0.001771	4	3.756e-06	0.05574	AL355916.3	PRKCH,AL355916.3,LINC01303	HAVANA,HAVANA,HAVANA
chr19	795503	795514	0.0444	2	0.01318	1	.	PTBP1	HAVANA
chr17	82874482	82874621	0.006663	18	0.0001415	0.8191	TBCD	TBCD	HAVANA
chr12	122868187	122868229	0.02463	12	0.0007177	1	VPS37B	VPS37B,AC027290.1,AC027290.2	HAVANA,HAVANA,HAVANA
chr6	168414350	168414426	0.03088	7	0.0003459	0.9995	.	.	.
chr9	39132878	39132936	0.02101	5	0.0001105	0.9592	CNTNAP3	CNTNAP3	HAVANA
chr8	143853513	143853515	0.03342	2	0.2108	1	.	EPPK1	HAVANA
chr6	16345403	16345405	0.0444	2	0.007612	1	ATXN1	ATXN1	HAVANA
chr1	161162310	161162371	0.0006133	4	6.553e-07	0.01788	USP21	UFC1,AL590714.1,USP21,PPOX	HAVANA,HAVANA,HAVANA,HAVANA
chr12	50006418	50006497	0.01097	4	4.171e-05	0.588	RACGAP1	RACGAP1	HAVANA
chr16	90082252	90082457	2.592e-05	28	1.141e-08	9.35e-05	PRDM7	PRDM7	HAVANA
chr19	16080317	16080408	0.006735	4	9.254e-05	0.8188	TPM4	TPM4,AC008894.3	HAVANA,HAVANA
chr1	46549754	46549869	0.00679	5	2.309e-05	0.2863	MKNK1-AS1,KNCN	MKNK1-AS1,KNCN	HAVANA,HAVANA
chr1	42420285	42420388	0.001525	9	2.328e-06	0.03726	RIMKLA	RIMKLA	HAVANA
chr7	128300593	128300594	0.03481	1	0.1095	1	RBM28	RBM28	HAVANA
chr14	93007710	93007807	0.02996	5	0.0004261	0.9994	ITPK1	ITPK1	HAVANA
chr17	65553204	65553238	0.03105	8	0.0002052	1	AXIN2,AC004805.1	AXIN2,AC004805.1	HAVANA,HAVANA
chr21	38810149	38810150	0.02509	1	0.0001456	1	ETS2	ETS2,AP001042.1	HAVANA,HAVANA
chr1	160945081	160945201	0.001867	8	2.211e-05	0.2662	AL354714.1,ITLN2	AL354714.1,ITLN2	HAVANA,HAVANA
chr3	47405053	47405107	0.01657	3	7.8e-05	0.9116	PTPN23	PTPN23	HAVANA
chr2	127700733	127700862	0.008815	16	5.713e-05	0.5248	.	WDR33,SFT2D3	HAVANA,HAVANA
chr17	1907102	1907193	0.006143	12	1.725e-05	0.2727	.	.	.
chr22	39292092	39292262	0.0003753	13	1.942e-06	0.01901	.	AL022326.1	HAVANA
chr17	48483321	48483322	0.02492	1	0.03549	1	.	RF00019	ENSEMBL
chr1	113975364	113975414	0.0009042	2	1.132e-06	0.0373	HIPK1	HIPK1,OLFML3	HAVANA,HAVANA
chr19	35106632	35106646	0.02845	2	0.002077	1	AC020907.1,AC020907.6	HPN-AS1,AC020907.1,AC020907.6	HAVANA,HAVANA,HAVANA
chr9	87727704	87727725	0.03795	4	0.0002815	1	CTSL	CTSL	HAVANA
chr16	4679869	4679870	0.04027	1	0.02774	1	MGRN1	MGRN1	HAVANA
chr11	57552324	57552476	0.0001078	6	1.054e-07	0.001165	UBE2L6	SMTNL1,UBE2L6	HAVANA,HAVANA
chr6	168414880	168414969	0.01352	9	0.0004043	0.9995	.	.	.
chr6	85660385	85660465	0.008835	3	3e-05	0.4673	SNHG5,PKMP3	SNHG5,PKMP3	HAVANA,HAVANA
chr20	31473199	31473243	0.03211	6	0.0002155	0.9997	DEFB124	DEFB124,REM1	HAVANA,HAVANA
chr7	18770567	18770659	0.0006461	4	7.152e-07	0.01297	HDAC9	HDAC9	HAVANA
chr10	3099570	3099881	0.0005439	22	4.438e-07	0.002394	PFKP	PFKP	HAVANA
chr8	30442640	30442800	0.005654	28	6.56e-05	0.4978	RBPMS	RBPMS	HAVANA
chr8	143594791	143594797	0.04675	3	0.0004163	1	EEF1D	EEF1D,TIGD5	HAVANA,HAVANA
chr17	1607261	1607327	0.03686	3	0.0003446	0.9998	SLC43A2	SLC43A2,RN7SL105P	HAVANA,ENSEMBL
chr2	1854721	1854722	0.04284	1	0.01365	1	MYT1L	MYT1L	HAVANA
chr22	37282486	37282603	0.01855	17	0.0001074	0.7861	CYTH4	CYTH4	HAVANA
chr2	174796774	174796874	0.002764	5	5.318e-06	0.08545	.	CHN1	HAVANA
chr16	1461391	1461508	0.01005	7	4.315e-05	0.4618	CLCN7	CLCN7	HAVANA
chr14	103699003	103699009	0.02202	4	0.0834	1	KLC1,XRCC3	KLC1,AL049840.2,AL049840.3,AL049840.4,XRCC3	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr6	32204250	32204252	0.02948	2	0.1692	1	NOTCH4	NOTCH4	HAVANA
chr3	30894934	30894936	0.04536	2	0.001924	1	.	GADL1	HAVANA
chr21	45978683	45978771	0.001143	9	1.579e-06	0.02969	.	AJ011932.1,COL6A1	HAVANA,HAVANA
chr11	13983276	13983327	0.04423	4	0.0003651	1	SPON1	SPON1	HAVANA
chr13	111006560	111006601	0.03954	4	0.0003005	1	.	.	.
chr11	66336975	66337112	0.004811	12	2.102e-05	0.2272	AP001107.6	RIN1,AP001107.6,BRMS1	HAVANA,HAVANA,HAVANA
chr8	926065	926201	0.02082	15	0.0001384	0.819	DLGAP2	DLGAP2	HAVANA
chr10	727141	727223	0.02118	12	0.000112	0.8992	.	.	.
chr12	62723760	62723806	0.00739	4	2.259e-05	0.5617	PPM1H	PPM1H	HAVANA
chr8	143738572	143738789	1.136e-07	14	7.736e-10	5.988e-06	IQANK1	FAM83H,IQANK1	HAVANA,HAVANA
chr17	75320880	75320949	0.02332	7	0.0001291	0.9569	GRB2	GRB2	HAVANA
chr6	32129339	32129482	0.0009118	14	2.315e-06	0.02683	FKBPL	ATF6B,FKBPL	HAVANA,HAVANA
chr8	8177365	8177437	0.03987	3	0.007907	1	AC105233.5,ENPP7P1,FAM85B	AC105233.5,ENPP7P1,FAM85B	HAVANA,HAVANA,HAVANA
chr4	76585519	76585656	0.008618	9	7.444e-05	0.5986	SHROOM3	SHROOM3	HAVANA
chr4	185811683	185811871	1.331e-06	21	5.709e-10	5.101e-06	SORBS2	SORBS2	HAVANA
chr1	53893181	53893202	0.03197	3	0.0002142	1	DIO1	YIPF1,DIO1	HAVANA,HAVANA
chr8	48574033	48574083	0.01436	4	6.276e-05	0.8786	AC022915.2	AC022915.2	HAVANA
chr1	37575621	37575623	0.04721	2	0.1308	1	GNL2	GNL2	HAVANA
chr16	49698525	49698533	0.03357	3	0.005136	1	ZNF423	ZNF423	HAVANA
chr17	82782909	82782996	0.01552	13	0.001222	1	TBCD	TBCD	HAVANA
chr11	11521482	11521553	0.001314	4	1.904e-06	0.04404	GALNT18	GALNT18	HAVANA
chr9	35650004	35650005	0.04565	1	0.01722	1	SIT1	CD72,AL357874.1,SIT1	HAVANA,HAVANA,HAVANA
chr11	63015889	63016125	2.922e-05	25	6.815e-09	4.851e-05	.	SLC22A8	HAVANA
chr8	30541236	30541308	0.002778	6	5.362e-06	0.1176	RBPMS	RBPMS	HAVANA
chr17	80834229	80834462	0.000566	14	1.851e-06	0.01326	RPTOR	RPTOR	HAVANA
chr17	81285175	81285649	0.000333	39	2.453e-08	8.692e-05	SLC38A10	SLC38A10	HAVANA
chr5	141478374	141478499	0.0116	22	5.818e-05	0.5424	PCDHGA1,PCDHGA2,PCDHGA3,PCDHGB1,PCDHGA4,PCDHGB2,PCDHGA5,PCDHGB3,PCDHGA6,PCDHGA7,PCDHGB4,PCDHGA8,PCDHGB5,PCDHGA9,PCDHGB6,PCDHGA10,PCDHGB7,PCDHGA11,PCDHGA12,PCDHGC3	PCDHGA1,PCDHGA2,PCDHGA3,PCDHGB1,PCDHGA4,PCDHGB2,PCDHGA5,PCDHGB3,PCDHGA6,PCDHGA7,PCDHGB4,PCDHGA8,PCDHGB5,PCDHGA9,PCDHGB6,PCDHGA10,PCDHGB7,PCDHGA11,PCDHGA12,PCDHGC3,RN7SL68P	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,ENSEMBL
chr12	75390761	75390763	0.01747	2	0.0487	1	CAPS2	CAPS2,GLIPR1L2	HAVANA,HAVANA
chr12	128845235	128845237	0.04004	2	0.01745	1	.	.	.
chr11	113272458	113272491	0.005178	5	1.317e-05	0.4886	NCAM1,NCAM1-AS1	NCAM1,NCAM1-AS1	HAVANA,HAVANA
chr17	41635380	41635519	2.586e-06	17	2.886e-08	0.0003487	KRT42P	KRT42P	HAVANA
chr2	79978001	79978087	0.01287	3	5.406e-05	0.6521	CTNNA2	CTNNA2	HAVANA
chr16	30605305	30605406	0.03054	8	0.0001996	0.9639	AC093249.2,ZNF689	AC093249.2,ZNF689	HAVANA,HAVANA
chr17	83085250	83085354	0.02122	7	0.003489	1	METRNL	METRNL	HAVANA
chr10	21509484	21509521	0.01504	3	8.202e-05	0.9759	.	SKIDA1	HAVANA
chr4	908286	908373	0.0004943	12	7.549e-07	0.01447	GAK	GAK	HAVANA
chr16	81645100	81645201	0.01765	5	0.0001572	0.9268	CMIP	CMIP	HAVANA
chr13	32164801	32164818	0.01096	2	4.163e-05	0.9837	FRY	FRY	HAVANA
chr21	30561192	30561279	0.04175	8	0.0003311	0.9983	KRTAP19-7	KRTAP19-7	HAVANA
chr10	80137033	80137212	0.003424	9	1.134e-05	0.1009	PLAC9	PLAC9	HAVANA
chr7	155214617	155214619	0.02853	2	0.01221	1	AC099552.5	AC099552.5	HAVANA
chr7	75743588	75743590	0.03838	2	0.0002872	1	.	HIP1	HAVANA
chr19	7618065	7618158	0.0279	16	0.0002564	0.9903	CAMSAP3	CAMSAP3,MIR6792,XAB2	HAVANA,ENSEMBL,HAVANA
chr10	121593753	121594377	6.494e-09	38	3.845e-13	1.035e-09	FGFR2	FGFR2	HAVANA
chr6	44071952	44071961	0.032	4	0.0002145	1	AL109615.3,AL109615.2	AL109615.3,AL109615.2	HAVANA,HAVANA
chr2	241902626	241902661	0.03866	5	0.002786	1	LINC01237	LINC01237,FAM240C	HAVANA,HAVANA
chr5	180324794	180324874	0.0172	4	0.0001737	0.9739	GFPT2	GFPT2	HAVANA
chr3	141312840	141312969	0.006263	4	2.134e-05	0.2426	PXYLP1,AC117383.1	PXYLP1,AC117383.1,AC117383.2	HAVANA,HAVANA,HAVANA
chr6	32093383	32093389	0.01567	2	7.179e-05	1	TNXB	TNXB,AL662884.2	HAVANA,HAVANA
chr11	128717065	128717067	0.03207	2	0.005479	1	FLI1	FLI1	HAVANA
chr13	44397501	44397634	0.003436	15	9.906e-06	0.1176	SERP2	SERP2,TUSC8	HAVANA,HAVANA
chr19	33687465	33687586	0.01907	8	0.000101	0.7539	CHST8	CHST8	HAVANA
chr2	241891308	241891309	0.04355	1	0.03662	1	LINC01237	LINC01237,FAM240C	HAVANA,HAVANA
chr10	122504709	122504791	0.0004953	6	4.921e-07	0.01003	HTRA1	HTRA1	HAVANA
chr16	1156722	1156723	0.01502	1	0.02526	1	CACNA1H	CACNA1H,AC120498.3,AC120498.1	HAVANA,HAVANA,HAVANA
chr14	35384806	35384851	0.0009764	4	1.262e-06	0.04602	.	AL133163.1	HAVANA
chr6	168232670	168232672	0.0167	2	0.008216	1	AL606970.2	AL606970.2	HAVANA
chr1	39387783	39387858	0.008358	2	2.755e-05	0.4604	MACF1	MACF1	HAVANA
chr11	66316014	66316356	0.02286	4	0.0002813	0.7489	AP001107.3,CD248	AP001107.3,CD248	HAVANA,HAVANA
chr7	127678496	127678497	0.008083	1	0.001349	1	SND1	SND1	HAVANA
chr7	155257745	155258009	1.95e-05	21	6.863e-08	0.0004366	.	.	.
chr7	88307586	88307610	0.01955	4	9.892e-05	0.999	.	AC003991.1,STEAP4	HAVANA,HAVANA
chr1	156391418	156391515	0.04499	8	0.0003764	0.9985	AL139130.1	AL139130.1	HAVANA
chr22	50528497	50528597	0.0008765	10	1.087e-06	0.0181	TYMP	NCAPH2,SCO2,U62317.2,TYMP,ODF3B	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr5	179314205	179314284	0.002334	7	1.014e-05	0.194	ADAMTS2	ADAMTS2	HAVANA
chr5	3002523	3002590	0.01844	4	0.000294	0.9994	.	.	.
chr8	66126745	66126835	0.02779	6	0.0002471	0.9901	.	AC084082.1,TRIM55	HAVANA,HAVANA
chr12	114403138	114403145	0.03431	3	0.1299	1	TBX5	TBX5	HAVANA
chr3	4995661	4995716	0.01473	3	6.516e-05	0.8633	.	.	.
chr5	160506784	160506851	0.004079	5	9.303e-06	0.208	.	.	.
chr7	94657076	94657249	0.02005	20	0.0003155	0.9533	PEG10	SGCE,PEG10	HAVANA,HAVANA
chr16	8848856	8849343	1.771e-05	14	3.784e-11	1.305e-07	PMM2,AC022167.2	PMM2,AC012173.1,AC022167.2,CARHSP1,AC022167.1	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr16	85614632	85614689	0.008057	7	0.000291	0.9998	GSE1	GSE1	HAVANA
chr7	6480306	6480382	0.003596	8	7.714e-06	0.1568	DAGLB,KDELR2	DAGLB,KDELR2	HAVANA,HAVANA
chr8	141242664	141242665	0.005518	1	0.007796	1	SLC45A4	SLC45A4	HAVANA
chr17	61408471	61408498	0.02456	6	0.08935	1	TBX2-AS1,TBX2	TBX2-AS1,TBX2,C17orf82	HAVANA,HAVANA,HAVANA
chr22	22854714	22854716	0.02091	2	0.02476	1	.	IGLV3-6,IGLV2-5,IGLV3-4	HAVANA,HAVANA,HAVANA
chr19	16197372	16197374	0.009432	2	3.341e-05	1	AC020911.3	AC020911.3,AP1M1	HAVANA,HAVANA
chr11	1959090	1959164	0.0409	5	0.0003188	0.9993	MRPL23	MRPL23	HAVANA
chr2	229974344	229974346	0.02438	2	0.00675	1	FBXO36	FBXO36,RNU6-1027P	HAVANA,ENSEMBL
chr13	114256753	114256754	0.03916	1	0.0002961	1	CDC16	CDC16	HAVANA
chr8	101467834	101467921	0.0309	5	0.0002031	0.9802	AP001207.3	AP001207.3	HAVANA
chr1	26373017	26373116	0.02246	4	0.001258	1	ZNF683	ZNF683	HAVANA
chr3	188120582	188120659	0.04408	4	0.0003619	0.9996	AC022498.1	AC022498.1	HAVANA
chr15	68302183	68302224	0.01262	4	9.013e-05	0.9751	ITGA11	ITGA11	HAVANA
chr20	23568412	23568496	0.01568	8	0.0002138	0.9861	CST9L	CST9L	HAVANA
chr11	126459612	126459724	0.006608	6	2.735e-05	0.3365	KIRREL3	KIRREL3	HAVANA
chr5	323682	323802	0.004941	15	7.81e-05	0.6649	AHRR,AHRR	AHRR,AHRR	HAVANA,HAVANA
chr13	114010842	114010960	0.002235	17	7.387e-06	0.09981	RASA3	RASA3	HAVANA
chr14	95849934	95849935	0.02991	1	0.01358	1	AL133167.1	AL133167.1	HAVANA
chr1	43933326	43933380	0.0341	5	0.003158	1	ARTN	AL451062.3,ST3GAL3,ARTN,AL357079.1	HAVANA,HAVANA,HAVANA,HAVANA
chr10	23098511	23098668	0.00528	5	1.808e-05	0.1759	AL139815.1,MSRB2	AL139815.1,MSRB2	HAVANA,HAVANA
chr5	31193156	31193157	0.00244	1	0.01071	1	AC113386.1	AC113386.1,CDH6	HAVANA,HAVANA
chr19	4361652	4361806	0.003641	16	6.208e-05	0.4919	SH3GL1	MPND,AC007292.2,SH3GL1,AC007292.1	HAVANA,HAVANA,HAVANA,HAVANA
chr6	125300538	125300539	0.02474	1	0.02607	1	HDDC2	HDDC2	HAVANA
chr11	3050039	3050067	0.04423	4	0.01134	1	CARS	CARS,RNU1-91P	HAVANA,ENSEMBL
chr2	73225664	73225687	0.04035	8	0.0003121	1	SMYD5	SMYD5,PRADC1	HAVANA,HAVANA
chr16	66570284	66570286	0.02614	2	0.0001556	1	CKLF-CMTM1,CMTM1	CKLF,CKLF-CMTM1,AC010542.5,CMTM1	HAVANA,HAVANA,HAVANA,HAVANA
chr1	53914116	53914215	0.01245	2	5.084e-05	0.578	.	DIO1,HSPB11	HAVANA,HAVANA
chr15	87877186	87877231	0.007801	6	2.46e-05	0.6008	NTRK3	NTRK3	HAVANA
chr17	1182109	1182110	0.03485	1	0.1355	1	ABR,AC016292.1	ABR,AC016292.1	HAVANA,HAVANA
chr16	30542355	30542452	0.02489	4	0.0001435	0.9167	.	AC002310.3	HAVANA
chr5	2094097	2094166	0.04518	7	0.007081	1	AC124852.1	AC124852.1	HAVANA
chr7	15054849	15054943	0.04868	8	0.0004238	0.9995	.	.	.
chr1	34794177	34794208	0.02469	6	0.02426	1	SMIM12,GJA4	SMIM12,GJA4	HAVANA,HAVANA
chr1	2305004	2305193	6.175e-06	18	1.017e-07	0.0009039	SKI	SKI	HAVANA
chr15	23685864	23685866	0.04762	2	0.008818	1	NDN	NDN	HAVANA
chr19	49555072	49555144	0.002113	4	1.304e-05	0.2622	.	NOSIP	HAVANA
chr11	34098728	34098730	0.03694	2	0.0002682	1	CAPRIN1	CAPRIN1	HAVANA
chr3	150097203	150097264	0.04364	2	0.0003561	0.9999	AC117386.2	AC117386.2	HAVANA
chr17	27666510	27666527	0.03355	2	0.0002307	1	.	NOS2P1,AC015688.3	HAVANA,HAVANA
chr7	98228336	98228337	0.01049	1	0.1492	1	TECPR1	TECPR1	HAVANA
chr7	118214633	118214643	0.04533	4	0.04739	1	.	ANKRD7	HAVANA
chr8	17735425	17735504	0.001438	3	0.001089	1	MTUS1	MTUS1	HAVANA
chr17	2056830	2057006	0.007817	27	0.0008874	0.9998	HIC1	HIC1,SMG6	HAVANA,HAVANA
chr16	69742378	69742471	0.02534	14	0.001433	1	AC092115.3,NOB1	AC092115.3,NOB1	HAVANA,HAVANA
chr8	22989696	22989698	0.01902	2	9.49e-05	1	PEBP4,AC107959.1,RHOBTB2	PEBP4,AC107959.1,RHOBTB2	HAVANA,HAVANA,HAVANA
chr8	41289479	41289638	2.231e-05	13	1.604e-08	0.0001695	SFRP1	SFRP1	HAVANA
chr4	139694977	139694992	0.02627	4	0.0001574	1	MGST2	MGST2,H3F3AP6	HAVANA,HAVANA
chr15	85582968	85583052	0.03514	9	0.0002492	0.9931	AKAP13	AKAP13,AC087286.3	HAVANA,HAVANA
chr12	114865392	114865426	0.04108	6	0.0003214	1	.	.	.
chr1	235642227	235642396	0.02413	14	0.0009004	0.9999	GNG4	GNG4	HAVANA
chr1	201023968	201023992	0.009722	2	0.000102	0.9992	AL358473.1	KIF21B,AL358473.1	HAVANA,HAVANA
chr5	191432	191885	0.00201	16	0.0001429	0.4113	LRRC14B	PLEKHG4B,LRRC14B,AC021087.4,CCDC127	HAVANA,HAVANA,HAVANA,HAVANA
chr10	132724626	132724701	0.003925	4	1.471e-05	0.2807	INPP5A	INPP5A	HAVANA
chr3	141095347	141095349	0.03776	2	0.03223	1	SPSB4	SPSB4	HAVANA
chr16	58249218	58249321	0.02121	7	0.0004032	0.9986	CCDC113	CCDC113	HAVANA
chr7	75969751	75969919	0.008632	15	5.62e-05	0.4299	POR	POR	HAVANA
chr1	13820065	13820157	0.00679	7	1.999e-05	0.3057	PRDM2	PRDM2	HAVANA
chr3	143786442	143786500	0.03409	3	0.0002362	0.9989	SLC9A9	SLC9A9	HAVANA
chr1	19054370	19054460	0.01566	6	7.154e-05	0.7369	.	.	.
chr16	22315167	22315278	0.009141	6	0.0003964	0.9975	POLR3E	POLR3E	HAVANA
chr6	107824280	107824399	0.005667	5	0.0002268	0.9593	SCML4	SCML4	HAVANA
chr17	15392434	15392517	0.01956	5	9.908e-05	0.8654	AC005703.4	AC005703.4	HAVANA
chr16	54283422	54283503	0.0123	5	5e-05	0.6455	IRX3	IRX3,AC018553.2	HAVANA,HAVANA
chr4	1082218	1082385	0.005851	9	3.478e-05	0.2952	RNF212	RNF212	HAVANA
chr15	101653166	101653215	0.01354	4	0.07633	1	.	TM2D3,RNU6-807P,TARSL2	HAVANA,ENSEMBL,HAVANA
chr12	49347115	49347142	0.005709	6	0.02338	1	DNAJC22	DNAJC22	HAVANA
chr16	27471157	27471266	0.004107	11	0.0002109	0.9613	GTF3C1	GTF3C1	HAVANA
chr16	70686853	70686916	0.007516	4	2.327e-05	0.4623	.	MTSS2,VAC14	HAVANA,HAVANA
chr16	74421506	74421513	0.03662	2	0.0002438	1	CLEC18B	CLEC18B,AC009053.3	HAVANA,HAVANA
chr2	120470123	120470197	2.962e-05	6	9.642e-09	0.0002188	.	LINC01101	HAVANA
chr13	98571308	98571377	0.001909	4	3.209e-06	0.07516	STK24	STK24	HAVANA
chr10	133245593	133245595	0.02469	2	0.1291	1	.	VENTX,MIR202HG,MIR202	HAVANA,HAVANA,ENSEMBL
chr13	111622423	111622520	0.02957	9	0.0001888	0.962	AL359649.1,LINC02337	AL359649.1,LINC02337	HAVANA,HAVANA
chr5	38468115	38468206	0.005961	16	3.787e-05	0.503	AC010457.1	EGFLAM,AC010457.1	HAVANA,HAVANA
chr19	46831494	46831496	0.03334	2	0.02388	1	.	AC008622.1	HAVANA
chr8	86517419	86517477	0.02029	6	0.0001051	0.9524	CPNE3	RMDN1,CPNE3	HAVANA,HAVANA
chr22	23457137	23457138	0.04083	1	0.1291	1	AP000344.1	AP000344.1,FAM230I	HAVANA,HAVANA
chr13	24676580	24676581	0.03372	1	0.02218	1	.	ATP12A	HAVANA
chr11	83682220	83682303	0.001821	3	0.001261	1	DLG2,AP002370.2	DLG2,AP002370.2	HAVANA,HAVANA
chr5	123086806	123086822	0.02893	3	0.1051	1	.	AC106786.1,PRDM6	HAVANA,HAVANA
chr17	61459335	61459380	0.025	3	0.0001442	0.9954	TBX4	TBX4,AC005901.1	HAVANA,HAVANA
chr11	2778735	2778893	0.01299	16	0.0003048	0.9609	KCNQ1	KCNQ1	HAVANA
chr8	81732139	81732233	0.03599	6	0.0002579	0.99	ZFAND1	ZFAND1,CHMP4C	HAVANA,HAVANA
chr16	4113771	4113908	0.003436	14	0.0001091	0.7374	ADCY9	ADCY9	HAVANA
chr6	379416	379537	0.01303	16	0.000388	0.9954	.	.	.
chr17	80192060	80192152	0.01555	7	7.085e-05	0.7257	CARD14	CARD14	HAVANA
