chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr20	19759326	19759362	0.004537	2	1.05e-05	0.381	RIN2	AL121761.1,RIN2	HAVANA,HAVANA
chr22	41204965	41205068	0.00891	7	3.01e-05	0.3814	.	L3MBTL2,AL035681.1	HAVANA,HAVANA
chr11	8357247	8357361	0.002502	8	3.37e-05	0.3847	.	.	.
chr19	49489020	49489057	0.004673	3	1.09e-05	0.385	RPL13A	AC010619.1,FLT3LG,AC010619.2,RPL13A,SNORD32A,SNORD33,SNORD34,SNORD35A	HAVANA,HAVANA,HAVANA,HAVANA,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr11	44316035	44316082	0.005492	3	1.39e-05	0.3856	.	.	.
chr4	185018304	185018381	0.007782	2	2.3e-05	0.3879	.	HELT	HAVANA
chr17	32444219	32444220	0.04445	1	3.04e-07	0.3929	AC005899.8	AC005899.8,PSMD11	HAVANA,HAVANA
chr6	117675890	117676050	0.004587	20	4.87e-05	0.3935	NUS1	NUS1	HAVANA
chr14	51094576	51094630	0.00419	3	1.65e-05	0.3946	TRIM9	TRIM9,AL591770.1	HAVANA,HAVANA
chr8	12931601	12931702	0.03012	7	3.1e-05	0.396	.	.	.
chr14	70254605	70254621	0.002694	2	4.93e-06	0.3973	.	AL356804.1	HAVANA
chr19	11419114	11419182	0.002681	3	2.1e-05	0.3975	RGL3	RGL3,CCDC151	HAVANA,HAVANA
chr2	219541802	219541888	0.008526	3	2.65e-05	0.3979	CHPF	ASIC4,CHPF,TMEM198	HAVANA,HAVANA,HAVANA
chr6	26158322	26158430	0.005668	6	3.34e-05	0.3986	HIST1H2BD	HIST1H1E,HIST1H2BD,AL353759.1	HAVANA,HAVANA,HAVANA
chr11	32439110	32439197	0.008659	8	2.71e-05	0.4012	WT1-AS,RF02208	WT1,WT1-AS,RF02203,RF02204,RF02205,RF02208,RF02209,RF02210	HAVANA,HAVANA,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr11	13010215	13010374	0.01019	10	5.02e-05	0.4051	RASSF10	AC084859.1,RASSF10	HAVANA,HAVANA
chr1	179815379	179815413	0.004629	5	1.08e-05	0.4066	FAM163A	FAM163A,AL359853.1	HAVANA,HAVANA
chr10	6255730	6255846	0.00426	8	3.68e-05	0.4068	.	PFKFB3	HAVANA
chr7	36236299	36236482	0.004266	43	5.81e-05	0.4069	EEPD1	EEPD1	HAVANA
chr3	12664507	12664548	0.005287	7	1.3e-05	0.4072	.	RAF1	HAVANA
chr6	28885097	28885191	0.004402	11	3e-05	0.4085	.	ZNF90P2	HAVANA
chr16	55656466	55656569	0.009853	6	3.29e-05	0.4085	SLC6A2	SLC6A2	HAVANA
chr6	166656821	166656857	0.01187	4	1.17e-05	0.4145	RPS6KA2	RPS6KA2,AL023775.2	HAVANA,HAVANA
chr22	43213307	43213374	0.007513	7	2.2e-05	0.4167	SCUBE1,Z82214.2	SCUBE1,Z82214.2	HAVANA,HAVANA
chr6	89433985	89434078	0.00938	2	3.05e-05	0.417	ANKRD6	ANKRD6	HAVANA
chr10	131475972	131476136	0.009716	18	5.4e-05	0.4183	.	.	.
chr6	24358006	24358072	0.007499	6	2.19e-05	0.4204	DCDC2,KAAG1	DCDC2,KAAG1	HAVANA,HAVANA
chr6	31356209	31356367	0.002893	21	5.26e-05	0.4217	HLA-B	HLA-B,MIR6891,AL671883.2	HAVANA,ENSEMBL,HAVANA
chr1	213985691	213985790	0.009865	10	3.3e-05	0.4221	PROX1-AS1,PROX1,AC011700.1	PROX1-AS1,PROX1,AC011700.1	HAVANA,HAVANA,HAVANA
chr1	201007656	201007785	0.01076	4	4.32e-05	0.4233	KIF21B	KIF21B	HAVANA
chr6	136823072	136823205	0.0002342	17	4.47e-05	0.4245	PEX7	PEX7	HAVANA
chr16	85689809	85689934	0.004293	6	4.21e-05	0.4254	GINS2	GINS2,C16orf74	HAVANA,HAVANA
chr15	90200906	90200957	0.006375	3	1.72e-05	0.4258	SEMA4B	SEMA4B	HAVANA
chr9	66152986	66153088	0.01019	4	3.45e-05	0.4267	ANKRD20A3	ANKRD20A3	HAVANA
chr13	49848223	49848320	0.02163	5	3.28e-05	0.4269	.	.	.
chr2	109615393	109615589	0.005347	23	6.72e-05	0.4308	SOWAHC	SEPT10,SOWAHC	HAVANA,HAVANA
chr20	56359835	56359946	0.01036	17	3.82e-05	0.4324	FAM210B	FAM210B	HAVANA
chr10	2657071	2657199	0.002375	17	4.46e-05	0.4359	.	.	.
chr18	76802242	76802411	0.008117	5	5.92e-05	0.4376	ZNF236-DT	ZNF236-DT,RNU6-346P,AC027575.2	HAVANA,ENSEMBL,HAVANA
chr11	120710613	120710733	0.008276	7	4.29e-05	0.4445	GRIK4	GRIK4	HAVANA
chr13	46211359	46211429	0.007355	6	2.61e-05	0.4581	LCP1	LCP1,LRRC63	HAVANA,HAVANA
chr7	94656819	94656994	0.009826	26	6.56e-05	0.4601	PEG10	SGCE,PEG10	HAVANA,HAVANA
chr2	131034463	131034526	0.007908	8	2.36e-05	0.4603	ARHGEF4	ARHGEF4,SMIM39	HAVANA,HAVANA
chr16	81610229	81610270	0.005909	5	1.54e-05	0.4605	CMIP	CMIP,MIR6504	HAVANA,ENSEMBL
chr1	16692875	16692981	0.01116	28	4e-05	0.462	ESPNP	AL021920.2,ESPNP	HAVANA,HAVANA
chr11	62112590	62112653	0.0008218	6	2.4e-05	0.4654	.	AP002793.1	HAVANA
chr8	141146979	141147076	0.01068	20	3.76e-05	0.4711	DENND3	DENND3	HAVANA
chr16	30224827	30225027	0.004456	6	7.8e-05	0.4734	NPIPB13	AC106782.3,NPIPB13	HAVANA,HAVANA
chr2	97995977	97995978	0.0005085	1	4.04e-07	0.485	.	TMEM131	HAVANA
chr11	72244506	72244534	0.004821	2	1.14e-05	0.4876	PHOX2A	PHOX2A	HAVANA
chr15	99014826	99014894	0.008891	11	2.83e-05	0.4959	AC036108.1,LUNAR1	AC036108.1,LUNAR1	HAVANA,HAVANA
chr9	64369353	64369452	0.01147	8	4.16e-05	0.499	ANKRD20A4	ANKRD20A4	HAVANA
chr7	44607386	44607484	0.01585	7	4.13e-05	0.4998	OGDH	OGDH	HAVANA
chr4	164383195	164383381	0.005232	4	7.91e-05	0.5032	MARCH1	MARCH1	HAVANA
chr11	128690433	128690533	0.01167	4	4.26e-05	0.5039	FLI1	AP001122.1,FLI1,SENCR	HAVANA,HAVANA,HAVANA
chr19	22010585	22010679	0.01495	13	4.01e-05	0.5044	ZNF208	ZNF208	HAVANA
chr12	101210051	101210220	0.005915	12	7.22e-05	0.5045	SLC5A8	SLC5A8	HAVANA
chr7	5528425	5528537	0.006383	16	4.79e-05	0.5048	ACTB	ACTB	HAVANA
chr3	170181204	170181205	0.0005269	1	4.29e-07	0.5059	PHC3	PHC3	HAVANA
chr12	5043510	5043592	0.01037	4	3.56e-05	0.5104	.	KCNA5	HAVANA
chr5	141754227	141754326	0.01174	4	4.3e-05	0.5106	AC005753.2	AC005753.2	HAVANA
chr4	678002	678151	0.003544	21	6.52e-05	0.513	MYL5	ATP5ME,MYL5,SLC49A3	HAVANA,HAVANA,HAVANA
chr4	88845481	88845519	0.00623	3	1.67e-05	0.5141	FAM13A	FAM13A	HAVANA
chr19	50432813	50432951	0.002386	7	6.1e-05	0.5164	MYBPC2	AC020909.2,SPIB,MYBPC2	HAVANA,HAVANA,HAVANA
chr16	67394385	67394507	0.008444	7	5.42e-05	0.5183	ZDHHC1	TPPP3,RNU1-123P,ZDHHC1	HAVANA,ENSEMBL,HAVANA
chr19	52942730	52942801	0.009672	3	3.2e-05	0.5234	ZNF816-ZNF321P	ZNF321P,ZNF816-ZNF321P	HAVANA,HAVANA
chr14	23953841	23953933	0.003423	6	4.15e-05	0.5239	DHRS4-AS1,DHRS4	DHRS4-AS1,DHRS4	HAVANA,HAVANA
chr9	36166163	36166289	0.001586	6	5.7e-05	0.5248	.	GLIPR2,CCIN	HAVANA,HAVANA
chr12	38316898	38316980	0.01068	7	3.74e-05	0.5278	ALG10B	ALG10B	HAVANA
chr5	181217914	181217954	0.006639	3	1.84e-05	0.5302	.	AC008443.9,TRIM41,MIR4638	HAVANA,HAVANA,ENSEMBL
chr19	4535200	4535401	0.01039	3	9.29e-05	0.5324	PLIN5,AC011498.4	PLIN5,AC011498.4,LRG1	HAVANA,HAVANA,HAVANA
chr1	99766422	99766538	0.006143	11	5.39e-05	0.534	FRRS1	FRRS1	HAVANA
chr19	58009722	58009802	0.01065	3	3.72e-05	0.5344	AC008969.1	AC008969.1,VN2R19P	HAVANA,HAVANA
chr19	2491791	2491829	0.006558	3	1.8e-05	0.5407	.	.	.
chr12	113469191	113469196	0.009444	4	2.4e-06	0.5455	LHX5	LHX5,LHX5-AS1	HAVANA,HAVANA
chr4	1605385	1605419	0.006193	4	1.65e-05	0.5497	.	.	.
chr6	2478278	2478311	0.00614	4	1.62e-05	0.5547	GMDS-DT	GMDS-DT	HAVANA
chr19	53982096	53982232	0.01041	13	6.7e-05	0.5552	CACNG8	CACNG8,MIR935	HAVANA,ENSEMBL
chr11	65498359	65498397	0.006757	2	1.88e-05	0.5569	MALAT1,AP000769.2	MALAT1,AP000769.2,RF01871	HAVANA,HAVANA,ENSEMBL
chr12	9647664	9647749	0.01158	3	4.22e-05	0.5576	AC092821.3,AC010186.4,AC010186.1	AC092821.3,GOT2P3,AC010186.4,AC010186.1,AC010186.2	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr10	93377078	93377079	0.0005835	1	5.01e-07	0.561	MYOF	MYOF	HAVANA
chr8	143247374	143247436	0.009506	3	3.12e-05	0.5634	ZFP41,AC138696.1	ZFP41,AC138696.1	HAVANA,HAVANA
chr12	52152103	52152204	0.01092	5	5.11e-05	0.5647	.	.	.
chr10	60732551	60732617	0.006734	4	3.37e-05	0.568	ANK3	ANK3,ANK3-DT	HAVANA,HAVANA
chr16	3184259	3184439	0.004975	23	9.19e-05	0.5681	.	AJ003147.1,AJ003147.2	HAVANA,HAVANA
chr3	194687082	194687245	0.01598	8	8.37e-05	0.5701	FAM43A	FAM43A	HAVANA
chr8	19014352	19014429	0.01109	3	3.96e-05	0.5709	PSD3	PSD3	HAVANA
chr7	19142388	19142419	0.006124	6	1.62e-05	0.5758	.	AC003986.1,FERD3L	HAVANA,HAVANA
chr12	121095950	121095999	0.008376	4	2.57e-05	0.5775	.	AC079602.3	HAVANA
chr19	4583928	4584023	0.01307	5	4.99e-05	0.5785	.	.	.
chr5	128965775	128965870	0.01313	8	5.03e-05	0.581	SLC27A6	SLC27A6	HAVANA
chr7	87600673	87600845	0.00904	12	9.15e-05	0.583	ABCB1	ABCB1	HAVANA
chr5	58582424	58582515	0.01009	5	4.88e-05	0.5857	RAB3C	RAB3C	HAVANA
chr3	119176639	119176707	0.01065	5	3.71e-05	0.5923	AC083800.1,UPK1B	AC083800.1,UPK1B	HAVANA,HAVANA
chr1	43168879	43168966	0.01275	3	4.83e-05	0.5987	EBNA1BP2	EBNA1BP2,MIR6733,CFAP57	HAVANA,ENSEMBL,HAVANA
chr9	109779800	109779853	0.009169	2	2.95e-05	0.5997	PALM2	PALM2,PALM2-AKAP2	HAVANA,HAVANA
chr12	46964579	46964658	0.01205	7	4.48e-05	0.6063	.	.	.
chr16	21835234	21835393	0.01188	12	9.04e-05	0.6076	NPIPB4	AC092375.3,NPIPB4	HAVANA,HAVANA
chr12	54009414	54009519	0.004316	7	6.03e-05	0.611	AC012531.3,HOXC6,HOXC8	AC012531.3,HOXC6,HOXC8	HAVANA,HAVANA,HAVANA
chr13	94711894	94712022	0.01437	7	7.39e-05	0.6129	SOX21-AS1,SOX21	LINC00391,SOX21-AS1,SOX21	HAVANA,HAVANA,HAVANA
chr10	31318194	31318233	0.007691	6	2.27e-05	0.6153	ZEB1-AS1	ZEB1-AS1,ZEB1	HAVANA,HAVANA
chr1	121396890	121396987	0.01424	13	5.67e-05	0.6177	SRGAP2-AS1,AC244021.1	SRGAP2C,SRGAP2-AS1,AC244021.1	HAVANA,HAVANA,HAVANA
chr10	100342595	100342652	0.009988	2	3.35e-05	0.6195	AL139819.1	AL139819.1,SCD	HAVANA,HAVANA
chr4	782690	782784	0.014	4	5.52e-05	0.6196	.	AC139887.2,CPLX1	HAVANA,HAVANA
chr17	28599574	28599647	0.01176	8	4.32e-05	0.6218	AC005726.1,SPAG5-AS1	AC005726.1,SPAG5,SPAG5-AS1,AC005726.3	HAVANA,HAVANA,HAVANA,HAVANA
chr19	19821772	19821858	0.0134	3	5.18e-05	0.6286	AC011477.1	AC011477.4,AC011477.1,ZNF506	HAVANA,HAVANA,HAVANA
chr8	23540803	23540881	0.0125	3	4.71e-05	0.6294	SLC25A37	SLC25A37	HAVANA
chr22	30080197	30080394	0.005086	26	0.0001205	0.6344	HORMAD2-AS1,HORMAD2	HORMAD2-AS1,HORMAD2	HAVANA,HAVANA
chr13	43023595	43023696	0.008087	4	6.22e-05	0.6366	DNAJC15	DNAJC15	HAVANA
chr11	66257122	66257124	0.01068	2	1.24e-06	0.6382	.	KLC2,AP001107.4	HAVANA,HAVANA
chr12	6620548	6620660	0.01079	17	6.93e-05	0.6385	LPAR5	LPAR5	HAVANA
chr7	151814747	151814817	0.01179	5	4.33e-05	0.6387	PRKAG2	PRKAG2,AC093583.1	HAVANA,HAVANA
chr3	147408409	147408458	0.01348	4	3.11e-05	0.6472	ZIC1	ZIC4,ZIC1	HAVANA,HAVANA
chr12	25386706	25386743	0.007882	2	2.35e-05	0.6482	.	AC087239.1	HAVANA
chr15	76335197	76335358	0.008652	25	0.0001025	0.6488	.	ISL2,AC027243.1	HAVANA,HAVANA
chr2	70141616	70141712	0.01505	4	6.11e-05	0.649	.	.	.
chr7	74580384	74580489	0.0068	12	6.7e-05	0.6497	GTF2IRD1	GTF2IRD1	HAVANA
chr16	84977080	84977105	0.003008	4	1.61e-05	0.6524	ZDHHC7	ZDHHC7	HAVANA
chr2	70257395	70257501	0.01532	9	6.83e-05	0.6536	PCYOX1	MIR1285-2,AC016700.2,PCYOX1	ENSEMBL,HAVANA,HAVANA
chr17	16352246	16352309	0.01127	3	4.06e-05	0.6538	CENPV	PIGL,CENPV	HAVANA,HAVANA
chr1	143660445	143660536	0.01365	5	5.93e-05	0.6576	.	.	.
chr16	29595710	29595741	0.007083	2	2.03e-05	0.6593	AC009086.2	SMG1P2,AC009086.2,MIR3680-2	HAVANA,HAVANA,ENSEMBL
chr7	1505741	1505813	0.01252	6	4.73e-05	0.6603	.	INTS1,AC093734.1	HAVANA,HAVANA
chr17	81511972	81512041	0.01228	3	4.59e-05	0.6649	ACTG1	ACTG1,AC139149.1	HAVANA,HAVANA
chr4	32716297	32716414	0.006584	15	7.87e-05	0.6694	AC116611.1	AC116611.1	HAVANA
chr6	170296448	170296487	0.001886	4	2.64e-05	0.6714	DLL1,FAM120B	DLL1,FAM120B,AL078605.1	HAVANA,HAVANA,HAVANA
chr22	32205052	32205144	0.009728	8	6.28e-05	0.6745	SLC5A4-AS1	RFPL2,IGLCOR22-1,SLC5A4-AS1	HAVANA,HAVANA,HAVANA
chr4	37891791	37891792	0.0007127	1	6.91e-07	0.6787	TBC1D1	TBC1D1	HAVANA
chr1	234499768	234499873	0.01594	9	7.27e-05	0.68	.	.	.
chr1	1782511	1782569	0.01348	10	4.03e-05	0.681	.	NADK,GNB1	HAVANA,HAVANA
chr11	1952315	1952410	0.00541	4	6.61e-05	0.6815	MRPL23	MRPL23	HAVANA
chr21	40840984	40841086	0.01672	8	7.1e-05	0.6815	DSCAM	DSCAM	HAVANA
chr16	89847408	89847504	0.006618	8	6.68e-05	0.6818	SPIRE2	SPIRE2	HAVANA
chr4	20699885	20699964	0.014	5	5.53e-05	0.6835	PACRGL	PACRGL	HAVANA
chr5	759231	759264	0.007872	4	2.34e-05	0.6876	ZDHHC11B,AC026740.3	ZDHHC11B,AC026740.3	HAVANA,ENSEMBL
chr6	28810423	28810541	0.004798	8	8.36e-05	0.688	.	.	.
chr19	58562535	58562599	0.003448	4	4.55e-05	0.6896	MZF1-AS1,MZF1	UBE2M,MZF1-AS1,MZF1	HAVANA,HAVANA,HAVANA
chr15	89378441	89378574	0.002217	15	9.46e-05	0.6897	MIR9-3HG	MIR9-3HG	HAVANA
chr7	98421220	98421320	0.01678	6	7.14e-05	0.6907	.	.	.
chr4	153465382	153465390	0.002499	4	5.72e-06	0.6917	.	TMEM131L	HAVANA
chr21	45556261	45556364	0.01717	13	7.38e-05	0.6922	SLC19A1	SLC19A1	HAVANA
chr1	2322711	2322854	0.02056	12	0.0001039	0.6972	AL590822.3,MORN1	AL590822.3,MORN1,AL589739.1	HAVANA,HAVANA,HAVANA
chr2	54673981	54674023	0.009403	4	3.06e-05	0.6985	AC093110.1	SPTBN1,AC093110.1	HAVANA,HAVANA
chr8	79890916	79891085	0.0169	8	0.0001245	0.7022	.	AC036214.4	HAVANA
chr22	36410017	36410066	0.0105	6	3.62e-05	0.7036	.	.	.
chr20	33235517	33235567	0.01064	2	3.7e-05	0.7037	.	BPIFA1	HAVANA
chr11	17722120	17722294	0.006816	11	0.000129	0.7045	MYOD1	MYOD1	HAVANA
chr6	10385191	10385283	0.01633	9	6.88e-05	0.7077	.	.	.
chr9	133918270	133918543	0.01704	15	0.0002045	0.7083	VAV2	VAV2	HAVANA
chr17	8226938	8227040	0.03707	3	7.64e-05	0.7083	CTC1	LINC00324,CTC1	HAVANA,HAVANA
chr3	83217756	83217876	0.02494	23	9e-05	0.7085	.	.	.
chr11	63985904	63986081	0.003155	18	0.000133	0.7094	AP000721.1,OTUB1	AP000721.1,OTUB1	HAVANA,HAVANA
chr10	107911916	107912004	0.01595	2	6.68e-05	0.7128	LINC01435	LINC01435	HAVANA
chr6	25962760	25962883	0.002876	5	9.39e-05	0.7149	TRIM38	TRIM38	HAVANA
chr17	78971648	78971736	0.03475	5	6.74e-05	0.716	LGALS3BP	LGALS3BP	HAVANA
chr16	57736954	57737030	0.01455	5	5.84e-05	0.7173	KATNB1	KATNB1	HAVANA
chr13	27006811	27006906	0.003227	3	7.31e-05	0.7178	.	.	.
chr19	1112639	1112795	0.00317	12	0.0001204	0.7189	SBNO2	SBNO2	HAVANA
chr1	179591617	179591669	0.004625	12	4.02e-05	0.719	TDRD5	AL160286.1,AL160286.2,TDRD5	HAVANA,HAVANA,HAVANA
chr6	26811909	26811951	0.001902	8	3.28e-05	0.723	.	.	.
chr11	6926216	6926312	0.01592	9	7.62e-05	0.7288	AC087280.2	AC087280.2,OR2D3,ZNF215	HAVANA,HAVANA,HAVANA
chr9	137170219	137170399	0.01708	10	0.0001428	0.7288	AL929554.1	GRIN1,LRRC26,AL929554.1,MIR3621,TMEM210,ANAPC2	HAVANA,HAVANA,HAVANA,ENSEMBL,HAVANA,HAVANA
chr19	49862479	49862602	0.01281	13	9.83e-05	0.7314	PNKP	PTOV1,PTOV1-AS2,PNKP	HAVANA,HAVANA,HAVANA
chr13	112206078	112206175	0.0141	10	7.77e-05	0.7322	.	.	.
chr16	3735058	3735128	0.007359	7	5.63e-05	0.7332	CREBBP	CREBBP	HAVANA
chr19	32346387	32346461	0.0148	3	5.99e-05	0.7357	ZNF507	ZNF507	HAVANA
chr16	402548	402628	0.01568	6	6.48e-05	0.7359	NME4,DECR2	NME4,DECR2	HAVANA,HAVANA
chr4	304710	304808	0.01801	4	7.95e-05	0.7366	ZNF732	ZNF732,AC079140.6	HAVANA,HAVANA
chr5	176577655	176577773	0.005196	8	9.77e-05	0.7438	CDHR2	CDHR2	HAVANA
chr14	31950936	31951001	0.01379	6	5.4e-05	0.7451	.	LINC02313	HAVANA
chr15	26629354	26629420	0.01396	5	5.5e-05	0.7462	GABRB3	GABRB3	HAVANA
chr17	27654726	27654852	0.003623	14	0.0001051	0.7463	NOS2P1	NOS2P1	HAVANA
chr7	94003815	94003816	0.0008141	1	8.47e-07	0.7517	BET1,AC006378.1	BET1,AC006378.1	HAVANA,HAVANA
chr10	133622653	133622715	0.01394	6	5.49e-05	0.767	AL731769.2	AL731769.2,FRG2B	HAVANA,HAVANA
chr11	126154172	126154255	0.0172	6	7.4e-05	0.7691	.	.	.
chr5	71290110	71290212	0.01579	16	9.1e-05	0.7696	.	.	.
chr1	87328842	87328941	0.0194	2	8.84e-05	0.7697	LMO4	LMO4	HAVANA
chr1	84689866	84689963	0.01919	3	8.71e-05	0.7715	SSX2IP	SSX2IP	HAVANA
chr1	228464754	228464829	0.01621	6	6.82e-05	0.776	.	HIST3H2BB,MIR4666A,HIST3H2BA	HAVANA,ENSEMBL,HAVANA
chr3	12841970	12841971	0.0008484	1	9.13e-07	0.7771	CAND2	CAND2,RPL32,SNORA7A	HAVANA,HAVANA,ENSEMBL
chr2	241856244	241856391	0.02036	19	0.0001342	0.7771	PDCD1	PDCD1	HAVANA
chr1	143904879	143904955	0.01656	3	7e-05	0.78	HIST2H3PS2	AC239798.2,HIST2H3PS2,AC246680.1	HAVANA,HAVANA,HAVANA
chr22	16602589	16602627	0.01027	7	3.5e-05	0.7801	TPTEP1,AP000547.3	AP000547.4,TPTEP1,AP000547.3	HAVANA,HAVANA,HAVANA
chr3	131527085	131527203	0.002213	8	0.0001088	0.7803	BCL2L12P1	BCL2L12P1	HAVANA
chr12	100716976	100717021	0.01147	3	4.16e-05	0.7816	.	ANO4	HAVANA
chr8	71557154	71557264	0.01723	10	0.000102	0.7822	EYA1	EYA1	HAVANA
chr2	11784933	11785085	0.00921	16	0.0001428	0.7867	LPIN1	LPIN1	HAVANA
chr1	143498505	143498623	0.02222	18	0.0001113	0.7879	AC239859.5	AC239859.5,AC239859.2,AC239859.3	HAVANA,HAVANA,HAVANA
chr12	118416490	118416535	0.01165	5	4.26e-05	0.7888	SUDS3	SUDS3	HAVANA
chr3	49501119	49501189	0.0159	6	6.64e-05	0.7898	DAG1	DAG1	HAVANA
chr6	31902649	31902650	0.000887	1	9.66e-07	0.7958	C2	EHMT2,C2,ZBTB12	HAVANA,HAVANA,HAVANA
chr1	86502792	86502889	0.01922	6	9.66e-05	0.8056	.	CLCA1	HAVANA
chr1	114695873	114695954	0.005879	8	8.13e-05	0.8079	.	AMPD1,RN7SL432P	HAVANA,ENSEMBL
chr6	26501585	26501711	0.01767	6	0.0001273	0.81	BTN1A1	BTN1A1	HAVANA
chr11	63769874	63769989	0.02173	12	0.0001162	0.8102	.	C11orf95	HAVANA
chr2	188606467	188606660	0.007981	28	0.0001961	0.8119	AC092598.1	AC092598.1	HAVANA
chr8	30383948	30383949	0.000916	1	1.02e-06	0.8134	RBPMS-AS1	RBPMS-AS1,RBPMS	HAVANA,HAVANA
chr16	56669809	56669927	0.00629	9	0.0001219	0.8172	MT1H	MT1G,MT1H	HAVANA,HAVANA
chr10	110764746	110764797	0.0136	10	5.29e-05	0.8184	RBM20	RBM20,RNA5SP327	HAVANA,ENSEMBL
chr1	16145940	16146034	0.01826	21	9.75e-05	0.8185	EPHA2	EPHA2	HAVANA
chr6	160520447	160520484	0.003163	5	3.87e-05	0.8205	.	LPAL2	HAVANA
chr1	16613883	16613959	0.01801	10	7.96e-05	0.8212	.	NBPF1,AL137798.1,CROCCP2	HAVANA,HAVANA,HAVANA
chr1	51214748	51214846	0.02146	2	0.0001027	0.8214	LINC01562	LINC01562	HAVANA
chr1	201002161	201002300	0.01065	13	0.0001463	0.8228	KIF21B	KIF21B	HAVANA
chr2	37930951	37930994	0.01216	2	4.53e-05	0.8233	RMDN2	RMDN2	HAVANA
chr9	136850665	136850740	0.018	4	7.93e-05	0.8241	PHPT1	AJM1,PHPT1,MAMDC4	HAVANA,HAVANA,HAVANA
chr6	5996736	5996835	0.02176	4	0.0001049	0.8249	.	NRN1	HAVANA
chr6	28817012	28817092	0.01879	7	8.48e-05	0.8249	.	.	.
chr15	93109611	93109626	0.02279	4	1.6e-05	0.8267	.	.	.
chr1	211829421	211829508	0.02004	5	9.28e-05	0.8271	LPGAT1	LPGAT1,LPGAT1-AS1	HAVANA,HAVANA
chr19	46991330	46991346	0.006404	2	1.74e-05	0.832	ARHGAP35	ARHGAP35	HAVANA
chr1	144652369	144652456	0.003803	13	9.58e-05	0.8364	FP700111.1	FP700111.1	HAVANA
chr12	89350869	89350986	0.004123	11	0.0001294	0.8378	DUSP6	DUSP6,AC024909.1,AC010201.3	HAVANA,HAVANA,HAVANA
chr1	229434242	229434299	0.01545	3	6.33e-05	0.8389	.	ACTA1	HAVANA
chr7	769258	769349	0.008316	4	0.0001028	0.844	DNAAF5	DNAAF5	HAVANA
chr1	109090510	109090519	0.004444	2	1.02e-05	0.8451	AL356488.3,TMEM167B	AL356488.3,TMEM167B	HAVANA,HAVANA
chr1	161465521	161465691	0.02017	33	0.0001929	0.8453	AL592295.3	AL592295.3	HAVANA
chr20	58851675	58851748	0.008891	20	8.31e-05	0.8463	GNAS	GNAS-AS1,GNAS,RF02130,RF02131	HAVANA,HAVANA,ENSEMBL,ENSEMBL
chr6	89145633	89145737	0.02184	4	0.0001185	0.8464	AL353135.2	AL353135.2,PM20D2	HAVANA,HAVANA
chr1	157074273	157074417	0.0005269	14	0.000165	0.848	KRT8P45	KRT8P45	HAVANA
chr14	104604629	104604709	0.003343	5	9.18e-05	0.8486	TMEM179	TMEM179	HAVANA
chr4	164957173	164957181	0.004182	2	9.19e-06	0.8487	TRIM61,FAM218A	TRIM61,FAM218A	HAVANA,HAVANA
chr13	24541721	24541774	0.01502	6	6.09e-05	0.8489	TPTE2P6	TPTE2P6,AL359538.3	HAVANA,HAVANA
chr19	1082876	1083063	0.01155	28	0.0002152	0.8494	AC004151.1	AC004151.1,POLR2E	HAVANA,HAVANA
chr8	22231988	22232150	0.007108	5	0.0001883	0.8522	PHYHIP	PHYHIP	HAVANA
chr10	119819019	119819114	0.02258	5	0.0001107	0.8529	INPP5F,AL133461.1	INPP5F,PHACTR2P1,AL133461.1	HAVANA,HAVANA,HAVANA
chr14	100824650	100824765	0.00956	10	0.0001361	0.8572	MEG3	MEG3,AL117190.3,RF01872	HAVANA,ENSEMBL,ENSEMBL
chr1	161440918	161441030	0.008757	18	0.0001335	0.8592	AL592295.3,AL831711.1	AL592295.3,AL831711.1	HAVANA,HAVANA
chr2	45771362	45771498	0.009444	7	0.0001625	0.8598	PRKCE	PRKCE	HAVANA
chr7	88345395	88345458	0.01754	11	7.6e-05	0.8625	.	.	.
chr6	33428386	33428488	0.02335	10	0.000124	0.8646	SYNGAP1	SYNGAP1	HAVANA
chr3	196978928	196979085	0.006896	9	0.0001939	0.8688	AC011322.1	AC011322.1,RPSAP69	HAVANA,HAVANA
chr13	98571072	98571195	0.01266	9	0.0001546	0.8734	STK24	STK24	HAVANA
chr4	133148382	133148484	0.02497	4	0.0001283	0.8737	AC105383.1	AC105383.1,PCDH10	HAVANA,HAVANA
chr13	25018403	25018431	0.01036	4	3.54e-05	0.8753	.	LSP1P1,AL590099.1	HAVANA,HAVANA
chr1	79006640	79006778	0.01418	33	0.0001751	0.8759	ADGRL4	ADGRL4	HAVANA
chr6	10418992	10419033	0.01348	4	5.22e-05	0.877	TFAP2A	TFAP2A,TFAP2A-AS1,AL138885.2	HAVANA,HAVANA,HAVANA
chr5	69415641	69415733	0.01068	13	0.0001179	0.8785	MARVELD2	RAD17,MARVELD2	HAVANA,HAVANA
chr9	62837267	62837407	0.01078	20	0.0001803	0.8798	AL512625.2	AL512625.2,PTGER4P2	HAVANA,HAVANA
chr16	49621463	49621541	0.02114	6	0.0001006	0.88	ZNF423	ZNF423	HAVANA
chr8	1324430	1324472	0.01379	8	5.41e-05	0.88	DLGAP2	DLGAP2	HAVANA
