methyl	methyl.p	arm2.p	arm3.p	BMI.p	age.p	expose.p	PC1.p	methyl.beta	arm2.beta	arm3.beta	BMI.beta	age.beta	expose.beta	PC1.beta	NAs	outliers	total.NAs	zeros	non.zeros	ones	non.ones	diff.miss	ME	genes	genes_flanking	genes_type	methyl.fdr
chr9.127977618	1.25583884520611e-05	0.915534098225084	0.563633927116747	0.169505759289169	0.00423754431381692	0.00163343358532145	0.00195180302799905	2.170555035007	-0.0187481021251086	-0.105592178191947	-0.0258960058563517	0.0447748546742711	-0.502313393332783	2.56678112603043	4	0	4	0	79	2	77	0.539817807816635	.	FAM102A	FAM102A	HAVANA	0.146268460140911
chr10.121593892	1.21361439837907e-09	0.887471790946115	0.576433282265131	0.136711813470004	0.00141326857802065	0.0048040614335628	0.000195714801085596	4.12373918199673	0.0218638529090364	-0.0869464080228216	-0.0242766417630148	0.044038557124533	-0.386422860421048	2.69887388476164	0	0	0	0	83	2	81	1	.	FGFR2	FGFR2	HAVANA	0.00203858456266442
chr10.96271369	3.06563373085791e-05	0.532838027411	0.606994480841442	0.103952023263949	0.155473930617854	0.00246280508864067	0.00890541465472954	-2.81546515830214	-0.11824052650801	-0.0940118905835906	-0.0313901788045903	0.0229775569232955	-0.498967244441772	2.17266410440393	6	2	8	5	70	0	75	0.425602203629795	.	BLNK	BLNK	HAVANA	0.16566772936511
chr10.70459995	0.000105051009657824	0.80888139613502	0.911502656471651	0.0308466486408468	0.0236147048927488	0.00402193486109837	0.00287113320260704	-2.40032543472939	-0.0436862644475257	-0.0198323430869608	-0.0415667506469593	0.0353643333633745	-0.455472236405694	2.47894070033023	0	2	2	4	77	0	81	0.999999999999975	.	.	.	.	0.197383444223552
chr10.473414	1.94526263332417e-05	0.90270297061988	0.800241531394606	0.607226763500826	0.0165582919773265	0.0034143418680874	0.00030372392045038	10.8602606051355	-0.0213749672517569	0.0446187525351439	-0.00966455790502105	0.0368884498408088	-0.454856988475191	2.9955861204256	0	0	0	0	83	34	49	1	.	DIP2C	DIP2C	HAVANA	0.151920511935905
chr10.128721560	1.04752145866622e-05	0.533812646777147	0.873858302097029	0.325646770268908	0.0269532431495594	0.00295870837481097	0.00174063675958061	4.48165407685271	-0.121283881226372	-0.0313415671190593	-0.0194627507146598	0.0367019163589543	-0.504082616472011	2.66321763850497	0	9	9	0	74	12	62	0.0284864756722003	.	.	.	.	0.143055917721426
chr10.131146569	6.26306274580774e-05	0.449970924340669	0.917989295851279	0.480220179954053	0.036437372837423	0.0384912216381932	0.00304068075562207	6.23099891740438	-0.149835217517837	-0.0207392027740024	-0.0144725699457209	0.0355310409249082	-0.356689260613841	2.5635123534912	1	8	9	0	74	12	62	0.135379507188981	.	TCERG1L	TCERG1L	HAVANA	0.180498091393139
chr10.116058290	5.91447850146903e-05	0.253144844795773	0.430606819379949	0.100431010975185	0.0457733264600423	0.000940954909051076	0.00450864370519773	-2.44274599347017	-0.215176626720521	-0.150152641040538	-0.0313283604771227	0.0325876255718055	-0.571161392220495	2.68899677699686	7	1	8	0	75	0	75	0.425602203629795	.	GFRA1	GFRA1	HAVANA	0.180418865637997
chr10.133143437	7.43119830464519e-05	0.316881021718114	0.793041113195778	0.545755527270005	0.0172197709569199	0.00214371810775775	0.116415385444172	2.25193010447013	-0.190589732430146	0.05286973504402	-0.0122734899016228	0.0403331501344744	-0.532853755593555	1.52321253611495	9	0	9	0	74	0	74	0.448231490051277	.	.	RPL5P28	HAVANA	0.186601006677798
chr10.44206468	4.4666663608261e-05	0.225828530160329	0.483376139894577	0.516746189846416	0.0338730097065133	0.00364279440176816	0.000251725543872811	2.52737554495742	-0.212628848659914	-0.122686980011133	-0.0119472684629755	0.0321394818311069	-0.447966867737002	3.11128171715487	0	1	1	0	82	1	81	0.999999999999994	.	.	.	.	0.175926068727191
chr10.14063836	5.81252394826972e-05	0.147940980837238	0.0773720618671804	0.199795494926814	0.295400639019163	0.0415179202423973	0.332567657816138	1.88448314918934	-0.297832682651437	-0.362058438011847	-0.0258145992651189	0.0171431968147107	-0.361735777668617	0.959641992158075	18	0	18	0	65	1	64	0.844461114041323	.	FRMD4A	FRMD4A	HAVANA	0.180418865637997
chr10.34116901	7.51538201822561e-05	0.647634144127058	0.57331359254552	0.250379433762896	0.0503362008356576	0.0173099008496482	0.0230268461766632	1.88799480712121	-0.0906532252580727	-0.10963259729619	-0.0226808650164717	0.0334485913186144	-0.409592388839825	2.07411353913323	15	0	15	0	68	3	65	0.825744155835854	.	PARD3	PARD3	HAVANA	0.186728451135389
chr10.102677998	7.87668444611437e-05	0.455955064180422	0.47391424761854	0.469166832631139	0.0407547985532312	0.0654775519890399	0.000824312674384838	2.59591264229832	-0.132744803820337	-0.130004465544304	-0.0137673187183748	0.0320717178540645	-0.294250622342607	2.78511554660719	0	0	0	0	83	0	83	1	.	ARL3	ARL3	HAVANA	0.187366308925922
chr10.69248545	6.64079589524318e-06	0.259931478056657	0.640902545227436	0.219309640121892	0.0113894758141055	0.108106733453172	0.0175473818020369	3.95716532279254	-0.2093302582268	-0.0889080843034692	-0.0232266390632489	0.040598564381742	-0.263974473817865	1.95505331480957	7	0	7	0	76	14	62	0.184016539931081	.	HKDC1	HKDC1	HAVANA	0.138121209193557
chr10.92042823	1.69175379652504e-06	0.277078464820435	0.457521374594891	0.0546921259682764	0.0237212105411343	0.000414056175350212	0.0154779324617018	2.30323063181756	-0.198751381510147	-0.130311483024511	-0.0344224811379321	0.0350822252368635	-0.574963768209108	2.0628808808169	10	0	10	0	73	1	72	0.916456872728902	.	.	CPEB3	HAVANA	0.11143552005652
chr10.1534503	4.95342189330851e-05	0.3783162727666	0.188193673638767	0.651883885901358	0.0392392744341704	0.00418909815858426	0.00353986758762973	2.87146251772794	-0.15595513751403	-0.247830861473573	-0.00858036575755794	0.0322244586840013	-0.454882847118367	2.42303817214557	3	0	3	0	80	11	69	0.0636693113919087	.	ADARB2,ADARB2-AS1	ADARB2,ADARB2-AS1	HAVANA,HAVANA	0.178628083792608
chr10.44206438	7.64067690972311e-05	0.0976526709662195	0.239102031451664	0.428872379653057	0.0519148827635074	0.0170564204897101	0.0030741728700588	2.02204834817773	-0.309565187896675	-0.219644498173465	-0.0150051979734979	0.0305062288162094	-0.375715043108435	2.42653058629604	0	0	0	0	83	1	82	1	.	.	.	.	0.187019912766382
chr10.47322629	5.87143722369594e-05	0.738577581763033	0.948878337934279	0.257740120690742	0.0124843510946933	0.0113976004455982	0.0101244304159216	2.71931617458043	-0.0617403224758108	-0.0120944774388287	-0.0225017632733529	0.041387494477704	-0.414714317543005	2.47457236105796	7	0	7	0	76	4	72	0.891573873590823	.	GDF2	GDF2	HAVANA	0.180418865637997
chr10.121593905	4.62908014062594e-05	0.857732338188389	0.896848128314818	0.233394409147944	0.00977656183498519	0.0142784806763451	0.00658260995188955	3.39654718641746	0.0319702429211719	0.0230773631935944	-0.0222690211065037	0.0403239609854372	-0.383293835981506	2.20579552627041	0	0	0	0	83	4	79	1	.	FGFR2	FGFR2	HAVANA	0.175926068727191
chr10.70441561	7.38882933763163e-05	0.965260727927099	0.494406678975444	0.860650282104299	0.00415711955014261	0.116736889112543	0.0115182222309467	-12.9774671244106	-0.00904502058987532	0.146722554207965	-0.00382100033029114	0.0527054153334012	-0.287016459655303	2.53939658672462	14	5	19	47	17	0	64	0.120481758391778	.	NODAL	NODAL	HAVANA	0.186222059982273
chr10.52057423	9.77553885978765e-05	0.725461566876902	0.602976755255996	0.138884783502795	0.0150585528707829	0.00181086767310674	0.00197708318645557	-2.60466151627765	-0.0643983845458409	-0.0950642665784857	-0.0280840282594988	0.0387619881694937	-0.51304225855717	2.56833645686091	1	1	2	5	76	0	81	0.999999999999975	.	PRKG1	PRKG1	HAVANA	0.192839727041184
chr10.594072	0.000118175313220281	0.349028908992759	0.271481924776044	0.303256616825856	0.0196353101841183	0.0154645475125074	0.00392337515774816	2.6721875364554	-0.168154953436028	-0.198920611699346	-0.0190504910254891	0.0361181318502779	-0.381603017028435	2.43547645720346	2	2	4	0	79	7	72	1	.	DIP2C	DIP2C	HAVANA	0.201911643075588
chr10.49679815	7.12445989035347e-05	0.588160379122411	0.763745539862784	0.287297030926628	0.0101390216881433	0.00205631764524772	0.00750367415484187	-2.47378571837747	-0.0960316883987121	-0.0538345517288174	-0.020026759041409	0.0403396460607701	-0.489380973980958	2.18161416075772	0	0	0	2	81	0	83	1	.	C10orf53	C10orf53	HAVANA	0.186222059982273
chr10.102310148	2.10021147408868e-05	0.677456030704553	0.588885332931914	0.379774300035958	0.00403130086034043	0.00325827710421048	0.000211731618389069	3.57122267274599	-0.0726013510580034	0.0961038630482251	-0.0163304269110595	0.0448187284780514	-0.457720163050337	3.09906286341884	0	0	0	0	83	3	80	1	.	GBF1	GBF1	HAVANA	0.152501939492513
chr10.71635262	4.28146518252643e-06	0.307424564832653	0.865388680187751	0.520267305857704	0.0830141898589822	0.0282317194448636	0.00558767885983713	-5.07949419965228	-0.198028221911756	-0.0309363962536668	-0.0126068070183315	0.0292820447281891	-0.360244477715622	2.54007407820725	10	1	11	13	59	0	72	0.303640127797343	.	CDH23	CDH23	HAVANA	0.126172750866599
chr10.49734907	3.6874797618019e-05	0.825114387663538	0.791573440319657	0.25148717415873	0.0470938807261751	0.00175729300889136	0.000639844982250516	-2.32099365424677	0.0412968733372424	0.0490723496024382	-0.0221195101028469	0.0316768507981446	-0.528089474719569	2.85756001774177	4	1	5	5	73	0	78	1	.	OGDHL	OGDHL	HAVANA	0.171903679874501
chr10.1373893	5.07753243547823e-05	0.868998511085812	0.251150129104045	0.968609969655064	0.0170550738873404	0.115000584476528	0.0144832079972951	10.391245691375	-0.0328548350156047	-0.236111965080374	-0.000836662415668894	0.041157362777085	-0.272126308175706	2.12430167416782	0	10	10	0	73	6	67	0.0694165970794187	.	ADARB2	ADARB2	HAVANA	0.178628083792608
chr10.55628581	1.13419825766462e-05	0.514780852084715	0.352200180643009	0.964732085385967	0.00102070916264238	0.131958141499974	0.00683116255981821	-43.6128521520708	-0.12170908049016	-0.178030026615774	0.000892531453817632	0.0551950097027761	-0.250497375391463	2.23977424183776	0	6	6	51	26	0	77	0.356327440047303	.	.	PCDH15	HAVANA	0.14433214150678
chr10.133569989	0.000113575170050586	0.34700373830424	0.286865532630769	0.0338622926625971	0.00853176636265782	0.0089123243739466	0.004382255443112	-2.37836776597565	-0.172092120982344	-0.202863577176194	-0.0417751113035871	0.0424480945438424	-0.4211385724013	2.36459285693102	2	0	2	0	81	0	81	0.999999999999975	.	AL731769.2	SYCE1,AL731769.2	HAVANA,HAVANA	0.200323667577901
chr10.88952868	7.59895504984362e-06	0.0532143999648487	0.542176624956189	0.0706388869391921	0.0260373729300361	0.00822455577713176	0.0907409324757072	2.99826127985212	-0.352739477056516	-0.106702854026176	-0.0340745665880102	0.0342239950205045	-0.408773376634619	1.45840036657119	2	1	3	0	80	0	80	0.309726711724947	.	STAMBPL1,ACTA2	STAMBPL1,ACTA2	HAVANA,HAVANA	0.140022059941477
chr10.5651368	0.000109348235737865	0.809699449162488	0.822694546357759	0.657886992048923	0.0127828481598954	0.00582109524884253	0.0396768222145156	2.71662718015241	-0.0445992353419889	0.0428714982996165	-0.00871873998531096	0.0414802417404771	-0.453877558016889	2.22551864357364	13	0	13	0	70	6	64	0.93085085549046	.	ASB13	ASB13	HAVANA	0.199277555226579
chr10.8056391	5.94073030990281e-05	0.919350522390052	0.389868812674851	0.953687139831942	0.0612378977489113	0.00365621199682626	0.0973859034190971	-4.90674055055867	0.0192916982032485	-0.162252982053345	-0.00116094215867097	0.0304376117061398	-0.497434549572839	1.64061941439494	15	1	16	25	42	0	67	0.734901162068355	.	GATA3	GATA3,GATA3-AS1,AL390294.1	HAVANA,HAVANA,HAVANA	0.180418865637997
chr10.13464983	7.98028960691064e-05	0.347496648447407	0.263233841140318	0.241905094902587	0.0824387786954163	0.00937617099891292	0.000444619079493324	-1.92547186772163	-0.169612053267919	-0.207898041514199	-0.0224638800440344	0.0274072096297903	-0.414263722901134	2.9485784484454	1	1	2	1	80	0	81	0.539817807816624	.	BEND7	BEND7	HAVANA	0.18743336442522
chr10.110820371	0.000106558076078038	0.497129551227887	0.786602702817058	0.420008313066433	0.0371630707188396	0.0015797866389035	0.00362544774754071	2.06764563588197	-0.124608472206204	-0.0502037948871148	-0.0157037772423144	0.0330665605628215	-0.525338481565843	2.44331390186756	6	0	6	0	77	1	76	0.86747917883326	.	RBM20	RBM20	HAVANA	0.197928295557768
chr10.129951355	2.87951770864812e-05	0.495291590548563	0.765950202468579	0.155765864879734	0.00168532422154955	0.00258187236536851	0.00158469463421211	3.5232183642265	-0.128477725993315	-0.0570597891131087	-0.0270050332336992	0.0515991543357005	-0.498049424682518	2.8723251759771	12	0	12	0	71	13	58	0.399074021440215	.	EBF3	EBF3	HAVANA	0.16566772936511
chr10.131977952	0.000114129046700071	0.523774751296504	0.188357476043517	0.59776245705607	0.0879599692266236	0.0772303998912664	0.098378081237621	2.72710139769488	-0.117796627602568	-0.263314757438851	-0.0102857664006461	0.0275711124308381	-0.293451999196804	1.52040376774332	7	0	7	0	76	4	72	0.0444050754647849	.	BNIP3	BNIP3,AL162274.1	HAVANA,HAVANA	0.200323667577901
chr10.101223373	7.27567939597105e-05	0.736054473264834	0.644346837265832	0.815887285957186	0.476978950880135	0.0491051848214378	0.000561815312186008	-16.2487342443581	-0.0697128894973798	-0.0983558474084063	-0.00505821035299355	0.0131509681243553	-0.354267407488851	3.15750494450424	4	8	12	52	19	0	71	0.0413095882900622	.	.	LBX1	HAVANA	0.186222059982273
chr10.30629697	3.77142353539041e-06	0.150741217620126	0.117814028538145	0.233408517359582	0.0302698341821076	0.0900976655611945	0.00151426594561999	-2.65730202896653	-0.251755030455479	-0.283572299333775	-0.0215932259799513	0.0326917017159621	-0.259727609991529	2.50571448578164	0	1	1	0	82	0	82	0.65060240963856	.	LYZL2	LYZL2	HAVANA	0.124105022256462
chr10.42837355	2.26076644062497e-05	0.741263393149128	0.670117613507943	0.240821521304156	0.0319084085832091	0.00517935566732337	0.00251011859487356	-4.84576201541573	-0.0579333271431084	-0.0757699214616817	-0.0215802024531268	0.0335091391936145	-0.435589661595901	2.43033867603463	0	1	1	28	54	0	82	0.999999999999994	.	.	BMS1,RNU6-885P	HAVANA,ENSEMBL	0.156334666249078
chr10.131109361	8.05583076636312e-05	0.304644263854762	0.330398680644919	0.272171777509419	0.0368582650002462	0.0425805002593899	0.0863198880084203	6.60736728307666	-0.18855742200521	-0.183918842708311	-0.0213349648295101	0.0334025431050165	-0.33074883603155	1.54262099727308	3	1	4	0	79	24	55	0.838936232735825	.	TCERG1L	TCERG1L	HAVANA	0.18743336442522
chr10.48935472	2.35274762830336e-05	0.412254417208766	0.66689691332304	0.0958745744713105	0.083170163048014	0.00107309490015335	0.000304565344187574	2.65150485320076	-0.14439757244613	-0.077512185029478	-0.0305497316859218	0.0272399539544807	-0.521449199889185	2.92696188750579	5	0	5	0	78	1	77	0.274048029103129	.	WDFY4	WDFY4,AC060234.3	HAVANA,HAVANA	0.160002364953916
chr10.23098590	9.30574244344447e-05	0.577868432467437	0.595583340402907	0.558716620409808	0.0389336328030969	0.0202139682135515	0.000562842384359179	2.52137648493946	-0.0998026510747693	-0.0971598007154634	-0.0112499797938779	0.0327805239459038	-0.37262476016938	2.90195656511054	2	0	2	0	81	0	81	0.999999999999975	.	AL139815.1,MSRB2	AL139815.1,MSRB2	HAVANA,HAVANA	0.189882742993435
chr10.121988012	8.62579200763139e-05	0.480579625073259	0.267013220728052	0.256032179025682	0.0546858730079991	0.0370897468789408	0.00467044631250581	4.82950807012792	0.15601505473038	0.267153871334347	-0.0237846778414494	0.0332430962941742	-0.408273658869267	2.86377911185193	10	9	19	0	64	16	48	0.222390092128144	.	.	TACC2	HAVANA	0.18900289620935
chr10.69416165	7.7909460862266e-05	0.8058464405168	0.440239579648736	0.154964068614937	0.0359606881689839	0.00411516474413159	0.248250625173971	7.9714252415889	-0.0481025510190077	-0.155964878391304	-0.0287098361611021	0.0345526429581526	-0.508734697784935	1.20036349622449	11	4	15	0	68	33	35	0.591506368034199	.	TACR2	TACR2	HAVANA	0.187366308925922
chr10.133363108	5.3549301353269e-05	0.668028428608094	0.832227868354211	0.196644621137622	0.0490526721658781	0.0131469420108173	0.0176154793412312	6.25170010330421	-0.0781864097610549	-0.0397833943137704	-0.0249442835222511	0.0312291026325412	-0.409086537350108	2.20080971494756	5	0	5	0	78	30	48	0.274048029103129	.	ECHS1	ECHS1	HAVANA	0.180418865637997
chr10.52315769	4.2042860967763e-05	0.58630110517481	0.645844712353197	0.1220634758821	0.00966434716249433	0.0257610446640014	0.000626588904195559	2.08588703118977	-0.0958658690698678	-0.0820001191330721	-0.0288809900246232	0.0403395529175347	-0.34930707013952	2.83377517418004	0	0	0	0	83	0	83	1	.	DKK1	PRKG1-AS1,DKK1	HAVANA,HAVANA	0.174018122461361
chr10.121504982	2.62113619507681e-05	0.856041981958589	0.781668682456874	0.0663242023269683	0.0201564785986905	0.00766084186446786	0.00994547954398979	4.22389195727164	-0.0331451808372706	-0.0500184846760541	-0.0348786591901473	0.0370542965745642	-0.432288800424071	2.3184229129604	5	0	5	0	78	17	61	1	.	FGFR2	FGFR2	HAVANA	0.162633642764902
chr10.8096092	0.00011713956178652	0.572359224398133	0.930731271965119	0.206474249555786	0.0214036952127852	0.00769688485733028	0.00245486058690003	-4.77467789225116	-0.101903106763909	0.0155621393136265	-0.0239188847938433	0.0363329825651836	-0.424227300068429	2.49375950551631	0	1	1	5	77	0	82	0.65060240963856	ME	.	.	.	0.201398875870225
chr10.52315772	0.000107928195389722	0.43294567318919	0.55699853286673	0.16224115738275	0.0302177884436319	0.0178195193435904	0.00864037051642456	2.01302484094217	-0.140320337605267	-0.106546947252322	-0.0263850116836827	0.0340693386254864	-0.374859034280525	2.1536214996846	0	0	0	0	83	0	83	1	.	DKK1	PRKG1-AS1,DKK1	HAVANA,HAVANA	0.1983138819103
chr10.29538637	4.29288477694194e-05	0.744177063851663	0.0677849265869554	0.190736230728379	0.0237642897810668	0.000740123519875017	0.00572664260526393	5.03514734019345	-0.0575278205328226	-0.36004617574377	-0.0238998641227947	0.0354290643810902	-0.535668575526584	2.21533797515493	3	0	3	0	80	15	65	0.769908903908311	.	SVIL	SVIL	HAVANA	0.174369669282741
chr10.69382623	1.5719483673439e-05	0.789456939543943	0.922602120907602	0.438787250193361	0.147402383565747	0.0381236244872317	0.0130139349258193	4.20143328921749	-0.0530247455473678	0.0188492441404175	-0.0146390721974781	0.0241568574307188	-0.360243391757191	2.18617687283339	13	2	15	0	68	16	52	0.282364605820893	.	HK1	HK1	HAVANA	0.150891578642487
chr10.114180000	4.48822406744403e-05	0.285106047583893	0.899002548684618	0.284638858481886	0.0347400752177854	0.0538767109753021	0.0015683072135433	3.33324941593683	-0.190735950647361	-0.022561705625174	-0.0200158880299573	0.0328403527653803	-0.304608514063019	2.58949617584011	0	0	0	0	83	0	83	1	.	TDRD1	TDRD1	HAVANA	0.175926068727191
chr10.121594610	8.93567219431583e-05	0.198601785442627	0.654643039550515	0.798996004063688	0.0107366174317948	0.0120284524937918	0.00561466593049899	3.52432910522142	-0.239258382913979	-0.0844630566926443	-0.00511323212225932	0.0413357684770523	-0.409553994800839	2.61943970935086	4	1	5	0	78	5	73	0.520158125555629	.	FGFR2	FGFR2	HAVANA	0.189293832741352
chr10.132728894	2.13381374762312e-06	0.47727741436265	0.397872908757157	0.0762398976067554	0.0570363900961824	0.000897318667680945	0.23650860974333	7.05248450665329	0.126909408773316	0.153452205978633	-0.0359120128027755	0.030468691956331	-0.533305536046338	1.05863509321244	6	1	7	0	76	31	45	0.492018228686701	.	INPP5A	INPP5A	HAVANA	0.117591832986787
chr11.8722124	6.71976958844951e-05	0.316017872561704	0.683849138853807	0.170358807574982	0.058203508312738	0.0172654817922354	0.00118850576512615	-2.78688750245761	-0.181381927592943	-0.0737990609686334	-0.0259564283693371	0.0298963859011888	-0.377343587499138	2.74976015304678	1	1	2	5	76	0	81	0.539817807816624	.	ST5	ST5	HAVANA	0.183538541840695
chr11.83682159	5.09549140446923e-05	0.296760326625961	0.0492993853298559	0.442108204540324	0.0030182770676992	0.00210116330046191	0.00421880564957885	2.4317510997135	-0.186043737566053	-0.398866659151867	-0.0149994279401554	0.0484149927531856	-0.506297133710796	2.49402523020383	10	0	10	0	73	3	70	0.114075628388354	.	DLG2,AP002370.2	DLG2,AP002370.2	HAVANA,HAVANA	0.178628083792608
chr11.64083659	8.77769674372755e-05	0.47247653802293	0.483811027956422	0.396384799917205	0.0696049749882909	0.0154861307074452	0.00279668098570078	2.03789227724803	-0.130769473517507	-0.132310286197441	-0.0162829920660856	0.029077285400661	-0.392522502036646	2.55255071454438	3	0	3	0	80	0	80	0.531295915368786	.	MACROD1,AP000721.2,AP006333.2	MACROD1,AP000721.2,AP006333.2	HAVANA,HAVANA,HAVANA	0.18900289620935
chr11.71998843	0.0001080254785633	0.256866363543054	0.848006737796636	0.290100405324546	0.0719000192629523	0.00748171274142226	0.000283111580055681	3.08457683647876	-0.205973262759425	0.0343217742441861	-0.0200873604132996	0.0283997220070454	-0.425388636140347	3.08033090297753	0	1	1	0	82	3	79	0.65060240963856	.	IL18BP	RNF121,IL18BP,NUMA1	HAVANA,HAVANA,HAVANA	0.1983138819103
chr11.129364229	6.50751477228191e-05	0.939637783578144	0.586004765175002	0.707208748491191	0.172075492479307	0.00103629886292824	0.00109412598134963	-40.1450393961171	-0.0141501663298663	-0.102435606079251	-0.00823786191407873	0.0226632362650553	-0.562520677591747	2.83590233649003	1	4	5	61	17	0	78	0.611903309440286	.	.	.	.	0.181681618887656
chr11.67055452	5.71422250476827e-05	0.565193152302828	0.949870104937792	0.044035943678292	0.18945924957615	0.00538281419217018	0.264326116099043	-3.74818552385956	0.114708944620209	-0.0123798249097099	-0.0423922976812215	0.0219539275737538	-0.483605158560543	1.08707685558436	13	1	14	13	56	0	69	1	.	.	SYT12,RHOD	HAVANA,HAVANA	0.180418865637997
chr11.124172464	1.62004094701939e-05	0.226632580035875	0.282792642926367	0.394305035567872	0.00300849821504096	0.0199988233045181	0.000517099700231223	7.67635038245463	-0.213881906386449	-0.193902795014815	-0.0157936883320105	0.0462537975422157	-0.35953239817972	2.84446737886918	0	0	0	0	83	18	65	1	.	.	.	.	0.150891578642487
chr11.10454701	2.37773811839941e-05	0.27330093347526	0.185697694808733	0.61535360102092	0.0451218098895393	0.00425814887940631	0.000759239640719048	2.49880957798154	-0.191819875742674	-0.237226227741724	-0.00931695475262882	0.0304162291769454	-0.453645300852742	3.17419076168293	6	0	6	0	77	1	76	0.514090322388642	.	AMPD3	AMPD3	HAVANA	0.16040307289064
chr11.120219394	0.000118569114613492	0.187948642461454	0.436329876458325	0.368222716165491	0.0221008330747454	0.0492643980607607	0.0772510391162793	2.30159443797961	-0.26813172378762	-0.156681301667495	-0.0184943983557212	0.0392595098707793	-0.339883111253618	1.73010673572429	10	0	10	0	73	1	72	1	.	OAF	OAF	HAVANA	0.201911643075588
chr11.17828324	1.32826413505708e-06	0.582806498696097	0.995587265441942	0.527474970590212	0.0046638503932406	0.000857690391181638	0.000516156660370636	2.3605865583587	-0.0930600697475005	0.000940813079810336	-0.0113086149232506	0.0426885527899369	-0.505867206786879	2.72544063580603	1	0	1	0	82	0	82	0.999999999999994	.	KCNC1,SERGEF	KCNC1,SERGEF	HAVANA,HAVANA	0.110749874420179
chr11.75566482	2.11535507698143e-05	0.484354258763923	0.539558957254497	0.22484091833251	0.0547667078918101	0.0041780029433845	0.0332296642991872	3.18732756182583	-0.127298705904112	-0.11358893921091	-0.0239194972682616	0.0307480554006049	-0.462248827083749	2.00194295232164	6	0	6	0	77	8	69	0.181008380542847	.	SERPINH1	SERPINH1	HAVANA	0.152501939492513
chr11.133934992	7.07066080952346e-05	0.414897279908752	0.983179422542944	0.403373788382231	0.0224843943635933	0.0205788722654858	0.00148541906858737	2.40390815088882	-0.145190959977894	-0.00376917417991308	-0.0158099572356545	0.0356797884528613	-0.364663311315101	2.62018616555504	0	0	0	0	83	0	83	1	.	IGSF9B	IGSF9B	HAVANA	0.186222059982273
chr11.18265995	9.06349897177755e-06	0.954520435003421	0.889153480654958	0.0532753510538026	0.00174305972331628	0.00317472027858679	0.00126422275074601	2.42214397207186	-0.00994425654510075	-0.0247255356627209	-0.0357900862247681	0.04937923218984	-0.457669013070972	2.65087613523067	1	1	2	0	81	3	78	0.999999999999975	.	.	ST13P5,SAA1,RNA5SP334	HAVANA,HAVANA,ENSEMBL	0.142471413528148
chr11.66316296	3.12315929104153e-05	0.287542795636058	0.237958797220825	0.224283431002546	0.014544835797839	0.0259456693322217	0.0366621740456782	2.06427406709111	-0.193325411857539	-0.222834039422943	-0.0235221779111183	0.0388687079936939	-0.357391871643023	1.90287132474106	5	0	5	0	78	1	77	0.192245053074287	.	AP001107.3,CD248	AP001107.3,CD248	HAVANA,HAVANA	0.16591359406891
chr11.64291407	8.2525805148462e-05	0.59191978799151	0.790124831524423	0.0540093515095192	0.0263753864496083	0.000659260309802157	0.0230934637695689	-9.49795738009478	-0.104167467530791	-0.0497930739627869	-0.0375450134025732	0.0362057545985137	-0.583569235067803	2.07848960327198	11	5	16	43	24	0	67	0.940124976048237	.	KCNK4	GPR137,KCNK4,AP001453.3,RF00019	HAVANA,HAVANA,HAVANA,ENSEMBL	0.188812397875814
chr11.3702692	9.92351622389191e-06	0.919918945101036	0.507840064185706	0.0761406954169915	0.024415797276754	0.00184853200394187	0.00113058432084314	5.95740949271971	0.0187632860289906	-0.121793922529956	-0.0343106206927858	0.0357866440929646	-0.525512820497468	2.80010697968715	9	0	9	0	74	26	48	0.619557451196018	.	NUP98	NUP98	HAVANA	0.142471413528148
chr11.73218009	0.000100101210754227	0.412708135979386	0.556218712123701	0.616094042418591	0.0360408516826536	0.00119292714374793	0.00640218054182011	-6.32583575706929	-0.155346714900348	-0.11182813389442	-0.00989360604838174	0.0349693980868345	-0.536441593153842	2.48173501294375	2	3	5	27	51	0	78	0.362395243214288	.	.	AP002761.1,P2RY2	HAVANA,HAVANA	0.194613784814991
chr11.587920	1.42165408275048e-05	0.784334916226237	0.393623366687994	0.0480721311976853	0.10286281796517	0.0015318997391306	0.0303170015086605	2.54751440044896	-0.0470894510455821	-0.151570268034965	-0.0366543546563307	0.0250731560871098	-0.497861744964119	1.72341469134239	3	0	3	0	80	4	76	0.531295915368786	.	PHRF1	PHRF1	HAVANA	0.149103322323107
chr11.134046766	7.14836378271542e-05	0.41274285088214	0.327054564825664	0.201629489081362	0.0291994039639767	0.0120643408261559	0.00143611816119226	2.93512184694813	-0.146716819365773	-0.182736592991687	-0.0241697693710747	0.0343762569989517	-0.397026171371591	2.71207188992691	1	0	1	0	82	7	75	0.65060240963856	.	AP000911.1	AP000911.1	HAVANA	0.186222059982273
chr11.102268612	7.28320047325179e-05	0.685152761993649	0.858248990890508	0.157417478206522	0.00859735473567128	0.000557381712359083	0.00652047372814381	-6.48926996334011	0.0735448341405351	-0.031954543471848	-0.0265614690594414	0.0412962544359346	-0.560076634688719	2.22085712027778	0	0	0	31	52	0	83	1	.	.	.	.	0.186222059982273
chr11.63015994	9.22089791352217e-05	0.213040810547456	0.667239234092982	0.298131083245452	0.0115520244655865	0.00708223900291357	0.0111310703378043	2.25279021939862	-0.226496510651668	-0.0774645592734378	-0.0196558603915607	0.0397191825876486	-0.425055790763511	2.07840293024443	0	0	0	0	83	0	83	1	.	.	SLC22A8	HAVANA	0.189882742993435
