methyl	methyl.p	arm2.p	arm3.p	BMI.p	age.p	expose.p	PC1.p	methyl.beta	arm2.beta	arm3.beta	BMI.beta	age.beta	expose.beta	PC1.beta	NAs	outliers	total.NAs	zeros	non.zeros	ones	non.ones	diff.miss	ME	genes	genes_flanking	genes_type	methyl.fdr
chr7.141778198	0.000268088523273826	0.770810773353636	0.819728878622109	0.109176481998788	0.00406100745575158	0.0108691422793685	0.0028244573733464	6.99588400219636	-0.0727522772696335	0.058058657076141	-0.04194952001228	0.0628579250899012	-0.560922528396241	3.37999411431331	1	1	2	0	81	16	65	0.999999999999975	.	SSBP1	SSBP1,TAS2R4	HAVANA,HAVANA	0.515913610934272
chr7.98879864	0.00014948304367404	0.519718027454616	0.949631945560076	0.376497514662868	0.0134490371522674	0.012888254919368	0.000850916759808612	-8.58183319609134	-0.159212943077722	0.0156750926363825	-0.0229414386178504	0.0540618319986758	-0.542991388069724	3.78950288173902	0	2	2	24	57	0	81	0.32559506317954	.	TRRAP	TRRAP,MIR3609	HAVANA,ENSEMBL	0.494246823670827
chr7.50782859	7.53450678752408e-06	0.688273071309311	0.320910896572596	0.788399016135295	0.357696179917782	0.0171869343609161	0.699313874362086	3.25173434756846	0.0976113329682392	-0.245663433691257	0.00695018124938501	0.019162909527692	-0.519821512756431	0.599608078386976	16	0	16	0	67	0	67	1	.	GRB10	GRB10	HAVANA	0.321643829545879
chr7.50782856	7.35473775905405e-07	0.843457549256423	0.307821850405806	0.614965818588232	0.691410444212052	0.0242277006915158	0.629309617807661	3.54951246194216	0.0467018476147612	-0.250471416715448	0.0127221029568529	0.00842492329793649	-0.475894750069209	0.733842916645383	16	0	16	1	66	0	67	0.830354098803186	.	GRB10	GRB10	HAVANA	0.184291176186192
chr7.2221817	0.000301628126547747	0.422445621300899	0.573068062758872	0.37022932560887	0.0080170710851921	0.00550998847750903	0.00149858586776286	3.04852820396242	-0.195308102579379	-0.140791017017477	-0.0232891661344729	0.0566771079295171	-0.598580475582801	3.54703441017427	1	0	1	0	82	1	81	0.999999999999994	.	MAD1L1,AC069288.1	MAD1L1,AC069288.1	HAVANA,HAVANA	0.526357257657484
chr7.50782848	3.98840324879133e-07	0.712286180129601	0.174802147592443	0.502453080346452	0.635412697736306	0.0136429127709453	0.630628890409141	3.76903515750927	0.0867138713917789	-0.333522975896968	0.016884570515404	0.00991790097025223	-0.519148738639955	0.723339514737112	16	0	16	0	67	0	67	0.830354098803186	.	GRB10	GRB10	HAVANA	0.184291176186192
chr7.99035998	5.81630519683515e-05	0.231980786303476	0.895145802359099	0.139486068267393	0.00977700538654506	0.0206266079398203	0.000225833778598414	6.83624103241297	-0.305606454059388	0.0329293420126975	-0.0377669331430293	0.0562268226399255	-0.512898312567147	4.38294777439607	4	0	4	0	79	19	60	1	.	TRRAP,SMURF1	TRRAP,SMURF1,AC004893.2	HAVANA,HAVANA,HAVANA	0.448165792034468
chr7.84939827	1.9381063310603e-05	0.14688455429735	0.481126227108161	0.608764487824407	0.0806673254412033	0.00187618382667227	0.000453990519479773	9.46648772378195	-0.371309299374397	-0.180793527326832	-0.0135048593944072	0.039204086684087	-0.693597255531157	4.01708851670209	0	5	5	0	78	8	70	0.611903309440286	.	AC074183.2,AC074183.1	AC074183.2,AC074183.1	HAVANA,HAVANA	0.352337571649888
chr7.113017690	0.000193850277686342	0.822316561070752	0.697349520470802	0.222946344975293	0.00227976855655432	0.0441854690607357	0.0404277010810002	8.68060725805609	-0.0575077159178959	-0.104937555247018	-0.0317054801570259	0.0744700994141256	-0.461249891538537	2.92301324338788	12	1	13	0	70	38	32	0.410839832484997	.	.	.	.	0.505487440609796
chr7.149071521	1.29307097119316e-05	0.665858610470037	0.455977443942763	0.958482357666538	0.0375370330237141	0.000823700753941042	0.000503892739319723	6.43825356449452	-0.107103732845261	-0.179675603185792	-0.00135580972303719	0.0429443812049917	-0.739040977214113	4.27518946288612	11	1	12	0	71	17	54	0.260368602625555	.	ZNF786	ZNF786	HAVANA	0.341362797279482
chr7.6480374	0.000299724022358816	0.0625606405118799	0.639710337929231	0.134379189071597	0.0279721236529795	0.0127838372295013	0.0127946448834796	3.22058518491372	-0.487147396445044	-0.119259692907914	-0.0398610072207358	0.0482048820681755	-0.548493005281529	2.9028641097986	2	0	2	0	81	0	81	0.206288568909783	.	DAGLB,KDELR2	DAGLB,KDELR2	HAVANA,HAVANA	0.526357257657484
chr7.38340981	0.000273746977074343	0.892132688526237	0.725754193467935	0.155566888812739	0.0465072156441973	0.00744863193711936	0.00295927168694329	6.41451383052179	-0.036757853725075	-0.0952879191329183	-0.0390688206790923	0.0465847483639596	-0.62388318020411	3.51305732208002	0	7	7	0	76	6	70	0.204867718086683	.	TRGV6	TRGV6,TRG-AS1,TRGV5P	HAVANA,HAVANA,HAVANA	0.517684028938447
chr7.54757555	0.000117810783125101	0.444884096973597	0.938762107233139	0.50558033058216	0.0629547494871696	0.00317620837487395	0.000183366663441285	4.94333146543954	-0.184759750746477	-0.0185719765216401	-0.0176340162955486	0.0399046357257197	-0.638610057408498	4.33322664122989	0	1	1	0	82	0	82	0.65060240963856	.	SEC61G	SEC61G,AC074351.1	HAVANA,HAVANA	0.492274115658132
chr7.149284544	4.08805009459524e-05	0.75604197677472	0.403761837171154	0.224611090661608	0.01236960956006	0.00404472937398079	0.00440754975984593	-3.49272539637588	-0.0778350230171173	-0.208108745590525	-0.0314294707251584	0.054817700495113	-0.63130936173622	3.19035074590618	8	0	8	7	68	0	75	0.809778725597997	.	ZNF783	ZNF783,AC004890.2	HAVANA,HAVANA	0.438819472515461
chr7.32761917	0.000314816226029012	0.558755987193623	0.660556250951191	0.18940970179114	0.00282311389285848	0.00948897196196483	0.00142830353598279	-10.3913328836418	-0.162683079144424	-0.123681473581636	-0.0369761420837232	0.0727139095595231	-0.620889415897675	3.87632057894093	0	9	9	14	60	0	74	0.0284864756722003	.	LINC00997	DPY19L1P1,AC018645.2,LINC00997	HAVANA,HAVANA,HAVANA	0.526357257657484
chr7.135182190	7.49271588536847e-05	0.342592606689125	0.713487408021077	0.0431211439285105	0.00297433676379082	0.0294798066201281	0.00476989039059786	13.7953027852418	-0.232276834968704	-0.0909019719063924	-0.0526825389621829	0.0655771426391625	-0.467880552022035	3.14992474087002	0	1	1	0	82	44	38	0.999999999999994	.	.	WDR91	HAVANA	0.469575048973735
chr7.158026082	0.00020295681299294	0.134897912581342	0.219664187539608	0.225791792628071	0.00216323745011318	0.00999352101271341	0.0197159346259158	5.66593980226365	-0.374122707034406	-0.318322055458398	-0.0314434721127902	0.0687684462760057	-0.559246200841564	2.64703262231545	0	1	1	0	82	8	74	0.65060240963856	.	PTPRN2	PTPRN2,AC011899.1	HAVANA,HAVANA	0.505487440609796
chr7.1853353	0.000185876199694079	0.645475584893157	0.517432582885691	0.177450365381079	0.00950414896796568	0.0134736903354431	0.259017431558752	-4.14333979040156	-0.116417729083897	-0.174029246048452	-0.036401020184175	0.0587036670664525	-0.571925837435984	1.59912306566803	15	0	15	0	68	12	56	0.0134144353000716	.	MAD1L1,AC069288.1	MAD1L1,AC069288.1,AC104129.1	HAVANA,HAVANA,HAVANA	0.502782548835306
chr7.106421356	4.26198592314092e-05	0.344938415025202	0.314668594333487	0.393852561893752	0.0683497417213854	0.0192653336763169	0.064043588165637	2.76163095586703	-0.252599089783273	-0.275972538698936	-0.0232221529737467	0.0423995714274908	-0.564005996114484	2.36517845586731	14	0	14	4	65	0	69	0.758918422581798	.	AC004917.1	AC004917.1,AC005050.3	HAVANA,HAVANA	0.438819472515461
chr8.37841382	4.68990647516487e-05	0.499044991778684	0.845408524918557	0.287276418930282	0.027989849960344	0.104159722479027	0.00184292893540621	-11.910411162939	-0.186792638789451	0.0559934199714127	-0.0307109179093698	0.0514451391327912	-0.397467515116701	4.17345190444203	16	4	20	43	20	0	63	0.80791277999891	.	ADGRA2	ADGRA2,BRF2	HAVANA,HAVANA	0.438819472515461
chr8.141147041	0.000225377792329601	0.453495173738281	0.589403219942606	0.639801397502884	0.0276092688001807	0.0966685522337566	0.000186029427393149	-6.32349323932606	-0.186168579146875	-0.132058526964895	-0.0122248105903029	0.0467442669838216	-0.364103038310217	4.35176765417184	2	3	5	31	47	0	78	1	.	DENND3	DENND3	HAVANA	0.505487440609796
chr8.120404943	0.000211021677191714	0.525381544604943	0.845495453208139	0.567941073527058	0.0131705326000368	0.00272615239422971	0.000210494369296061	4.62064028726846	-0.154372295125859	0.0485079796844696	-0.0149796476568019	0.053299208494887	-0.652515016046776	4.31634211273387	1	0	1	0	82	6	76	0.65060240963856	.	MRPL13	MRPL13	HAVANA	0.505487440609796
chr8.77119628	0.000199690989385864	0.158480509532835	0.451585968762255	0.161973104464864	0.057424584773349	0.0126901971102194	0.000451402623982599	2.75549096212512	-0.349530753181248	-0.187715268881964	-0.0360893762542573	0.0411098190467327	-0.537184172490989	4.04032785849562	0	0	0	0	83	0	83	1	.	.	.	.	0.505487440609796
chr8.52389256	0.000240543278136705	0.316437836520674	0.20027582640132	0.192619457345257	0.00791520062804461	0.0201743217274898	0.00190052030057515	4.15345543703696	-0.246771545382037	-0.333113531194928	-0.0335224258067594	0.0575014698940628	-0.510195289736934	3.51139294294236	3	0	3	0	80	5	75	0.531295915368786	.	ST18	ST18	HAVANA	0.509074760390845
chr8.79891084	0.000256369173784356	0.324707884832369	0.927923769019728	0.487416164999101	0.0834376043518417	0.0110460134490828	0.000396291102709499	-15.5887520582194	-0.242369841996367	-0.0225215808293811	-0.0188946085324398	0.0377958933742101	-0.55315107643297	4.11614634811666	1	2	3	38	42	0	80	0.309726711724947	.	.	AC036214.4	HAVANA	0.513627408329546
chr8.840349	0.000223676752801181	0.556037596489619	0.831674189795123	0.0601097488531674	0.0200750640738402	0.00184006954623151	0.00346772397636646	8.5732100417076	-0.14399249490001	-0.0523115230648123	-0.0491199716586163	0.0500703761700813	-0.685644390244761	3.29244581873887	0	0	0	0	83	27	56	1	.	DLGAP2	DLGAP2	HAVANA	0.505487440609796
chr8.68917159	8.05402424263201e-05	0.716201634020715	0.134730180674672	0.0898325469957752	0.0535541322413989	0.0364176683516819	0.0113680464925298	6.23186585652753	-0.0937133019011024	-0.418622730439488	-0.0458585424146959	0.0422729532971786	-0.491184347772077	3.25259792825438	12	0	12	0	71	28	43	0.117045301713851	.	LINC01592	LINC01592	HAVANA	0.469575048973735
chr8.15702109	6.19717897255373e-05	0.0931686017389614	0.121399684384199	0.149595009400348	0.00655624251071838	0.0237522199243415	0.00101635182298834	3.05809428570119	-0.415089643431912	-0.401861457252088	-0.0366495667183783	0.0579280352658977	-0.48068023899257	3.67529302516507	0	0	0	0	83	4	79	1	.	TUSC3	TUSC3	HAVANA	0.451611073582901
chr8.377787	0.000119801896837527	0.0390545295349244	0.0939239077534858	0.231027023361617	0.108050045172252	0.0258920480305722	0.000954736931168454	4.05007976091346	-0.514756408883741	-0.429276973962347	-0.0303548101400845	0.0339995931752756	-0.467725958710079	3.84968311701679	0	1	1	0	82	0	82	0.999999999999994	.	FAM87A	FAM87A	HAVANA	0.494246823670827
chr8.13567394	0.000279034456802207	0.672086449351209	0.640842914850564	0.428332121267015	0.0242112948308541	0.00123825836945715	0.00100741523087729	6.25473074262046	-0.116459654704022	-0.130136349498867	-0.0220533895927183	0.0535549512245678	-0.827370953584018	3.98899706464765	9	2	11	0	72	21	51	0.364065841768805	.	DLC1,C8orf48	DLC1,C8orf48	HAVANA,HAVANA	0.520790840290495
chr8.48428469	0.000184646095821491	0.249691151362464	0.396392916657236	0.325837241792242	0.0171733037390173	0.00316998679164965	0.00130636400983346	2.59958438188737	-0.283011808131791	-0.215567402124677	-0.0255950277081578	0.0515782844753564	-0.644926401095483	3.74243022879273	2	0	2	0	81	0	81	0.206288568909783	.	AC041040.1	AC041040.1	HAVANA	0.501990526953626
chr8.6627184	2.45002745774215e-05	0.176409672669571	0.514121143578499	0.0701268000810246	0.00308146491767732	0.0112500668281176	0.000852505126761378	3.30568871558301	-0.326035521100297	-0.15889416346559	-0.0465762143113489	0.063240297788926	-0.537806087154859	3.7130737513045	1	0	1	0	82	0	82	0.65060240963856	.	MCPH1,MCPH1-AS1	MCPH1,MCPH1-AS1,MIR8055	HAVANA,HAVANA,ENSEMBL	0.388844499947257
chr8.143325419	9.10289873608577e-06	0.607727312494093	0.580130501576562	0.725196821257945	0.148516231205753	0.00568145376911463	0.0522266342940225	12.2329440522485	0.125420162926542	0.136983677426104	-0.00900176219633627	0.0307606640535619	-0.589827000702495	2.36587870683748	6	0	6	0	77	32	45	0.683988811063932	.	TOP1MT	TOP1MT	HAVANA	0.321643829545879
chr8.93496183	0.000232422308509522	0.376967222659877	0.871295170568262	0.0872556455765374	0.00402810783322482	0.0128582716382807	0.119000018468546	-3.22549857900175	-0.223103669951603	-0.0407967355059584	-0.0451708334401252	0.0643159212427914	-0.55816720633037	1.89873630145502	4	0	4	4	75	0	79	0.31767558037026	.	LINC00535	LINC00535	HAVANA	0.508412951806353
chr8.10596612	0.000113610747381256	0.925608646863158	0.404358737674546	0.0353384500577939	0.0176055548682891	0.00750830326616339	0.162063196687516	7.57929594424264	0.0236853285977815	-0.226538361116311	-0.0561068794093776	0.052481185439403	-0.633448973202679	1.76550631365797	15	0	15	0	68	33	35	0.219484983746832	.	.	.	.	0.489348496849654
chr8.143738722	0.000174972440113568	0.120705805559867	0.366952217916412	0.369174297053101	0.0913908111894454	0.0264583998049287	8.34366483741166e-05	-2.74915578813876	-0.383199558898945	-0.221491777577578	-0.0232249127861977	0.0359766685785562	-0.476120112281454	4.69037233769391	2	2	4	3	76	0	79	0.838936232735825	.	IQANK1	FAM83H,IQANK1	HAVANA,HAVANA	0.495426851962849
chr8.1842683	0.000314729743033045	0.277487280313056	0.433695623825347	0.682399901490094	0.00190978882954222	0.0144455131226009	0.00137535204477388	4.4788987284818	-0.267529550592635	-0.196849663681039	-0.0109655192119308	0.0690501438792647	-0.530096179608486	3.64592608313077	0	0	0	0	83	6	77	1	.	AC019257.8,ARHGEF10	AC019257.8,ARHGEF10	HAVANA,HAVANA	0.526357257657484
chr8.141074514	8.49745667266935e-05	0.164283209997702	0.897824369805204	0.0161049901465512	0.0399091030433466	0.00565449129812679	0.000118865336380403	-7.2726947649257	-0.339058861340954	-0.0303791487681803	-0.0621191398320684	0.0427364842353968	-0.582070211728285	4.45244764125644	0	3	3	14	66	0	80	0.531295915368786	.	.	.	.	0.469575048973735
chr8.42434779	7.81877277317791e-05	0.0422799304769029	0.318892669752126	0.0756587776994314	0.0134641217169659	0.0280061066092337	0.012718002423915	7.31394142866367	-0.551813548482516	-0.2633754528813	-0.0477115134355672	0.0542536543963195	-0.501011579281853	3.12427767189331	11	0	11	0	72	40	32	0.435337196709501	.	SLC20A2	SLC20A2	HAVANA	0.469575048973735
chr8.27773404	0.000225183548120559	0.669231332149408	0.487118932213756	0.101798452887357	0.0269597803188456	0.00898332870835916	0.0160523524819731	2.48413839364182	-0.103608715786689	0.172023440130901	-0.0422808540475236	0.048970576297718	-0.585774900539957	3.19380026896723	12	0	12	0	71	0	71	0.79858095342848	.	ESCO2	CCDC25,ESCO2,RNU6-1276P	HAVANA,HAVANA,ENSEMBL	0.505487440609796
chr8.144875416	0.000302961659460845	0.627064850955204	0.714131982601026	0.639284448322263	0.044158798628177	0.0164623048319114	0.0016900980280027	8.9371405639656	-0.128628857061335	-0.0997052751092322	-0.0129925006474267	0.0466423328739684	-0.55880867075174	3.71044959021726	5	3	8	0	75	33	42	0.520712840830806	.	.	ZNF250	HAVANA	0.526357257657484
chr8.133212560	1.58980525025543e-05	0.635022959932344	0.644504065335855	0.238169217667901	0.108748997717255	0.0219445377415467	0.000933523991717077	-8.45458906375601	-0.118497456940638	-0.114491544443992	-0.0306877215221957	0.0344696529134024	-0.498374667127175	3.71487925459754	1	3	4	16	63	0	79	1	.	CCN4	CCN4	HAVANA	0.341754258918644
chr8.7355100	0.000135229954338712	0.257789445789447	0.816921783644268	0.284116458522211	0.0232741093504339	0.000733847586289507	0.00117421950521319	-11.3108036711956	-0.2798798736408	-0.0575442005161179	-0.0277208183168156	0.0504133902634823	-0.754179031694704	3.66031023478329	0	2	2	43	38	0	81	0.999999999999975	ME	FAM66B	FAM66B,ZNF705G	HAVANA,HAVANA	0.494246823670827
chr8.104082320	6.20997663717506e-05	0.704760302682146	0.607651096645707	0.801768597494463	0.131404036570487	0.00984883627376068	0.0192950445525887	8.79448771240299	-0.109983733815996	-0.150792402050066	-0.00741931357350053	0.0361869746299001	-0.644168510362561	3.01293597261163	8	9	17	0	66	23	43	0.077077303539715	.	RIMS2	RIMS2	HAVANA	0.451611073582901
chr8.6627167	5.14072886350733e-06	0.129486568485401	0.142180482240839	0.245578893219925	0.0630021207494326	0.0146434565325019	0.000816542211581667	3.56868871971556	-0.359856985001509	-0.363644249245346	-0.0291164879904264	0.0385582147278881	-0.507552557903681	3.64937880063756	1	0	1	0	82	0	82	0.65060240963856	.	MCPH1,MCPH1-AS1	MCPH1,MCPH1-AS1,MIR8055	HAVANA,HAVANA,ENSEMBL	0.288004077310507
chr8.141242988	0.000210211073745002	0.719678711363746	0.906396402559517	0.221848775162736	0.00836501672771707	0.00780133595922848	0.00192885183464447	4.950032802169	-0.0945795153685161	-0.0320814177766859	-0.0334459282171846	0.0605563342211361	-0.629877293089308	3.82803662239084	9	1	10	0	73	13	60	0.405121522674176	.	SLC45A4	SLC45A4	HAVANA	0.505487440609796
chr8.141074526	5.02391442859869e-05	0.263456714044829	0.721141004720058	0.21476227079583	0.0862982797532407	0.040004003537627	0.000180810742607576	-6.52010833895907	-0.269621985171816	0.0838921250749432	-0.0307281572416455	0.0356612007937718	-0.431830937838778	4.25047103420843	0	3	3	9	71	0	80	0.531295915368786	.	.	.	.	0.438819472515461
chr8.128048802	0.000143387211654045	0.504625451422945	0.943258558274112	0.763263031993518	0.0261775313869707	0.00373353541405854	0.000642411281028492	2.5514718405439	-0.166189033391742	0.0188230121682078	-0.00834236210602689	0.0488822839991896	-0.651066571663982	4.05695858622157	7	0	7	0	76	2	74	0.0444050754647849	.	PVT1	PVT1,MIR1207	HAVANA,ENSEMBL	0.494246823670827
chr8.27310499	0.000136427370737257	0.369990750423262	0.628728795400122	0.279986474451959	0.123495788184248	0.0066831902868644	8.64190709284487e-05	-12.5883311702383	-0.21889767951125	0.121137493683633	-0.0283055849756157	0.0337572340940218	-0.589549109653892	4.72534890703915	1	0	1	27	55	0	82	0.65060240963856	.	TRIM35	TRIM35,PTK2B	HAVANA,HAVANA	0.494246823670827
chr8.37899772	4.65886828300362e-05	0.44954739459607	0.890326846805709	0.251990445784071	0.0220180507641559	0.027419280216125	0.00268926793041245	-14.818930771959	-0.181106263471178	0.0333233855057375	-0.0290575089724604	0.0483672841960942	-0.467470152775099	3.31878713618561	0	0	0	44	39	0	83	1	.	.	RAB11FIP1	HAVANA	0.438819472515461
chr8.141151038	0.000192239396318144	0.167609142418713	0.838798130739297	0.0344465484632993	0.0316817064889541	0.0609713655408872	0.139394737608548	6.19665077975247	-0.352043726623775	0.0525099448576577	-0.0598103596861018	0.0488481197995193	-0.416769530367286	2.11969102086278	11	0	11	0	72	26	46	0.518724681990118	.	DENND3	DENND3	HAVANA	0.505487440609796
chr8.142346419	0.000164814258591143	0.832021946166292	0.851729375691	0.266127963932802	0.0124721171756544	0.000427448507794853	0.0177379118543882	-10.7532517352543	0.0542508632450307	0.0480423566754727	-0.0297456903465217	0.055385993814203	-0.816236685449904	2.73644988537513	2	3	5	0	78	16	62	0.274048029103129	.	TSNARE1	TSNARE1	HAVANA	0.495426851962849
chr8.143738697	0.00016235679779689	0.182605120006782	0.62356581064504	0.264974921074523	0.0372974926961601	0.0199549173253568	0.000808545148895515	-2.83598197990053	-0.332850561987678	-0.121889227627706	-0.0294330817134071	0.0452000274178916	-0.508861434106106	3.83079371095507	1	1	2	3	78	0	81	0.539817807816624	.	IQANK1	FAM83H,IQANK1	HAVANA,HAVANA	0.495426851962849
chr8.144434509	0.000156550200063853	0.236568837021608	0.499569037489445	0.167111767487319	0.00244643069065303	0.0267455592444523	0.0277415120486544	4.29084836493404	-0.293163848416393	-0.169062254944581	-0.0358242000407942	0.0667063882762902	-0.481387988973077	2.50119197425262	1	0	1	0	82	4	78	0.999999999999994	.	TONSL	TONSL,MIR6893,TONSL-AS1	HAVANA,ENSEMBL,HAVANA	0.494246823670827
chr8.123653899	0.000247350964228334	0.366924497491656	0.995870241038172	0.594797144767402	0.114059734605526	0.0464204705469746	0.912785001628652	5.57541470519245	-0.226436748508418	0.00126555743570916	-0.0139810289811288	0.0336395407759081	-0.430436018642448	0.141768085118154	2	2	4	32	47	0	79	1	.	AC135166.1	AC135166.1,KLHL38	HAVANA,HAVANA	0.509866667055137
chr8.141138894	9.99825706467099e-05	0.424648818509724	0.127061418138738	0.585429197566213	0.0339579936007502	0.00133284139541862	0.000603021677102224	8.83363615087799	-0.202906333780417	-0.410953773575215	-0.0150532822887113	0.0472819731757726	-0.736631662748957	4.0871676826923	7	1	8	0	75	28	47	0.647527023765476	.	DENND3	DENND3	HAVANA	0.48478333719002
chr8.140547076	2.80839919819027e-05	0.574010504617062	0.636523616371505	0.0933681145447898	0.0233073779371076	0.00692558263739167	0.00141947964271566	6.95138761499264	-0.137674377795399	-0.116852088889133	-0.0432704631782474	0.0488063740638635	-0.583289604734046	3.64155579771054	3	0	3	0	80	25	55	0.999999999999993	.	AGO2	AGO2	HAVANA	0.406676298478421
chr8.7591560	0.000140618129105069	0.653019018667539	0.736172455468566	0.162752114235775	0.209262137982155	0.0145626199334239	0.602778151569301	6.8457652463346	-0.113123611916479	-0.0840327971941203	-0.03663793001447	0.0278661706431501	-0.54007704967757	0.724521692230781	6	0	6	0	77	22	55	0.683988811063932	.	.	OR7E157P	HAVANA	0.494246823670827
chr8.93120872	0.000118663782774393	0.306021540811346	0.781243527090628	0.099781658063541	0.0621652680979865	0.0121748158264699	0.000265235126045459	2.90009196579911	-0.248650927357141	0.0681377820652906	-0.0423250826668161	0.0401154022919813	-0.536914367784678	4.21053975716049	0	0	0	0	83	0	83	1	.	.	.	.	0.494246823670827
chr8.123206499	0.000153366834259423	0.482451747313152	0.953921415598429	0.318573090400831	0.0709612370296369	0.118517432528948	0.0931404917930386	2.95985508248394	-0.178522676717952	0.0143289144188594	-0.0259203979674597	0.0394056194768323	-0.34759178685267	2.4005590865313	12	0	12	0	71	0	71	0.79858095342848	.	FAM83A	FAM83A,FAM83A-AS1	HAVANA,HAVANA	0.494246823670827
chr9.33140263	0.000250484870175455	0.269967881151667	0.376395673766484	0.153374488521418	0.0472489791677736	0.0212915718831268	0.00130926259062561	3.51882854680757	-0.271062373689877	-0.222921736912692	-0.0369540616565907	0.042962102711967	-0.49796738043769	3.65287798563975	0	0	0	0	83	2	81	1	.	B4GALT1	B4GALT1	HAVANA	0.511867660560259
chr9.115098765	6.03304514587526e-05	0.827960151931798	0.44967498257918	0.568827418275291	0.00905907605653187	0.0188009014135067	0.0152018789087321	10.0216021318964	-0.0592808446344084	-0.20973589256256	-0.0157657838176749	0.0603355497670506	-0.550690851826575	2.8262914984366	1	9	10	0	73	20	53	0.0694165970794187	.	DEC1,TNC	DEC1,TNC	HAVANA,HAVANA	0.451611073582901
chr9.93344016	0.000100557985676762	0.0717858192073881	0.286157443720105	0.0688901490729905	0.0595736601515196	0.237368304181615	0.172012834868341	2.83699128810629	-0.457339578582221	-0.272518040043582	-0.046276358572506	0.0394902999042723	-0.266520494639733	1.80224942920854	11	0	11	0	72	1	71	0.716270285358374	.	C9orf129	C9orf129	HAVANA	0.48478333719002
chr9.37780482	0.000232909648929194	0.0746947307287812	0.345484802211207	0.0599226619244361	0.00485046520629129	0.0101773715603907	0.01827994138279	8.55560613028698	-0.456764671779231	-0.240207033896121	-0.0495283138346067	0.0622667988133748	-0.558808243339082	2.68192729433934	1	0	1	0	82	22	60	0.65060240963856	.	AL138752.2,EXOSC3	AL138752.2,TRMT10B,EXOSC3	HAVANA,HAVANA,HAVANA	0.508412951806353
chr9.136742153	0.000162311571102534	0.626843254642548	0.725547233076194	0.118665303371917	0.00479836772732729	0.00233658111586705	0.00389463164291037	-2.58279830390378	-0.121937181926294	0.0896456686010183	-0.0406449792147126	0.0627993780681137	-0.687730009114845	3.32228789566034	4	0	4	1	78	0	79	1	.	LCN10,AL355987.1	LCN10,AL355987.1,LCN6,MIR6722	HAVANA,HAVANA,HAVANA,ENSEMBL	0.495426851962849
chr9.33140271	0.000110390429489312	0.265921633109254	0.717297186403961	0.0930450180329686	0.0138287520927513	0.0327491907669366	0.00312183006647954	4.12975645109882	-0.271896716889678	-0.089386611490794	-0.0439240253215568	0.0529177355399259	-0.462803775827703	3.32138598520945	0	1	1	0	82	0	82	0.65060240963856	.	B4GALT1	B4GALT1	HAVANA	0.489348496849654
chr9.134496058	0.000195639498624185	0.281754585447567	0.386315999922698	0.387921351931048	0.0400656570069078	0.0136043414441667	0.0432308804163322	2.93705538387354	-0.274751962552266	-0.221884356104743	-0.0230227554190523	0.0452219543442605	-0.553557360243573	2.78759975878325	6	2	8	0	75	2	73	1	.	.	.	.	0.505487440609796
chr9.96491384	0.000100434912395984	0.150751021938054	0.44674538908323	0.178235172090374	0.0293969104539434	0.0054443478601184	0.00172070753559522	3.28694855705223	-0.35860485425075	-0.188910692816874	-0.0346297243172685	0.0467150656301004	-0.60155359557499	3.54328811712857	1	0	1	0	82	4	78	0.65060240963856	.	CDC14B	HABP4,CDC14B	HAVANA,HAVANA	0.48478333719002
chr9.134732970	0.000158467389969974	0.318894046328555	0.936938788457472	0.109704962310817	0.0593186975511385	0.00445536653382794	0.00229013215036037	3.83482234053169	-0.249937078049875	0.0205014324726027	-0.0425869846458543	0.0414753104434711	-0.641463068408493	3.59281081010103	4	0	4	0	79	10	69	0.117979234009208	.	COL5A1	COL5A1	HAVANA	0.494246823670827
chr9.95459378	0.000187973953808214	0.739439724894303	0.420182649113782	0.25558704951622	0.0476405647861208	0.0361252655147689	0.0292930372093353	3.74686062935766	-0.0896659849964197	-0.218026568783004	-0.0330998297513151	0.0454232283230928	-0.489963882513983	2.84065758658711	15	0	15	0	68	6	62	0.724325410555107	.	PTCH1	PTCH1	HAVANA	0.505487440609796
chr9.136742128	0.000230312717182853	0.418482463117367	0.521466479800761	0.108329170297284	0.00396028955855284	0.0106627099879846	0.0123389191505529	-3.02647953105107	-0.200924697207052	-0.161938554199687	-0.0418359405055147	0.0639763305170464	-0.560991897553079	2.87577535050193	3	0	3	2	78	0	80	0.999999999999993	.	LCN10,AL355987.1	LCN10,AL355987.1,LCN6,MIR6722	HAVANA,HAVANA,HAVANA,ENSEMBL	0.508412951806353
chr9.109531503	0.000286880566750566	0.437012537969926	0.373740628404208	0.284598719347702	0.00508680709967406	0.0022909381949524	0.000228955006529391	5.16011521545907	-0.190477953690812	-0.224716681587147	-0.0278176010614615	0.0611025993491897	-0.671142712837693	4.34099272716671	0	0	0	0	83	3	80	1	.	.	YBX1P6	HAVANA	0.523415469640295
chr9.38319208	2.97061362121576e-05	0.262693178808105	0.40295404090171	0.473011706716896	0.130319379198125	0.00172433236694343	0.00393159712464628	3.50572807473438	-0.267724481669024	-0.203632821485837	-0.0182760304284283	0.0323169506157945	-0.670270076063773	3.16646603896876	0	0	0	0	83	0	83	1	.	.	.	.	0.414749146103557
