methyl	methyl.p	arm2.p	arm3.p	BMI.p	age.p	expose.p	PC1.p	methyl.beta	arm2.beta	arm3.beta	BMI.beta	age.beta	expose.beta	PC1.beta	NAs	zeros	non.zeros	ones	non.ones	outliers	diff.miss	ME	Chr	pos	genes	genes_flanking	genes_type	total.NAs	methyl.fdr
chr10.78316727	2.62484060661369e-05	0.331415445730318	0.109970222708172	0.206361660515116	0.451717436517346	0.157830533135914	0.641032954753938	2.31229423727558	-0.212845172273169	-0.355822522332461	-0.0281165000904591	0.0139761422395554	-0.26521045970376	0.487646692546673	4	1	78	0	79	0	0.539817807816635	.	chr10	78316727	AC012560.1,LINC00595	AC012560.1,LINC00595	HAVANA,HAVANA	4	0.107151928852776
chr10.23098591	1.03593133618133e-05	0.960414082212015	0.80596436530432	0.797950522099342	0.262383741176469	0.0689646810464105	0.36541741063794	3.29582489653007	0.0107864052962066	-0.052125822994325	-0.00554235161547931	0.0205913581172964	-0.345517838323984	0.911525024727177	5	0	78	1	77	0	0.121523760990237	.	chr10	23098591	AL139815.1,MSRB2	AL139815.1,MSRB2	HAVANA,HAVANA	5	0.0967906627768385
chr10.121988012	7.21082254794084e-05	0.335508237737908	0.461684352188855	0.406139092852354	0.190151930677854	0.0613210747202989	0.100411815459191	5.58211154236745	0.243632544849295	0.201606867080908	-0.0198035682229026	0.0256448386491189	-0.41669600728018	1.85300482530185	10	0	64	16	48	9	0.222390092128144	.	chr10	121988012	.	TACC2	HAVANA	19	0.123412361163853
chr10.129334497	5.48321958895937e-05	0.64256072200931	0.586790352674074	0.803964896263868	0.203530594758544	0.0360875510313097	0.05864275819656	2.38693101284106	-0.096937318697664	-0.113636183500577	-0.00547469145740182	0.0231348135482136	-0.381397516152435	1.7810427341517	0	0	83	0	83	0	1	.	chr10	129334497	.	.	.	0	0.118559788386691
chr10.99330869	3.28756614272247e-05	0.926459455952537	0.766147025027841	0.113643843513331	0.0933113256091914	0.0306205115150912	0.304400442789472	2.36108129834004	-0.0193377320689849	-0.0612125104600704	-0.0335063241788638	0.0300211012222047	-0.403512880642463	1.0027091585271	8	0	75	3	72	0	0.809778725597997	.	chr10	99330869	CNNM1	CNNM1	HAVANA	8	0.110809966919343
chr10.128811993	6.40034883497449e-06	0.708020377123546	0.0172005243422892	0.782149863974865	0.396685281331356	0.0856658843127404	0.207468871052188	4.87678285753803	-0.0782844900735417	-0.538889302015427	0.00584116894052548	0.0147882792745112	-0.315764638926431	1.10250280963049	4	0	72	12	60	7	0.00527664976068253	.	chr10	128811993	.	.	.	11	0.0881020935593221
chr10.69416165	6.24436657776756e-06	0.776752891889392	0.201852200340879	0.173065492025472	0.067935506686749	0.00180064387166889	0.439022703459899	10.1179712835605	0.0603092334831072	-0.281496163147995	-0.0298659887936713	0.0325321497887661	-0.605327129670646	0.871556216496238	11	0	68	33	35	4	0.591506368034199	.	chr10	69416165	TACR2	TACR2	HAVANA	15	0.0881020935593221
chr10.3826198	4.12061900054814e-07	0.151894186269801	0.0958268089331057	0.0588568180326347	0.0807127470447461	0.0911828313200688	0.303734226466439	2.24641350096262	-0.307415132835395	-0.357652230568397	-0.0403158728358267	0.0306992049858802	-0.305256302005415	0.922978752896164	8	1	74	3	72	0	0.520712840830806	.	chr10	3826198	.	.	.	8	0.0761992082777729
chr10.544133	6.62039437970813e-05	0.422734145230452	0.367495890257097	0.220954943539078	0.0819177814328367	0.0253334976163239	0.302780390627739	-2.88918820216743	-0.170813941258752	-0.19121388882756	-0.0268409978558034	0.031522097524625	-0.407880448490715	0.965692000037639	0	0	83	0	83	0	1	.	chr10	544133	DIP2C	DIP2C	HAVANA	0	0.121830869376625
chr10.3826151	2.85364954968131e-05	0.15179448163703	0.0333250316486759	0.206957742784967	0.106007484839762	0.0403208723810717	0.308745619722607	1.84169202170146	-0.31391527235261	-0.491774844027556	-0.0271151990979471	0.0290112158865007	-0.37902309073631	0.936527406747837	9	1	73	5	69	0	0.0572285250024251	.	chr10	3826151	.	.	.	9	0.108795199804182
chr10.100286995	4.02605885003549e-05	0.707953087704028	0.221051267887206	0.595102506953429	0.12916113681909	0.0148402423625309	0.16629832710059	4.19384837150265	0.0778581254829016	-0.266483848487013	-0.0115672191690575	0.0278366283433249	-0.446079401371352	1.28703733944568	1	2	80	0	82	0	0.999999999999994	.	chr10	100286995	.	BLOC1S2,PKD2L1	HAVANA,HAVANA	1	0.116295181510727
chr10.80137046	4.24198587524504e-05	0.840267873897258	0.549488035734708	0.922822161553185	0.0471934661552015	0.0032571427517438	0.0549312074726433	2.54594515426002	0.0455997433502462	-0.136984575339925	-0.00220742937386484	0.0390095252119844	-0.595483535589868	2.45038478722492	16	0	67	5	62	0	0.734901162068355	.	chr10	80137046	PLAC9	PLAC9	HAVANA	16	0.116758630384538
chr10.129951600	2.76240879802722e-05	0.589871905877248	0.12170405246016	0.285751558250905	0.0206714845406773	0.00846781992573892	0.0269342805022889	4.18822573349189	-0.113215545855447	-0.341649657065342	-0.0231975535716488	0.0422553003683946	-0.484836572684339	2.11561303521448	1	0	82	3	79	0	0.999999999999994	.	chr10	129951600	EBF3	EBF3	HAVANA	1	0.108669603976595
chr11.134047071	2.63864614549751e-05	0.615300321315265	0.082117785298444	0.815868119656826	0.0448538405553056	0.0973931993444749	0.388981889572723	2.74960875043439	-0.113727189321896	-0.389073089024486	-0.00509578075008359	0.0366984085740492	-0.321274118603948	0.84472313284903	11	0	72	7	65	0	0.609363252947315	.	chr11	134047071	AP000911.1	AP000911.1	HAVANA	11	0.107151928852776
chr11.1277992	7.17158489080456e-06	0.107261504746039	0.561355053528391	0.571660375878063	0.0136825384423629	0.000456421425364228	0.757062773245317	10.0222847871368	0.342013940124774	0.121299548078317	-0.0120420268091337	0.0440014404709385	-0.655272109678896	0.288097395699761	1	0	82	23	59	0	0.65060240963856	.	chr11	1277992	TOLLIP	TOLLIP	HAVANA	1	0.0884795807394233
chr11.62575218	2.5628435301642e-06	0.520245426054306	0.575625183673632	0.717057417517922	0.0407207693497804	0.168260984290348	0.315105271154334	4.4200888135247	-0.129476752800307	-0.112462442449963	-0.00763943468267165	0.0356649600743568	-0.24435072171431	0.902802144712192	0	0	83	0	83	0	1	.	chr11	62575218	AP002990.1,TUT1	EEF1G,AP002990.1,TUT1	HAVANA,HAVANA,HAVANA	0	0.0787628627878814
chr11.95150646	1.25453013758139e-05	0.697377303479	0.39666278101704	0.720879170459871	0.29074624502544	0.0392031806723433	0.0899048973862118	-11.4240147366461	-0.089319663245339	-0.204806577340112	-0.00842522055272534	0.0205521261852979	-0.41691202953307	1.85499301222306	7	46	22	0	68	8	0.463042624011911	.	chr11	95150646	AP000787.1	AP000787.2,AP000787.1	HAVANA,HAVANA	15	0.096971837492501
chr11.10454701	7.37341450756176e-05	0.606339596307592	0.120526077700378	0.93515836338495	0.0778226553467443	0.00418759440558101	0.0107799207236311	2.76111417755416	-0.106800252890295	-0.331338495612397	0.00179016575199485	0.0316912898146731	-0.539852168477225	2.80375350859883	6	0	77	1	76	0	0.514090322388642	.	chr11	10454701	AMPD3	AMPD3	HAVANA	6	0.123594416637918
chr11.17828324	2.1536909673641e-05	0.920120795111153	0.850220712743467	0.852666137929798	0.0360632053766488	0.00642391796058063	0.0622094896274369	2.48078236696239	0.0206908594747302	-0.0391650638186485	-0.00404693326445649	0.0380784603471172	-0.49777498548193	1.73223660516551	1	0	82	0	82	0	0.999999999999994	.	chr11	17828324	KCNC1,SERGEF	KCNC1,SERGEF	HAVANA,HAVANA	1	0.103942939279043
chr11.124265019	4.26681134736038e-06	0.506819802102963	0.109712919638085	0.250904375524334	0.0261910707549548	0.0539952619660581	0.0421401061854715	3.17169843004881	-0.134752656485938	-0.338989289582126	-0.0242632239807109	0.039145157843348	-0.339917906156013	1.85728656955278	0	0	83	0	83	0	1	.	chr11	124265019	OR8G5	OR8G5	HAVANA	0	0.0829296178117843
chr11.3579904	1.64108160256732e-05	0.893176125451032	0.350664159774726	0.53699190978379	0.571336301212047	0.0153147107304773	0.00755030894872525	5.38198832189719	0.0272929668229229	-0.194346685895931	-0.0132733530382425	0.0104324761154222	-0.435346625070508	2.597628726148	0	0	83	6	77	0	1	.	chr11	3579904	AC127526.2	AC127526.2,AP006294.2	HAVANA,HAVANA	0	0.0992540947175544
chr11.99019862	2.77939318575474e-06	0.993124894595229	0.394717626217462	0.641422124488623	0.2197164865675	0.0297451016977738	0.0941433141446493	2.92371587022154	-0.00176156802441611	-0.175180324544177	-0.00994028887632179	0.0216436002718364	-0.385797181007675	1.54279702329159	1	0	80	1	79	2	0.531295915368786	.	chr11	99019862	.	CNTN5	HAVANA	3	0.0819074006295253
chr11.75566482	6.82984738427193e-05	0.890532982397	0.548278041280494	0.307014418620933	0.194433142776287	0.00806173266244429	0.33033789271438	3.48655413817368	0.0294623798579467	-0.130935998250824	-0.0236771404189111	0.0242907040210266	-0.501465298759358	1.06403621872897	6	0	77	8	69	0	0.181008380542847	.	chr11	75566482	SERPINH1	SERPINH1	HAVANA	6	0.122410503386651
chr11.133934992	2.41443539885516e-06	0.826783992928052	0.864612659404181	0.815405077783806	0.0795800798591521	0.0593170581138382	0.0587430472909837	3.26554257756852	-0.043531331886957	-0.0341249218479049	-0.00493375616451549	0.0304612050555632	-0.330409147020361	1.70635252026781	0	0	83	0	83	0	1	.	chr11	133934992	IGSF9B	IGSF9B	HAVANA	0	0.0787628627878814
chr11.74721016	3.59457907174142e-05	0.481482482366903	0.0993479923702872	0.233527781069578	0.0267881049716812	0.0619156578316373	0.651299182119192	2.55029540797517	-0.152581201815439	-0.365005655205675	-0.027107813612379	0.0416900619166631	-0.346453091067242	0.465553508165753	12	0	71	3	68	0	0.533895667869716	.	chr11	74721016	CHRDL2	CHRDL2,MIR4696	HAVANA,ENSEMBL	12	0.112860578042721
chr11.18265995	5.04258908922438e-06	0.576092256405543	0.72443440895589	0.148340390048029	0.0112302100992929	0.0132243857805288	0.0714858942737981	2.91672796598885	0.113848945341999	-0.0729856539015301	-0.0310478752664788	0.0461013180116047	-0.444366840981994	1.68617544602146	1	0	81	3	78	1	0.999999999999975	.	chr11	18265995	.	ST13P5,SAA1,RNA5SP334	HAVANA,HAVANA,ENSEMBL	2	0.083942372446877
chr11.35623363	6.02836118287466e-05	0.474963437862259	0.0457591800372586	0.512337082275453	0.162932793274369	0.178587613773583	0.0269375143678095	2.44531672918902	-0.153198975747308	-0.456185807209314	-0.0142201726498252	0.0265562603337138	-0.259319807660243	2.67729631157792	14	0	69	1	68	0	0.329764005638269	.	chr11	35623363	.	FJX1	HAVANA	14	0.121190119664852
chr11.66316296	1.65193680544781e-05	0.704670797833422	0.233912559649294	0.320551273721735	0.0529498200687095	0.0334109309096361	0.246246284267799	2.4814228128927	-0.0794239355630552	-0.260051339440899	-0.0222043074880219	0.035327745100313	-0.394286554157406	1.20832624314213	5	0	78	1	77	0	0.192245053074287	.	chr11	66316296	AP001107.3,CD248	AP001107.3,CD248	HAVANA,HAVANA	5	0.0992540947175544
chr11.3702692	4.69912799085668e-05	0.495015964569387	0.638903949115428	0.32842387284721	0.0904079049037679	0.00535135335865705	0.082506592912569	6.54726853252832	0.15402091245571	-0.104108764032096	-0.0226359202572052	0.0322338460383268	-0.563269996339359	1.75064088046742	9	0	74	26	48	0	0.619557451196018	.	chr11	3702692	NUP98	NUP98	HAVANA	9	0.116758630384538
chr11.22432590	3.94728725563283e-05	0.761577191143273	0.0891960425853343	0.589445044422291	0.569627264570631	0.0439435534482144	0.272400285001277	-7.07459510837466	-0.0684241929156656	-0.406370403769387	-0.0125715995546043	0.0110596634983256	-0.392013696479944	1.04238120823551	0	39	34	0	73	10	0.0694165970794187	.	chr11	22432590	.	.	.	10	0.115598208041038
chr11.124023595	2.64180982407326e-05	0.253738387969745	0.126596647302887	0.33788808453774	0.0621160906606972	0.116269157458338	0.354823468286727	2.14427636696754	-0.252349204160809	-0.344857783314731	-0.0208916936494484	0.0333136141938996	-0.297840659646384	0.912795518923671	10	0	73	0	73	0	0.255960624260205	.	chr11	124023595	OR10G9	OR10G4,OR10G9,OR10G8	HAVANA,HAVANA,HAVANA	10	0.107151928852776
chr11.7667829	3.29780525822593e-05	0.827504242732312	0.933199729626336	0.580771838466538	0.213385002061026	0.0054145258080146	0.123542648936846	3.38298848012688	-0.0495959808925494	0.0187760865868223	-0.0129593181095473	0.023518628293221	-0.590412732235767	1.99214983021094	16	0	67	5	62	0	1	.	chr11	7667829	CYB5R2	CYB5R2	HAVANA	16	0.110809966919343
chr11.131760542	2.89568153414272e-05	0.607180719339632	0.0426395644490535	0.343775669217563	0.147836131099768	0.079409553588424	0.104287890302678	2.12587099341494	-0.107135126026576	-0.465321478467551	-0.0210069874053281	0.0259532996331396	-0.325641040097101	1.50635249844361	3	0	80	2	78	0	0.531295915368786	.	chr11	131760542	NTM	NTM	HAVANA	3	0.108795199804182
chr11.134046766	1.04449406269736e-05	0.839849473296504	0.216377948413588	0.439297174219024	0.102897102369201	0.0348928886246509	0.0561160214957101	3.76246146833187	-0.0411824663872182	-0.263303552447526	-0.0166312506634437	0.0291020896312692	-0.377996428633602	1.81191926263441	1	0	82	7	75	0	0.65060240963856	.	chr11	134046766	AP000911.1	AP000911.1	HAVANA	1	0.0967906627768385
chr11.62794968	6.06962402731732e-05	0.767492730348744	0.747086445031804	0.268380886777484	0.065839723461711	0.0860440862736264	0.335900165783197	5.71169050803615	-0.0642951500335543	-0.0706118490367081	-0.0251653886253567	0.0353466595298331	-0.322310152082425	1.0096667889552	7	0	76	28	48	0	0.99999999999998	.	chr11	62794968	NXF1	TMEM223,TMEM179B,NXF1,MIR6514	HAVANA,HAVANA,HAVANA,ENSEMBL	7	0.121190119664852
chr11.29319307	4.91573678659067e-05	0.893197407920366	0.429600866601137	0.306116694967929	0.135709872361191	0.0331784824764477	0.211533446366069	2.25709167874259	-0.0277422937393768	-0.166110772505961	-0.0222864463424702	0.0269817724421147	-0.387004118096469	1.16341018074679	0	0	83	0	83	0	1	.	chr11	29319307	.	.	.	0	0.117235485771465
chr11.2806964	2.9564400623347e-05	0.450704776415216	0.0501490561441758	0.401153108543031	0.0266246556484047	0.0565033371622095	0.0327417303861633	-2.94623020765293	-0.164086413262056	-0.452154853364384	-0.018139218745668	0.041616519085186	-0.360439452978716	2.04233930342963	13	5	64	0	69	1	0.580790226325057	.	chr11	2806964	KCNQ1	KCNQ1	HAVANA	14	0.108795199804182
chr11.57552399	1.36793901312132e-05	0.275121689133862	0.67770379034048	0.219105390290301	0.061299421760929	0.231789324601111	0.580356528933645	2.00983180370006	-0.239368530280479	-0.0873629390985048	-0.0268146094160399	0.0339516518415134	-0.224341299890026	0.579193027795626	3	2	78	1	79	0	0.999999999999993	.	chr11	57552399	UBE2L6	SMTNL1,UBE2L6	HAVANA,HAVANA	3	0.0979486870828597
chr11.32428314	7.14925263423596e-05	0.932291653479721	0.563750981267731	0.788350395260424	0.18946004242327	0.0547416429610086	0.0493500713257179	-5.32601854505848	0.0175974787111587	-0.121218452066328	-0.00593856973852526	0.02393266983345	-0.351326677859109	1.86407209445168	0	33	50	0	83	0	1	.	chr11	32428314	WT1	WT1	HAVANA	0	0.123401183223301
chr11.76763717	3.12701339524235e-05	0.285408601731553	0.288595005986278	0.926272091338485	0.303416980357941	0.0628160066200297	0.276594011709104	2.8332269947412	-0.229520256756491	-0.224699359947266	-0.00203182904308537	0.018769630785006	-0.340169780890598	1.02214705200144	4	0	79	0	79	0	0.838936232735825	.	chr11	76763717	AP003119.1	AP003119.1	HAVANA	4	0.10897596269362
chr11.76763716	7.13040709447454e-05	0.372000953734388	0.200102752026054	0.569845823191411	0.405944651689381	0.0105006256424129	0.10919483575004	2.43513938582735	-0.193734842968085	-0.281760778359067	-0.0125195599101272	0.0155233456621386	-0.476153047791666	1.51415156680071	1	0	82	0	82	0	0.999999999999994	.	chr11	76763716	AP003119.1	AP003119.1	HAVANA	1	0.123401183223301
chr11.67425798	2.09082860644429e-05	0.48548539794846	0.674653474053209	0.186444914102328	0.0263694670362921	0.155244034020259	0.657650716777714	5.94673740358023	0.143384943543354	0.0872871700274558	-0.0286013367630597	0.039928795642224	-0.259160708421656	0.416722984258642	0	0	83	5	78	0	1	.	chr11	67425798	.	PPP1CA,CARNS1,RPS6KB2	HAVANA,HAVANA,HAVANA	0	0.10299403320958
chr11.74681045	1.02220241487582e-05	0.282979109649088	0.0467020294376031	0.778591646516901	0.0899557414776731	0.0337126294788265	0.275930897081911	2.83509695579253	-0.231795813806924	-0.450678456856204	0.00611030267447074	0.0315270916096005	-0.398079514995376	1.0411095393723	10	0	72	4	68	1	1	.	chr11	74681045	.	RN7SKP297	ENSEMBL	11	0.0967906627768385
chr11.67523427	3.09251906289714e-06	0.396175018517021	0.0787056626255201	0.794748102728335	0.0451971624708093	0.0766966148466662	0.177661811710799	2.33271030559119	-0.177420710519843	-0.392602883461424	-0.00566473127492216	0.0362781491903646	-0.332484160868763	1.58520686764411	16	1	66	1	66	0	0.269740692704381	.	chr11	67523427	CABP2	CABP2	HAVANA	16	0.0829296178117843
chr11.69233966	1.22415185354667e-05	0.767464923466924	0.150611213567931	0.838634104797237	0.184452408247569	0.196880371988291	0.633290414861028	3.68724687504725	-0.0606364466669065	-0.305508564821412	-0.00446939887249654	0.0236027706294249	-0.23435612286035	0.442587274649133	1	0	82	5	77	0	0.65060240963856	.	chr11	69233966	.	.	.	1	0.096971837492501
chr11.120239926	7.36095396657752e-06	0.285410020480663	0.566252948563081	0.834447923718939	0.357863139802231	0.202797444222979	0.319081932638783	-24.192294199577	0.241742071254035	0.129629973541362	-0.00491823719672682	0.0177131486209595	-0.242153419391289	0.957202782992087	0	49	25	0	74	9	0.135379507188981	.	chr11	120239926	POU2F3	POU2F3	HAVANA	9	0.0884795807394233
chr11.134436345	4.08901831692466e-05	0.82513505728792	0.185185939356529	0.343892882620702	0.134652770901511	0.120260156082718	0.400293945735138	2.27520792472387	-0.0490958016957829	-0.310062332394863	-0.0225178006432108	0.0282568113221683	-0.308359943094617	0.914957036393079	12	0	71	1	70	0	0.311327621408154	.	chr11	134436345	AP004608.1	AP004608.1	HAVANA	12	0.116302095999514
chr11.128863070	6.34192109350225e-06	0.468469544375445	0.292496495047172	0.0720130229046213	0.164140050847422	0.0910807206144004	0.0666090843237572	2.38495478020099	-0.148663054586779	-0.221842578822247	-0.0394047966503902	0.0248632383703032	-0.304928845687127	1.716389708077	3	0	80	0	80	0	0.0636693113919087	.	chr11	128863070	KCNJ1	KCNJ1	HAVANA	3	0.0881020935593221
chr11.120337970	1.4732267104949e-05	0.460896502470318	0.44370453879197	0.836829621064809	0.232817144135111	0.00389429147490428	0.0885043072409667	4.12021140701087	-0.153738384007559	-0.157976673830114	-0.00449708238256559	0.0214162225674694	-0.532748790034411	1.5675981040438	0	1	81	0	82	1	0.65060240963856	.	chr11	120337970	ARHGEF12	TMEM136,ARHGEF12	HAVANA,HAVANA	1	0.0981404330277979
chr11.5619042	3.04096637614962e-05	0.536689963902458	0.435663790681152	0.340114269539889	0.0231202329606709	0.0404294918639331	0.420913577537616	2.07806634990664	-0.128785371661306	-0.162784463822099	-0.0206375295283002	0.0411121469272735	-0.370258767865176	0.750510884477017	0	0	83	0	83	0	1	.	chr11	5619042	AC104389.4,TRIM6-TRIM34	AC104389.4,TRIM6-TRIM34,TRIM34	HAVANA,HAVANA,HAVANA	0	0.108795199804182
chr11.131370765	2.41199621007334e-05	0.117731777337734	0.0227243931301551	0.30751278722644	0.0767499634495657	0.0366545980051579	0.0974888336767847	2.19080452576471	-0.359712258313756	-0.53785137247314	-0.0219173064461297	0.0314441062322012	-0.397083887807963	1.65647963615925	10	1	72	0	73	0	0.590510148483276	.	chr11	131370765	NTM	NTM	HAVANA	10	0.1055099476516
chr11.353762	3.92281195841176e-05	0.529786314110878	0.276375442553946	0.70441444838751	0.0978874970673475	0.00676570559308023	0.0450183123348826	2.60687470385649	0.129536708044734	-0.233776629093188	-0.00872870026378864	0.0293769174045675	-0.514282957856316	1.88772299502591	14	0	68	4	64	1	0.523893871180361	.	chr11	353762	.	.	.	15	0.115598208041038
chr11.10454665	2.04012086899927e-05	0.356536821460631	0.152712862543084	0.481667476975842	0.0144359101414898	0.0167375418978413	0.0912636324709023	2.40713764548017	-0.192381584707368	-0.301834546439268	-0.0150477196116089	0.04324351232716	-0.431710731799047	1.53272523476326	7	0	76	0	76	0	0.891573873590823	.	chr11	10454665	AMPD3	AMPD3	HAVANA	7	0.101967896489344
chr11.28559821	4.91599536034964e-05	0.981394916546264	0.295198194285277	0.992849429123066	0.262047994635037	0.10091955556566	0.0151503874906078	2.30486547063557	0.00492495191446814	-0.231555116049691	-0.000199187744503589	0.0205189933973947	-0.310655569074421	2.51273430990579	11	0	72	1	71	0	0.518724681990118	.	chr11	28559821	.	.	.	11	0.117235485771465
chr11.58058892	5.98249396767808e-05	0.931718008982694	0.99618074851156	0.489650443128257	0.0443710967999123	0.0161804404055387	0.0402430519729977	2.47497446424248	0.0177067078198369	-0.000999325402276642	-0.0150890581397061	0.0364695720389389	-0.438774674039157	1.94831862720479	0	0	83	0	83	0	1	.	chr11	58058892	OR9Q1,AP004247.2	OR9Q1,AP004247.2	HAVANA,HAVANA	0	0.121190119664852
chr11.134047509	1.38377403275725e-05	0.47093322344623	0.164991126537464	0.593991129897843	0.0428390777972883	0.0622350216167238	0.159633878567437	2.23907142496293	-0.154790097496503	-0.307732685092527	-0.0118335823515699	0.0373801425091549	-0.342753248626811	1.46963534034488	5	0	78	2	76	0	1	.	chr11	134047509	AP000911.1	AP000911.1	HAVANA	5	0.0979486870828597
chr11.16817164	6.75248639209854e-05	0.994721663270703	0.292904394513282	0.789483921680277	0.0357045155802503	0.000259059224784001	0.305422269756239	6.85292785888079	0.00134262588373755	-0.221461649636639	-0.00570706653217512	0.0364757000503541	-0.680039114841091	1.00402763993612	12	0	70	12	58	1	0.482613098375984	.	chr11	16817164	PLEKHA7	PLEKHA7	HAVANA	13	0.122357894276706
chr11.60786343	4.77662080534949e-05	0.820596827296675	0.448717723751487	0.295834034113493	0.0256136483621322	0.0202232700297997	0.151229666504011	2.66388125017797	-0.0474025648572863	-0.159918504751502	-0.0231913672298068	0.0411233113519354	-0.424219136167938	1.46603526361281	1	0	82	0	82	0	0.65060240963856	.	chr11	60786343	MS4A10	MS4A10	HAVANA	1	0.116758630384538
chr11.66852547	4.53022909577716e-05	0.184429270427094	0.118302316603869	0.502429496163588	0.0997774321810413	0.12534721571816	0.10535297699749	4.68390427505131	-0.29309050564944	-0.344903918027327	-0.0145993749926175	0.0296894361332181	-0.281383753739887	1.51009524463083	0	0	83	4	79	0	1	.	chr11	66852547	PC	PC,LRFN4	HAVANA,HAVANA	0	0.116758630384538
chr11.75566475	4.57588128532719e-05	0.909440768506058	0.641417172721969	0.936004535230183	0.0475542541162364	0.0213963567571119	0.123850963390777	4.50904077460063	0.0242157969952108	-0.100861019031707	-0.0018902012458399	0.0372656131977361	-0.430696886757652	1.70216872937947	6	0	77	20	57	0	0.181008380542847	.	chr11	75566475	SERPINH1	SERPINH1	HAVANA	6	0.116758630384538
chr11.76763744	6.33622864964267e-05	0.477205742351246	0.0729338556897029	0.500309835937196	0.167242225630508	0.0493203031973926	0.16188266533684	2.12959367515352	-0.153312612551657	-0.419853581857091	-0.0149449124953458	0.0255021592194545	-0.369058224771848	1.35576656709439	3	0	80	0	80	0	0.531295915368786	.	chr11	76763744	AP003119.1	AP003119.1	HAVANA	3	0.121190119664852
chr11.18173513	6.36559646757604e-05	0.501242233922051	0.263481198313879	0.774521267738204	0.0276653149293633	0.0622426193729228	0.223053130279225	9.06554275353613	-0.146156125932529	-0.24664580758861	-0.00647006745740953	0.0422179767704389	-0.346185251031661	1.15322407534886	0	0	80	24	56	3	0.999999999999993	.	chr11	18173513	AC090099.4,MRGPRX4	AC090099.4,MRGPRX4	HAVANA,HAVANA	3	0.121190119664852
chr11.325801	1.47706101031172e-06	0.459989091275115	0.191058430675569	0.103430660657246	0.0272931737831456	0.0369520257701769	0.0174703182706246	2.92726483451464	-0.148470389098826	-0.2689001070723	-0.0343859375837371	0.0382455049716688	-0.366229717342909	2.1652210112965	3	0	80	4	76	0	0.531295915368786	.	chr11	325801	IFITM3,AC136475.7	AC136475.1,IFITM3,AC136475.4,AC136475.8,AC136475.7,AC136475.5	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA	3	0.0761992082777729
chr11.8068595	8.55098451765805e-07	0.501795529702129	0.77312001760779	0.38941302033189	0.257468065386793	0.000425264382497069	0.132404292055823	2.72280391469401	-0.137104933203946	-0.0586135670462159	-0.0179515799423774	0.019895919466023	-0.639411842403038	1.34128539460667	5	1	77	0	78	0	1	.	chr11	8068595	TUB,TUB-AS1	TUB,TUB-AS1	HAVANA,HAVANA	5	0.0761992082777729
chr11.134047177	2.23053489961023e-05	0.761245123219248	0.301567593488429	0.385844140852323	0.0387188305367283	0.0810933214599338	0.20978045454076	3.12397000191978	-0.0623631047600143	-0.217073314725557	-0.0186836108001716	0.037061513472032	-0.315308877296404	1.15620337331485	0	0	83	3	80	0	1	.	chr11	134047177	AP000911.1	AP000911.1	HAVANA	0	0.103942939279043
chr11.116245132	4.9585284963004e-05	0.480094494344575	0.0240348505292467	0.764953097080746	0.134174798095176	0.0168720395343375	0.592093832458133	3.2940407357039	-0.148587100446787	-0.532752956571067	-0.00634144214287367	0.0266570186934472	-0.435216446741453	0.507149492529705	9	0	74	10	64	0	0.225509552194288	.	chr11	116245132	.	.	.	9	0.117235485771465
chr11.62707272	9.50740325750328e-06	0.756889522097252	0.446399631843392	0.294946770482398	0.0121556708970161	0.0499323915376096	0.222353511506126	2.47684470958376	-0.0628258169195557	-0.156395543985693	-0.0223375765142545	0.0450783779792366	-0.34929424833024	1.1129861982726	0	0	83	0	83	0	1	.	chr11	62707272	BSCL2,HNRNPUL2-BSCL2	BSCL2,HNRNPUL2-BSCL2,GNG3	HAVANA,HAVANA,HAVANA	0	0.0967906627768385
chr11.67848425	1.38134030974498e-05	0.532645576842711	0.388900705934115	0.690668541141486	0.00967547580205264	0.00504891990719073	0.109806096729581	-3.26807468773861	0.125999299955899	-0.179043223044553	-0.00821075455343277	0.0473798732743309	-0.49395295531832	1.41572067790678	13	19	50	0	69	1	0.580790226325057	.	chr11	67848425	ENPP7P7	ENPP7P7	HAVANA	14	0.0979486870828597
chr11.16739959	6.3627018536811e-05	0.249233915187561	0.187843189987944	0.407074767491406	0.24710746564345	0.0759617781401224	0.30291478543898	2.0921053310768	-0.27098658755906	-0.303951559543067	-0.0189825092179081	0.0216174309475064	-0.355561606395715	1.10314941295063	9	2	72	0	74	0	0.904889362799062	.	chr11	16739959	C11orf58	SOX6,C11orf58	HAVANA,HAVANA	9	0.121190119664852
chr11.134047163	3.82745638148906e-06	0.394382541913527	0.183639089746261	0.465887715192354	0.030625461174033	0.0158031847090339	0.0952968020458025	2.85653167200745	-0.175633267923313	-0.277619088515167	-0.0156362183451394	0.038412016934316	-0.427271402946558	1.65644530475713	1	0	82	0	82	0	0.65060240963856	.	chr11	134047163	AP000911.1	AP000911.1	HAVANA	1	0.0829296178117843
chr11.86952376	5.55176181283533e-05	0.613710522645055	0.573343294447959	0.521947319150942	0.116961438126737	0.0325768563043059	0.116562612541376	6.16643120567478	-0.107852797409058	-0.121980398756853	-0.0141599319612671	0.0295823518946531	-0.397046742775849	1.4864788841863	0	0	80	2	78	3	0.769908903908311	.	chr11	86952376	PRSS23,FZD4	PRSS23,FZD4,AP001528.1	HAVANA,HAVANA,HAVANA	3	0.118559788386691
