methyl	BMI.p	arm.p	int.p	BMI.p2	arm.p2	arm2.beta1	arm3.beta1	BMI.beta1	arm2xbmi.beta1	arm3xbmi.beta1	arm2.beta2	arm3.beta2	BMI.beta2	NAs	outliers	total.NAs	zeros	non.zeros	ones	non.ones	diff.miss	ME	genes	genes_flanking	genes_type	BMI.fdr	arm.fdr	int.fdr	BMI.fdr2	arm.fdr2
chr10.1017251	1.69422324341421e-05	6.65220184321445e-05	1.47610162416255e-05	0.1486875537955	0.416703287574334	0.11995873882098	0.298238898342433	0.00344672448804052	-0.00417182790971747	-0.0115427740826239	0.0107544967069193	-0.00287735620893475	-0.0016606592513593	0	0	0	0	99	13	86	1	.	GTPBP4	GTPBP4,IDI2	HAVANA,HAVANA	0.0834142697855497	0.0977578215696396	0.172152498023156	0.987530956686066	0.91162649469081
chr10.129794335	0.000104716108658474	0.000878087617949969	0.00026284174871455	0.0489367091051128	0.378464938632221	0.179663544038406	0.28377587836128	0.00340019845179344	-0.00692250598804835	-0.0114355966596386	-0.000394433539022214	-0.0154754128689705	-0.00251926238236328	2	0	2	0	97	38	59	0.329210472067621	.	LINC02666	LINC02666	HAVANA	0.187784759770535	0.250201879922729	0.393083873483	0.959968839403775	0.900962949312447
chr10.93601507	2.16685891458269e-05	3.0486726270376e-05	2.41981521251723e-05	0.120045421418795	0.146853490283863	0.099676134124871	0.117107420349507	0.00347018362664431	-0.0041725568162531	-0.00447003969733176	-0.00897715356119225	-0.00150978845776355	0.000775848076482139	1	13	14	69	16	0	85	0.292392932518778	.	FFAR4,RBP4	FFAR4,RBP4	HAVANA,HAVANA	0.0937698501443146	0.0670232336109268	0.19365892538643	0.984351229703544	0.793270884215121
chr10.11742192	1.80224776572294e-05	0.00021838865111394	0.000339433974430542	0.00626159149908343	0.0815931203050538	0.0400368622691452	0.0383019590650496	0.00159318094039689	-0.00160687982302942	-0.00164166577308002	-0.00138059742836708	-0.00467526414059004	0.000576016565730452	0	4	4	78	17	0	95	0.679398657307362	.	.	ECHDC3	HAVANA	0.0852183354687032	0.155398314460082	0.415630068851721	0.847946748757402	0.720966925530144
chr10.5517579	5.12661484931464e-05	0.00247169478810636	0.000399359329177664	0.0147996039302373	0.707500257691009	-0.176597639905874	0.205663492962707	-0.00319802762563481	0.00651902534574564	-0.00830463845927923	-0.0122896478208368	-0.010210495807453	-0.00403188616532305	0	0	0	0	99	9	90	1	.	CALML3-AS1	CALML3-AS1	HAVANA	0.135103729850689	0.349457181281928	0.431323949023423	0.905673299465428	0.965938374698198
chr10.33900096	1.45567511788301e-05	0.000256354180930323	6.75492940487628e-05	0.027330969736624	0.395028695170476	-0.66308574066099	-0.701432974240446	-0.0102306834336671	0.0271746152305749	0.0284002357144875	0.0348323385964321	0.0437883142425754	0.00740041101258453	6	3	9	4	86	0	90	0.225015894602096	.	.	.	.	0.0799419183873492	0.165446340192227	0.267019923703099	0.935772536674314	0.905704154418706
chr10.3274226	0.000118633263370917	0.0715541287499857	0.0778105881444314	0.000102764810779542	0.18448662036155	-0.102782351502803	-0.124941324136132	-0.00730672592953296	0.00417092486078017	0.00549581062190175	0.00560750123553366	0.0191178860612271	-0.00420881521188166	3	2	5	0	94	43	51	0.372155703893557	.	LINC02668	LINC02668	HAVANA	0.199560449512206	0.752224534615693	0.987475049470721	0.517481808114431	0.819852130977876
chr10.11445013	1.37820425037765e-05	0.000257241580849916	3.87050868941945e-05	0.0474166081294682	0.635105126140427	0.776721464661421	0.889820045694814	0.0120611439473937	-0.0285637057557971	-0.0334695199403034	0.0291675559419465	0.000315621641676738	-0.00737790021936576	16	0	16	0	83	2	81	0.022159754137526	.	.	.	.	0.0794549446465976	0.16569099154304	0.224710471010367	0.958910140439053	0.954917837571444
chr10.34547502	9.39832799300972e-06	0.000210965710302098	6.26343221176712e-05	0.0209291518142944	0.363697412864817	-0.418617114020818	-0.273843083430723	-0.012387971195504	0.0170247325814251	0.0110126473058119	0.0231257312635965	0.0195439203036574	-0.00396268446280918	16	4	20	0	79	26	53	0.950250621224171	.	PARD3	PARD3	HAVANA	0.0689483413621115	0.15299330360529	0.263403663618453	0.925873540340034	0.896670575307093
chr10.131953769	1.34138735553005e-06	0.0248186581050326	0.00421054714828996	3.40945009902657e-05	0.905854383056186	-0.156131558621342	0.00524691975249723	-0.00507654726714984	0.00608910488333948	-0.000365781852840423	-0.00217159468382227	-0.00400853992314991	-0.00376670719913762	9	1	10	0	89	48	41	0.644546831343309	.	PPP2R2D	PPP2R2D	HAVANA	0.0279303665040296	0.61772816095726	0.701018799099312	0.394831848922011	0.990542262158893
chr10.13474284	8.85124268152278e-05	0.0135760272099355	0.00240244539421721	0.00388691236837745	0.796359232249972	-0.0668192297773654	0.134851833446447	-0.00211061301362606	0.0028801992729657	-0.00498012800406827	0.00527865143532415	0.00590493578594007	-0.00283907490274334	0	2	2	0	97	12	85	0.747680890538036	.	BEND7	BEND7	HAVANA	0.174733199958038	0.541110455640854	0.632833034184385	0.825873685406176	0.977472666435851
chr10.132646229	9.15021477987842e-05	0.000238203488651704	3.11042836511266e-05	0.508625283310865	0.702836626253441	-0.340170766437719	0.13808237218334	-0.000805789051261965	0.0130028122990413	-0.0051420739858942	-0.0103701022926534	0.0037571861516817	0.00123071427992044	6	1	7	0	92	30	62	1	.	INPP5A	INPP5A	HAVANA	0.176217265755762	0.160443920472906	0.210870646097172	0.999952590254861	0.965237567830606
chr10.74257264	6.12325114158605e-05	0.115379856025131	0.0901872600715993	4.47022171417285e-05	0.285505626901006	-0.0174621722418731	0.0767563750276075	-0.00257945201308966	0.00100916676513452	-0.00310559052638187	0.00733448438441457	-0.00529796142130012	-0.00347177955355258	17	1	18	0	81	53	28	0.761704087233764	.	ADK	ADK	HAVANA	0.148077591831055	0.811670697823022	0.996251184671627	0.452509609751777	0.869860623634788
chr11.644081	1.19195496304135e-05	7.21205604879436e-06	2.49991481101533e-05	0.0603342111879296	0.0391563977194835	-0.0162383446058648	0.207604689847176	0.000651119819216044	0.0010220714378944	-0.00865855549611896	0.00819425069650929	-0.0173708901531498	-0.00199141161769883	5	1	6	0	93	47	46	0.582749421760761	.	.	DRD4,DEAF1	HAVANA,HAVANA	0.0760538254267355	0.0339820715314815	0.19365892538643	0.966943153006462	0.625567589485336
chr11.117192067	5.30131997359722e-05	6.92076293322763e-05	7.89703204184489e-05	0.0851231480552164	0.103484373569733	-0.423789337899845	0.219344722398889	-0.00770862804754381	0.0187327742491333	-0.00828442500186071	0.0515527478237041	0.00477644882157462	-0.00487509889368614	2	0	2	0	97	4	93	0.329210472067621	.	SIDT2	SIDT2	HAVANA	0.136699702541873	0.0998911641791969	0.276300853014194	0.977155911413886	0.750580529822411
chr11.18728680	7.19004893882788e-05	2.51097649501123e-05	0.000305725940088923	0.0296661077303258	0.0129703456209286	-0.172526021243669	0.511959065846219	-0.00336588640736871	0.00998285610952722	-0.0174879774363082	0.0855569536736218	0.056034183108096	-0.00678457059138409	12	1	13	0	86	11	75	0.932874840267808	.	AC103974.1,PTPN5	IGSF22,AC103974.1,PTPN5	HAVANA,HAVANA,HAVANA	0.160069278175008	0.0604558215317833	0.40478729858152	0.940538968324443	0.492502601736934
chr11.129364229	8.89817386051796e-07	5.7615827650251e-06	2.44080372102831e-05	0.00509420244374127	0.0329116474044756	0.0581907667290065	0.0512328404424006	0.00212866790924236	-0.0022456651917493	-0.00217127812408823	-0.000163085432290796	-0.00582157022826342	0.000703927933836531	1	5	6	73	20	0	93	0.0733627815247365	.	.	.	.	0.0223208402547114	0.0308616834887248	0.19365892538643	0.837820547191417	0.602592166770475
chr11.22432790	3.68318484081162e-06	1.84650839700858e-05	1.70156520240286e-06	0.301613068840543	0.798883318146638	0.259955633459529	0.251622193760622	0.00736574354334572	-0.0103216698376483	-0.00966357857615161	-0.00654796037936656	-0.00266310265428957	0.00111687646164525	1	10	11	50	38	0	88	0.4798036797767	.	.	.	.	0.0409239911981782	0.0516981529112141	0.0752262792452155	0.996730960619549	0.977763593103634
chr11.17720914	3.5688896786224e-05	3.73741272138286e-05	1.02314319684333e-05	0.642558368455487	0.355724550565496	0.0747227577255151	-0.122241156016127	-0.000906555989406566	-0.00283892358648932	0.00510334801154376	0.00329866355896529	0.0106549478751031	0.000356970983991985	13	3	16	60	23	0	83	0.454458018237698	.	MYOD1	MYOD1	HAVANA	0.115300588622516	0.0733613436651084	0.145138869167785	0.999952590254861	0.894115437722408
chr11.56989325	0.000106037675692953	0.000201685665720258	0.00012784523702674	0.108039279579577	0.180049800412094	-0.703215226025269	-0.760375592081761	-0.0128362668889386	0.0286787960652354	0.0281580967768828	0.0393476204829961	-0.0209952233961956	0.00558909387294806	2	0	2	0	97	3	94	0.999999999999994	.	OR5AK2	OR5AK2	HAVANA	0.188640153256951	0.151488001700493	0.320477022346941	0.981403156819965	0.817155171918033
chr11.3223314	5.46009265405069e-05	1.02020508266236e-05	0.00525179347347241	0.00100613704039437	0.000283542723760994	0.037455581995503	-0.507193110935838	-0.01309754530156	-0.00570925205179852	0.0159477827218049	-0.10365404791411	-0.0937500062380887	-0.00970149825376508	2	0	2	0	97	3	94	0.532467532467543	.	.	MRGPRG,MRGPRG-AS1,MRGPRE,AC109309.1	HAVANA,HAVANA,HAVANA,HAVANA	0.138862940499014	0.0400876825115146	0.72293843101981	0.721967295308311	0.173002961935792
chr11.1473907	0.000113490586507132	0.0454066575578503	0.0138475438188265	0.000771889155017552	0.585952187652195	-0.0104149182853594	0.18096005305911	-0.00193337241171036	0.000423284874117579	-0.00740385823233643	-0.00317698736231886	-0.0133713731717978	-0.00430668635607846	12	1	13	0	86	50	36	0.567335247175917	.	MOB2	MOB2	HAVANA	0.195217223474563	0.695147493739311	0.836752990239324	0.705037045317813	0.946835138333702
chr11.70147993	4.98664578701683e-05	0.00495936316112192	0.000598181219061706	0.00991798872008655	0.984804041095565	0.607498786518933	-0.0192650988407988	0.0149000806753214	-0.0241227529984845	0.00073171746084237	-0.00451588063701786	0.000118344861034114	0.008200631978169	9	0	9	0	90	5	85	0.61804614108499	.	ANO1,AP000879.2	ANO1,AP000879.2	HAVANA,HAVANA	0.134429588384942	0.423869539468431	0.482278548970509	0.880680182927142	0.998616305838056
chr11.66762244	7.75543636139224e-06	2.558175078638e-05	2.06803366350454e-06	0.657190672116551	0.895994159493772	-0.3328014475759	-0.338909271382316	-0.00875287513676459	0.0130002834322302	0.0127925945023695	0.00190696519367597	-0.00424782401905767	-0.000606334755968585	1	0	1	0	98	29	69	0.292929292929288	.	C11orf80,C1QBPP2	C11orf80,C1QBPP2	HAVANA,HAVANA	0.0625161543238889	0.0611411932644058	0.0752262792452155	0.999952590254861	0.989397918319004
chr11.130042760	1.19705719623792e-05	6.41564068271079e-05	7.27339673208505e-06	0.230310691569116	0.731221749806672	0.413059541513965	0.662905079838647	0.0103866336518397	-0.0162465836326676	-0.0250092050282619	-0.0117572562076447	0.00687006879814507	-0.00296595608936943	16	0	16	0	83	20	63	0.335885241937969	.	.	AP003041.2	HAVANA	0.0760538254267355	0.0967011114096439	0.123305294931266	0.994514566974755	0.969276876395054
chr11.120138237	0.000116027015260642	5.99899994163871e-05	0.000863571057569854	0.0170684403866968	0.0114379950307904	0.0371757485555486	-0.0971298556567366	9.57067155074704e-05	-0.000876034169049906	0.00448420525214695	0.0168840733005847	0.0199889431659907	0.00170684615523906	10	10	20	62	17	0	79	0.377555166868186	.	TRIM29	TRIM29	HAVANA	0.197514133318948	0.0933390050540722	0.519925710128297	0.916237076372029	0.477889844568289
chr11.120117346	4.03152081173265e-05	5.9297020430312e-05	1.8951495684822e-05	0.316717237077751	0.314716005556413	-0.262659575620307	0.58800536918785	0.00126103457677162	0.0119391721503209	-0.0229576103508619	0.0368637478793313	-0.0134336932649645	-0.00351954794295737	11	0	11	0	88	6	82	0.10891423627672	.	TRIM29	TRIM29	HAVANA	0.12212309771249	0.0929467401391196	0.183343698761482	0.99744087820912	0.880463472053292
chr11.368514	2.59866490975402e-05	9.44141161761075e-12	0.000432716325357373	0.00746895184386087	1.74597615294707e-08	-0.0272070754301516	0.000542852982165617	3.99213276312996e-05	0.00141014862372063	-1.91173909482305e-05	0.00912567483949917	0.000254353695146453	0.000496679143661776	0	13	13	70	16	0	86	0.00820093126641847	.	.	B4GALNT4	HAVANA	0.102874627923008	7.76288441529125e-06	0.44562729720588	0.863393923475954	0.00151248441847629
chr11.6497527	1.38687030042747e-05	0.00014505815858063	7.58483045245612e-05	0.0224677444119921	0.211203548200917	-0.60030991787886	0.347626328943561	-0.0121373742344201	0.0258865698743255	-0.0133180503187185	0.0598979632878208	0.00357873004798178	-0.00932693623557152	4	0	4	1	94	0	95	0.679398657307362	.	AC084337.2,DNHD1	AC084337.2,DNHD1	HAVANA,HAVANA	0.0794549446465976	0.133709878301133	0.276300853014194	0.929350489317549	0.836111898845368
chr11.77313543	3.7302429593048e-05	0.000142547513910679	3.95642332069994e-05	0.122613288425994	0.361527036260384	-0.266710272982459	0.113548709655282	-0.00359709836893869	0.00981992270853521	-0.00516114256294693	-0.0169604149497828	-0.0196013495632015	-0.00235704687918654	2	1	3	0	96	25	71	0.106969123169419	.	.	TOMM20P1	HAVANA	0.11831515410644	0.133111139983389	0.224710471010367	0.984634534592114	0.896098054171875
chr11.58179655	0.000101302262163267	0.00183811772159695	0.000975037397160434	0.0119923580183338	0.241680358919503	-0.39075108566497	0.386190097439871	0.0102805137537543	0.016923377248015	-0.0157351006976445	0.0389381727382577	-0.021206516782107	0.00964167604733252	6	0	6	0	93	0	93	0.368987035176541	.	OR9Q1	OR9Q1	HAVANA	0.184683794762669	0.320366872207614	0.533298804572492	0.893319996187741	0.851091626740679
chr11.122980543	2.78826930761266e-05	0.000278012718602825	3.14521985471852e-05	0.118534776593027	0.801724378574116	0.0705830163128678	-0.438257385176298	-0.00170187056865799	-0.00246323490402551	0.0169892122081613	0.0130901516046053	0.00761698934084319	0.00332219969264503	11	2	13	41	45	0	86	0.610641801841851	.	BSX	BSX	HAVANA	0.104552951339846	0.171110737972445	0.210870646097172	0.983753717021188	0.978082928182328
chr11.484549	0.000116825741548943	0.000533359840879979	0.000105972060173445	0.15470348079248	0.530610315633168	-0.173072959019004	0.0484857409779747	-0.00252337150780885	0.00665087357203492	-0.00225384040078393	-0.00490276287036768	-0.0113997825013822	-0.0013720450713984	14	2	16	0	83	54	29	0.834773546632753	.	PTDSS2	PTDSS2	HAVANA	0.198258105936587	0.213824614529262	0.301079834033644	0.987731103517405	0.93656324546767
chr11.71094656	7.60098402331044e-05	0.00215947693565798	0.000424352296856395	0.0224470238246726	0.595885152664447	0.383059877765575	0.510175384880647	0.00503582872735796	-0.0140299075274062	-0.0185607188827708	0.0176414299084294	0.0215647143405829	-0.00520641056125171	13	1	14	0	85	6	79	0.670489565567001	.	SHANK2	SHANK2	HAVANA	0.164681277475685	0.334758046840011	0.442217313419805	0.929350489317549	0.948532576359248
chr11.11620679	9.59119385039203e-06	3.93200865937798e-05	0.000304513542058594	0.00389029257964616	0.0188170064953069	0.163173954978539	0.154346287416216	0.00695400209705053	-0.00700393258148811	-0.00676801335830329	-0.0194229083404692	-0.0243190730177533	0.00253339492750527	4	4	8	60	31	0	91	0.732722203244866	.	GALNT18	GALNT18	HAVANA	0.0692105699426771	0.0748299744712849	0.40473329979177	0.825951309305638	0.535572266694552
chr11.18276196	1.99930181445912e-05	0.0184048015104932	0.00303648498362385	0.000759770624908303	0.88856070536257	-0.313292663760184	-0.175970405406855	-0.0108710509946337	0.0120151551270734	0.00630878702843774	-0.00324344864403287	-0.00846194651726195	-0.00524286171399914	18	0	18	0	81	34	47	0.0812246132199385	.	.	HPS5	HAVANA	0.0903219197982542	0.580016094451215	0.663043404034493	0.705037045317813	0.988508998590736
chr11.66690045	3.26769764374025e-06	0.327668981511641	0.126292051449899	1.30702110647087e-06	0.788261346157415	0.161292172556814	0.215749036691308	-0.00432369638956516	-0.00577773742660913	-0.00805748842826133	0.0117489419049321	0.00452652223711053	-0.00862375595900792	14	0	14	0	85	38	47	0.316399992817644	.	SPTBN2	SPTBN2	HAVANA	0.0375769918838371	0.926134819042755	0.999989862604799	0.134331789948576	0.976480402343955
chr11.64753580	4.27353866406416e-05	0.00190608159331654	0.00030387232047872	0.0169872279423626	0.701009900557329	0.245619497937699	0.364212744949682	0.00354632124754581	-0.00924496620254769	-0.014167263826789	0.0068596266400567	-0.00649184146252829	-0.00387121640904116	7	0	7	0	92	32	60	0.890760677493498	.	PYGM	PYGM	HAVANA	0.126440972856722	0.324608893200321	0.40473329979177	0.915754090175117	0.965025770381611
chr11.129972019	9.08998603488426e-05	0.000112096301335991	7.80617446566298e-05	0.157119910478338	0.161953490590853	0.0386158713111067	0.269583562197768	0.00246044627646822	-0.0017361563068207	-0.0112417527165956	-0.00841197800035787	-0.0240035421633635	-0.00179973030952687	1	1	2	0	97	35	62	0.747680890538036	.	PRDM10	PRDM10	HAVANA	0.176217265755762	0.12246613403607	0.276300853014194	0.987921150606296	0.80505031884959
chr11.1303389	5.37814267133639e-05	0.00224038304327978	0.00155378393382273	0.00377415572858707	0.191107496600612	-0.0882089589601709	0.199322652474975	-0.00257303619354162	0.00355272689624193	-0.00858708935706205	0.000460981543003692	-0.0232757272447525	-0.00434380630267921	4	0	4	0	95	36	59	0.679398657307362	.	TOLLIP	TOLLIP	HAVANA	0.137971845358092	0.339109223194698	0.577871430245929	0.822924911339576	0.824077740395368
chr11.47183162	1.06350613459117e-06	0.000139733298334261	3.81857203387927e-05	0.00421534258642681	0.37527271173966	-0.420102906719833	-0.412975045234565	-0.0159668610419108	0.0172392861695802	0.0158848851701966	0.0246771538036466	0.00547183215473211	-0.00546669643656641	14	0	14	0	85	30	55	0.934435890494126	.	PACSIN3	PACSIN3,MIR6745	HAVANA,ENSEMBL	0.0246318955411854	0.132210613912373	0.224710471010367	0.829144514260556	0.899994067391025
chr11.460709	9.194829000501e-05	0.000183868168615404	8.2226566505343e-05	0.158672701090175	0.257363262629303	0.192414763679959	-0.281777232208573	0.000253953089138477	-0.0066542990972469	0.0116395441988599	0.029414323767503	0.0242925699451077	0.00270757045559036	19	1	20	36	43	0	79	0.738060636927482	.	PTDSS2	PTDSS2,AC138230.1	HAVANA,HAVANA	0.176217265755762	0.14677950164991	0.280388456881695	0.988035670439705	0.858224358353488
chr11.58622790	5.27331695775042e-05	0.000798417950393968	0.00042124736693859	0.0144777827181417	0.227143260401599	0.281255496934977	0.249971508449031	0.00294868320634515	-0.0108859576601756	-0.00880694560647034	0.00113927043488083	0.0196520404056443	-0.0031948313739655	0	1	1	0	98	24	74	0.636363636363626	.	ZFP91-CNTF,CNTF	ZFP91,ZFP91-CNTF,CNTF,AP001350.2	HAVANA,HAVANA,HAVANA,HAVANA	0.136346170201013	0.243273082345785	0.441392266880088	0.904433774185073	0.844486800742416
chr11.125456008	5.11569302901236e-06	0.000413137310551533	6.67753267877146e-05	0.0104499919869231	0.616796409452777	0.476161376125087	0.687561578131046	0.0070607385312616	-0.0190418212297868	-0.0271102120018599	-0.0202027464234898	-0.0285545050310077	-0.00752354343831628	14	0	14	0	85	7	78	0.422238913839905	.	FEZ1	FEZ1	HAVANA	0.0489093862487086	0.194484910739779	0.26667735640517	0.884460357090671	0.952020542678988
chr11.75429764	1.77047853438208e-05	0.0612514501944215	0.0577824581986005	1.9773844040673e-05	0.206714627522227	-0.336620783950904	-0.0752784422102646	0.00642000994411443	0.0134458946936601	0.00149337999157711	0.00856940630654434	-0.033358063666338	0.0108290330219827	5	0	5	9	85	0	94	0.735106862752017	.	KLHL35	KLHL35,GDPD5	HAVANA,HAVANA	0.0848581589775794	0.732543904393401	0.968790667828856	0.353443061710174	0.833446923468813
chr11.464996	1.51526259765251e-05	2.50863158383601e-05	0.000386722554900482	0.00450965932284309	0.00941880179879461	0.214714044327599	0.105550499562123	0.00140770722476054	-0.00958656927310148	-0.00461514530844987	-0.0306499732981119	-0.0150664680293299	-0.0030124926946117	0	1	1	0	98	23	75	0.999999999999961	.	PTDSS2	PTDSS2,AC138230.1	HAVANA,HAVANA	0.0799419183873492	0.0604558215317833	0.426592093561345	0.832865807149391	0.458089511945606
chr11.46719729	3.99905282351549e-05	0.0127692679245403	0.00530667381983555	0.000747389855820021	0.363211133847021	0.0280627784019813	0.485898043709617	-0.00369368351013481	0.000353636917952207	-0.0187629873315114	0.0318608935859281	-0.00525150284133751	-0.00993943218229195	7	0	7	0	92	19	73	0.43709550152884	.	F2	F2	HAVANA	0.122074532627941	0.533749321420429	0.72355988507268	0.705037045317813	0.896580872089152
chr11.62645761	2.21290097523143e-05	0.000173026486991721	0.00500073338287064	0.000469148231394224	0.00523722785675335	-0.098431381254772	-0.134658395896381	-0.00065648088602898	0.00458448356281127	0.00590317702251344	0.0235371603825963	0.0232914912344028	0.00288898740406615	7	8	15	59	25	0	84	0.0365129955793965	.	GANAB	GANAB,INTS5,AP001458.2	HAVANA,HAVANA,HAVANA	0.0952609264241557	0.142951610297817	0.7178070757764	0.673766765290263	0.397176483170973
chr11.64753606	7.3567600714694e-05	0.000455430708093785	0.000310359121861525	0.0288188631326333	0.177511438405669	-0.0186651796402928	0.185660611055695	-9.4342890187131e-06	0.000682243268878031	-0.00781827355602858	-0.00341329395803709	-0.018283699239096	-0.00225644678252742	5	1	6	0	93	53	40	0.434845363823343	.	PYGM	PYGM	HAVANA	0.161681190892965	0.202353963431727	0.406018123977815	0.937931825597185	0.815368006900571
chr11.57236626	4.72472903474626e-05	0.000447964707574678	0.00061865311686749	0.00925427047165736	0.0960574678634358	-0.187568012589342	-0.310879872461253	-0.00922918997989827	0.00609744634660877	0.0114739944545055	-0.0269044385016013	-0.00682734099031312	-0.0035810530471826	10	2	12	0	87	31	56	0.795906249726953	.	APLNR	APLNR	HAVANA	0.132585330047694	0.201545266202777	0.486842331974497	0.87350913086838	0.741496702688823
chr11.61556734	1.20395997298056e-05	0.000136112505155254	1.54274129835423e-05	0.0994612935583045	0.758424929786871	-0.00593615675850287	0.556940938510954	0.00309672615913779	7.36404052581416e-05	-0.0222215151207137	-0.00901018639313878	-0.018529277935083	-0.00411640890846641	2	2	4	0	95	5	90	0.45349826903585	.	SYT7	SYT7	HAVANA	0.0760538254267355	0.131200407497051	0.173762650786064	0.98031903057851	0.972651082016071
chr11.122977180	7.47152306977526e-13	3.68259936695475e-06	4.56678278470705e-06	2.53019126186518e-07	0.101423882949768	0.129760323802599	0.10085389446855	0.0054497964304765	-0.00541705100053615	-0.00384440879927923	-0.00904408134816282	-0.000118740796726134	0.00265956465776658	3	14	17	64	18	0	82	0.0419440069256636	.	.	BSX	HAVANA	1.22864190961997e-06	0.0243204334329297	0.100171811493811	0.0594390001046106	0.74816064579797
chr11.70578454	7.07654713649205e-05	0.000292927416493601	3.46872904058094e-05	0.307570716716861	0.775044721216531	0.0398842116799508	0.505749990164465	0.00441177191481276	-0.00123981547926862	-0.0198153187727898	0.00414135489955261	-0.0116004106817362	-0.00226757474385205	11	1	12	0	87	34	53	0.165783230952649	.	SHANK2	SHANK2	HAVANA	0.158757266538923	0.174465595902507	0.216022644281186	0.997014357545031	0.974760944003969
chr11.2385577	0.000102587779590918	0.002114617590409	0.000274459081336418	0.0455451236963407	0.842930701442993	0.18856582458055	0.15273832311515	0.00243604018479888	-0.00740333340027195	-0.00572569498073135	-0.00139251433660301	0.00332750984325225	-0.00170318476505524	1	0	1	0	98	33	65	0.999999999999961	.	CD81	CD81	HAVANA	0.185587161887824	0.33298138920656	0.396771872579508	0.95710488121668	0.983026351743235
chr11.64829808	1.60693944595188e-05	0.00302922329337879	0.00610412240035788	0.000244748343970603	0.0707953243376838	0.140340140986444	0.141658590215147	0.000356740717662704	-0.00584270277280637	-0.00627599910332945	-0.00997477323631211	-0.0219970758657236	-0.00350002693164298	1	1	2	0	97	36	61	0.999999999999994	.	CDC42BPG	CDC42BPG	HAVANA	0.082065349500776	0.370696624320448	0.739098004919749	0.591763364651594	0.703201989958098
chr11.6497034	1.5929236096543e-05	2.59668122364766e-05	1.08160237386701e-05	0.201681507185716	0.245861926638176	-0.393916441261619	0.79241756274379	-0.0031459531658615	0.018362359377486	-0.0301593280198232	0.0688228944429307	0.0185102353317414	-0.00579140356014002	11	0	11	0	88	1	87	0.669012892826834	.	AC084337.2	AC084337.2,DNHD1	HAVANA,HAVANA	0.0819489092868719	0.0612059574676381	0.149831935710733	0.992842405852881	0.853179313177949
chr11.67665198	4.47159911360516e-06	6.16653667522804e-05	2.42337933352861e-05	0.0232744243086233	0.259988374428245	-0.291412692389206	-0.224746461175456	-0.00887781733747138	0.0110743495062661	0.00901802450528746	-0.00629206614898536	0.0121055331220572	-0.00261402444005911	1	3	4	0	95	27	68	1	.	ALDH3B2	ALDH3B2	HAVANA	0.0462468248124722	0.0949480936746748	0.19365892538643	0.930109478378051	0.859372471879661
chr11.64365538	3.62958697247366e-05	0.000391028288819122	0.000142945887570121	0.0315955136246586	0.305503820693536	0.215772916545321	0.59643293384182	0.0151029071826856	-0.00678982298887789	-0.02194826806548	0.0367282766321524	0.0242333063762721	0.0053713255014197	8	0	8	0	91	11	80	0.585067517964291	.	RPS6KA4	RPS6KA4,MIR1237	HAVANA,ENSEMBL	0.116730465290082	0.191225123696173	0.330305372581135	0.943493066867466	0.877268307483491
chr11.3989427	3.51651914950918e-05	8.44242856353183e-05	1.12875342372782e-05	0.523352858054102	0.642451391882181	0.105459251267648	-0.263382807185857	-0.00329229172433107	-0.0043323032869533	0.0105207408583229	-0.00316936945754202	0.0096575643924172	-0.000928293160544851	0	2	2	13	84	0	97	0.199340342197489	.	STIM1,AC087441.1	STIM1,AC087441.1	HAVANA,HAVANA	0.115196518139271	0.109055287496141	0.153401601557108	0.999952590254861	0.956222666467835
chr11.70522209	0.000106917105035901	0.007164764099574	0.00291679848158415	0.00380910624129068	0.344342988333427	-0.215651931529996	0.103532082835517	-0.00562959335000253	0.00816644357716643	-0.00490828312585492	-0.00850496318972176	-0.0237116777385876	-0.00482255872027678	0	1	1	0	98	23	75	0.999999999999961	.	SHANK2	SHANK2	HAVANA	0.188645939684015	0.463682958993057	0.661218593530034	0.824110378302325	0.890329974314586
chr11.33743559	4.9467619820477e-05	0.00118921946640227	0.00134525775744468	0.00394873533784193	0.115569356170757	-0.10929722020455	0.321414796799911	-0.00282819196535057	0.00352916260911129	-0.0141243935721012	-0.0226635203316544	-0.0463507037715106	-0.00650164827909346	0	0	0	0	99	5	94	1	.	FBXO3	FBXO3	HAVANA	0.134071833080672	0.276671774401012	0.564479157557866	0.826872621649487	0.764544406826712
chr11.71131334	3.66999134653495e-05	7.38617219077591e-06	8.09961020881306e-05	0.0558312021008412	0.0133812151632034	0.0440948551689421	0.279603302029514	0.00216162714553132	-0.00227734130471331	-0.0122476173661843	-0.0169352246373333	-0.0396989140595573	-0.00262093900157101	0	1	1	0	98	7	91	0.999999999999961	.	SHANK2	SHANK2	HAVANA	0.117459793333763	0.0346041746273339	0.279816519212376	0.966510647381045	0.49573109386483
chr11.2536831	1.85132502807246e-05	0.000354639014091647	0.000269610017643462	0.00816300444906532	0.158159838096522	-0.270445929775652	-0.360449631524836	-0.0128151175458038	0.0116446975360605	0.014688542849154	0.0298263236888377	0.0247594235286872	-0.00454771024071825	3	1	4	0	95	22	73	0.679398657307362	.	KCNQ1	KCNQ1	HAVANA	0.0855162912889966	0.184550663879674	0.396097741873852	0.865418671728272	0.802146773751605
