methyl	BMI.p	arm.p	int.p	BMI.p2	arm.p2	arm2.beta1	arm3.beta1	BMI.beta1	arm2xbmi.beta1	arm3xbmi.beta1	arm2.beta2	arm3.beta2	BMI.beta2	NAs	outliers	total.NAs	zeros	non.zeros	ones	non.ones	diff.miss	ME	genes	genes_flanking	genes_type	BMI.fdr	arm.fdr	int.fdr	BMI.fdr2	arm.fdr2
chr9.137171117	0.000665836158667356	0.213588988662197	0.757722762937705	4.03634819283037e-05	0.068990832577023	-0.0758931874259087	-0.140442029896497	0.00956005489292752	0.00491328147380121	0.00489576256729988	0.0516269551292948	-0.0115790876897999	0.0126424067045309	2	1	3	0	96	5	91	0.288162500239078	.	AL929554.1,TMEM210	GRIN1,LRRC26,AL929554.1,MIR3621,TMEM210,ANAPC2	HAVANA,HAVANA,HAVANA,ENSEMBL,HAVANA,HAVANA	0.353657284207311	0.882977046573458	0.999989862604799	0.43448862145154	0.69994633548528
chr9.124801656	0.00388889994049049	0.23171787659332	0.826412520144269	0.000264982046073747	0.0694419315996241	0.114299819082904	0.068772717098482	0.00955638643034329	-0.00284250550403196	-0.00260364337902877	0.0401817834799498	-0.000252945873034794	0.00785637142255041	18	1	19	0	80	29	51	0.900501242448313	.	OLFML2A	OLFML2A	HAVANA	0.569858965129589	0.892066900316664	0.999989862604799	0.602690485437331	0.700696269097064
chr9.84140503	0.00303038243866839	0.724746992493653	0.625449293558021	0.000285973192006704	0.566197884819139	-0.0701477064527899	0.0853352382092858	0.0111762119198495	0.00259052363457884	-0.00430727063362246	-0.00476259343457496	-0.028947705097554	0.0103124618972818	14	1	15	15	69	0	84	0.091008802748214	.	.	.	.	0.53894407994753	0.986010564270179	0.999989862604799	0.615352424103865	0.943165426591557
chr9.136200981	0.000877954332272773	0.0204329512917098	0.365773978086906	0.00013807696997864	0.00820958581072057	-0.265910932260226	-0.138183372715965	-0.0224535965713161	0.0147135519602425	0.00556404293908875	0.111408153878688	0.00886385937359712	-0.0162126423516814	2	0	2	0	97	1	96	0.747680890538036	.	LHX3	LHX3	HAVANA	0.381739047192573	0.593007379961406	0.999989862604799	0.560205706872752	0.4443241037094
chr9.112513625	0.0026478804966935	0.655570370702054	0.430877382725403	0.000393949031498363	0.684521334600889	0.204507157092265	0.153564771939341	-0.00539458654039733	-0.00876771166170166	-0.00665067618144995	-0.0215015626858159	-0.0212387157161874	-0.0102525458115911	4	0	4	0	95	4	91	1	.	KIAA1958	KIAA1958	HAVANA	0.520968261100949	0.980012797182973	0.999989862604799	0.65691386639098	0.962661114801392
chr9.62800189	0.000464650726380372	0.00320024949753886	0.712778257590301	2.92350520292343e-05	0.000448116368954949	-0.0896014696011914	0.112464429761457	-0.00916661633734909	0.000805340105779322	-0.00376613302002965	-0.0699626710871631	0.0143923541335631	-0.0101865912735646	0	0	0	0	99	0	99	1	.	.	LINC01410,AL512625.4,RNA5SP283	HAVANA,HAVANA,ENSEMBL	0.317735749161025	0.377138876450216	0.999989862604799	0.379826744962277	0.199752549418619
chr9.96855105	0.000656126373151175	0.453241748227014	0.214555653895191	0.000192371234224892	0.74851409257672	0.0501663480504475	-0.0516527414783875	0.00354155812594119	-0.00219859121174179	0.00173726434189171	-0.00557870555108576	-0.0066337427059089	0.00346666315955356	3	0	3	56	40	0	96	0.106969123169419	.	ZNF782	ZNF782	HAVANA	0.352254606653642	0.954512594036766	0.999989862604799	0.587327403756898	0.971481060341116
chr9.128071075	0.00203099454059285	0.919361494550092	0.677917571260072	0.000165508667613947	0.922802770794632	-0.0691013946309502	0.120590824307419	-0.0116092185768916	0.00276535138031493	-0.00419781040018733	2.3857967462623e-05	0.0112495187829551	-0.0122103307507585	2	1	3	0	96	0	96	0.999999999999975	.	SLC25A25	NAIF1,SLC25A25	HAVANA,HAVANA	0.486268650663816	0.996954939442902	0.999989862604799	0.575447125353743	0.992241597075009
chr9.126504129	0.000568499488754858	0.266620372424483	0.203499476306477	0.000179184196326093	0.369709060756025	-0.202085993283402	-0.217491417759298	-0.0149886555880892	0.00884650170302054	0.0094893138413601	0.0291305509350704	0.0340989170851928	-0.0092303908288766	19	0	19	0	80	21	59	0.347626538159907	.	MVB12B	MVB12B	HAVANA	0.337007685577367	0.906626815802598	0.999989862604799	0.584520420682094	0.89853573295852
chr9.33677514	0.000945425689976136	0.13092636861042	0.221136347558121	0.000282848965534552	0.133941126157779	-0.170630311452434	-0.215943027811924	0.0038085462912573	0.00802840835265363	0.0100510512383903	0.0385960897223823	0.0468743313372898	0.00907228852985167	17	0	17	6	76	0	82	0.277476586439482	.	PTENP1-AS	PTENP1,PTENP1-AS	HAVANA,HAVANA	0.391551234338666	0.826655528677638	0.999989862604799	0.612814457102609	0.782521662631974
chr9.4118618	0.00362227333388202	0.836107136832615	0.852922170404488	0.000241070510387124	0.56237103914959	-0.0119386780152344	0.0231401513874998	-0.00363873936034288	7.8480898259621e-05	-0.00127183927524262	-0.0103132102082372	-0.0102081424164005	-0.0040400744644021	5	0	5	0	94	40	54	0.0340669168570107	.	GLIS3	GLIS3	HAVANA	0.562274231040003	0.992859595678167	0.999989862604799	0.591763364651594	0.942514616774123
chr9.88686024	0.000134742674597252	0.0879613251551995	0.0334939060096868	0.000339941179227048	0.541667336527989	-0.159953422616382	-0.209809301545689	-0.0101624406125804	0.00660654164495259	0.00867866715018523	0.0100016869280955	0.017609501904142	-0.00540826214113016	17	0	17	0	82	34	48	0.630122448696589	.	.	.	.	0.20535245654864	0.77894148814549	0.928568726915521	0.641792910983539	0.938652043200433
chr9.137437179	0.000354003014706934	0.0306140850777191	0.173310590378329	0.000128415021478295	0.0298791919343284	0.366645503715543	0.241362428430518	-0.0043347366775183	-0.0118554358863245	-0.00680234014812292	0.0619193843103291	0.0612796951979959	-0.0101022437055547	11	1	12	0	87	4	83	0.0852649383685577	.	ENTPD8	NOXA1,ENTPD8	HAVANA,HAVANA	0.292643798585512	0.645524876445612	0.999989862604799	0.54565865378454	0.590152576100276
chr9.92837157	0.0023761961307103	0.681827256441674	0.588569052188874	0.000236294833365838	0.535833127962421	-0.0605467263750874	0.00566721658146305	-0.00490945971817155	0.00226337597882561	-0.000716502552390196	-0.00293423544345628	-0.0131974674083161	-0.00445380049809698	4	0	4	0	95	48	47	0.102224644934517	.	ANKRD19P,EEF1DP2	ANKRD19P,EEF1DP2,AL136981.2	HAVANA,HAVANA,HAVANA	0.507033145970762	0.982520330749053	0.999989862604799	0.591763364651594	0.937613728751893
chr9.137138501	0.00164616622405807	0.749588086217248	0.900461301238408	8.85433968993829e-05	0.415396346680355	0.0190988083091951	-0.0193464592369818	-0.00949569615277017	-0.00131535252679209	0.00137998263047112	-0.0141651534577438	0.0166778405927375	-0.00932853721067287	14	0	14	13	72	0	85	0.621736766190843	.	.	GRIN1	HAVANA	0.461302784023552	0.987778800645078	0.999989862604799	0.506947550464482	0.911334199488249
chr9.67726463	1.63893458172523e-05	0.00322733672538015	0.00569292405442132	0.000309628708561211	0.0848592112311925	-0.0699903219232618	-0.159576709067501	0.000104758712024736	0.00316548520863301	0.00678963824711271	0.014284702981146	0.0216391901835681	0.0033720272068049	16	2	18	51	30	0	81	0.999999999999985	.	.	FAM27B,AL627230.1	HAVANA,ENSEMBL	0.082659863579044	0.378113546946671	0.731973759648698	0.626500027122414	0.725999902633762
chr9.29826665	0.0025340200546312	0.886374052139416	0.640132615109188	0.000225131361075274	0.877588728757556	-0.0662857453494881	0.0176549514753475	0.00541078143901808	0.00267430746260822	-0.000900502278125067	0.00163222283382565	-0.00592347267719942	0.00584228314378064	14	3	17	0	82	36	46	0.0108326579785876	.	ME2P1	ME2P1	HAVANA	0.515529654892657	0.995383778035484	0.999989862604799	0.591763364651594	0.987291376098681
chr9.120495089	0.000563470823092608	0.0306057158708127	0.10259804916419	0.000397724217081515	0.0515536004946816	0.15442214522519	0.233647978087273	-0.00225673335650718	-0.00518039439837493	-0.00995441668566219	0.019548269245073	-0.0274318294133122	-0.00716104196133047	5	0	5	0	94	7	87	0.735106862752017	.	CDK5RAP2	CDK5RAP2	HAVANA	0.335794411763942	0.645502404491771	0.999989862604799	0.65691386639098	0.661609133425497
chr9.128907960	0.000522597527848812	0.276383159828828	0.407578377747296	6.73431665947242e-05	0.189957315668012	0.0581416371433964	0.00754863776074237	-0.00258379969997728	-0.00287280287814546	-0.000464899389816928	-0.0155257475502706	-0.00474529588097167	-0.00356983896868519	9	3	12	0	87	50	37	0.506921482315286	.	LRRC8A	LRRC8A	HAVANA	0.328131584770143	0.910347236104338	0.999989862604799	0.487847248779128	0.823179904803795
chr9.128917890	8.84759892432119e-05	0.00122491162452602	0.0382044258481803	0.000172638075590035	0.00424363204271524	-0.0580998545085106	0.0766905589719353	-0.00347373485414334	0.00248053466167751	-0.00405162812476654	0.00420546876795648	-0.0286706896260488	-0.00408988522779957	0	1	1	0	98	31	67	0.292929292929288	.	LRRC8A	LRRC8A,PHYHD1	HAVANA,HAVANA	0.174733199958038	0.27979452678213	0.94223840292303	0.575914277174015	0.37751594820413
chr9.62800177	7.79474996340218e-05	0.000538771621137455	0.154603338827883	2.80055821237015e-05	0.000372948114323468	-0.17703385233532	0.0979523729107227	-0.00749037991383459	0.00455858310258725	-0.00395772201501098	-0.0604824336999035	-0.00422150504277281	-0.00751412262631754	0	1	1	1	97	0	98	0.636363636363626	.	.	LINC01410,AL512625.4,RNA5SP283	HAVANA,HAVANA,ENSEMBL	0.165179691579476	0.214082227582712	0.999989862604799	0.379826744962277	0.189078387813929
chr9.34372130	0.00222450187632756	0.648514619134442	0.583851012492984	0.000218671047784215	0.491676712730449	-0.228409035696615	-0.00156160311680917	-0.0154613415652354	0.0081203992752948	0.000841735577244304	-0.0194734054923106	0.0217124551526888	-0.0127606656364908	14	1	15	0	84	3	81	0.434740666878828	.	MYORG	MYORG	HAVANA	0.498351862125265	0.979346631630858	0.999989862604799	0.590459584763448	0.928936354712056
chr9.41110765	0.00147542806314327	0.794519128180979	0.499900501955434	0.000167563724285944	0.863026871247477	0.197412573017976	-0.0256186219589619	0.0132630511485226	-0.00763613103644166	0.000563919652102141	0.00361506011304856	-0.0118887272391397	0.0114132566168158	9	0	9	0	90	0	90	0.461757248033837	.	FRG1HP,BX255923.2	FRG1HP,BX255923.2	HAVANA,HAVANA	0.448203327534566	0.990521094676977	0.999989862604799	0.575447125353743	0.985516312100908
chr9.110580255	0.00471479758421894	0.270299181630164	0.788758903856261	0.000355547679818152	0.0909817244526413	-0.00975777661876568	-0.0533839115807804	0.00573521721837977	-0.000892479511515537	0.00194373719119502	-0.0316567618619257	-0.00284497484012568	0.00611018488005504	14	1	15	42	42	0	84	0.0155183798516119	.	.	SVEP1	HAVANA	0.59409696073287	0.908031239815091	0.999989862604799	0.64474626618557	0.734453651994435
chr9.92974788	0.000177659466345223	0.162782111372426	0.0705520831773768	0.000179956538309069	0.554027140789262	-0.214717896534572	-0.414170390034889	0.00302282246053191	0.00784864697104019	0.014678032539378	-0.00944336012496656	-0.0292885825447902	0.0103341341498222	7	1	8	10	81	0	91	0.525359068395504	.	FGD3	FGD3	HAVANA	0.2289860403664	0.853160688573218	0.982164434248663	0.584570842482592	0.941050204288755
chr9.35101264	0.00101657860612061	0.310354974391873	0.193077647719848	0.000358046250692313	0.47956706831159	0.0347226622887336	-0.0652548498637792	-0.00380120515123798	-0.00172165077588589	0.00256234823164934	-0.0087445725217113	0.00143966546135839	-0.00348619445328024	7	1	8	0	91	49	42	0.306032957197603	.	STOML2	PIGO,AL353795.2,STOML2,FAM214B	HAVANA,HAVANA,HAVANA,HAVANA	0.399699669388365	0.92154771389861	0.999989862604799	0.64474626618557	0.92619657614252
chr9.62800235	0.00193254147369135	0.0318566753892333	0.330111094214623	0.000381482401358349	0.0155137289612844	-0.120463691270291	0.117757840321801	-0.00652469386000553	0.0028193390320201	-0.00457099520655352	-0.0487436477768427	-0.000689571511602941	-0.00725715473814808	0	1	1	0	98	0	98	0.636363636363626	.	.	LINC01410,AL512625.4,RNA5SP283	HAVANA,HAVANA,ENSEMBL	0.480307201964151	0.65050904153236	0.999989862604799	0.653261493345108	0.51213880673673
chr9.137780582	0.000492749356359592	0.179658267623174	0.189852348982037	0.000164119412206712	0.234322126626665	-0.142946718881371	-0.0583268377894337	-0.00789112038668432	0.00604790381274159	0.00308971438080399	0.0127524743752438	0.0232571746792354	-0.00505397904533884	9	0	9	0	90	36	54	0.374876138150477	.	EHMT1,AL590627.1	EHMT1,AL590627.1	HAVANA,HAVANA	0.322913154497685	0.864129593924189	0.999989862604799	0.575447125353743	0.84787254958387
chr9.137293528	0.0011053813327195	0.903622351705841	0.758934678778469	7.04168914732269e-05	0.779578331439912	-0.0467601785765563	0.0801578965252095	-0.00896217069249358	0.00149247252890533	-0.00278276902130994	-0.00951852928107731	0.00682098779153269	-0.00944365092102535	11	1	12	0	87	10	77	0.25105743299275	.	.	BX255925.1	HAVANA	0.411250122422608	0.996325019977061	0.999989862604799	0.490660424135563	0.975389354177893
chr9.92807288	0.00329993903798692	0.764090120629865	0.555897575341474	0.00036733560294267	0.712179994961166	0.0881262311715365	-0.0461479239905748	0.00733608871599145	-0.00301417726636171	0.00244004200135007	0.011630891588695	0.017087221733003	0.00728361135633827	12	1	13	33	53	0	86	0.610641801841851	.	AL136981.3	AL136981.3,ANKRD19P	HAVANA,HAVANA	0.548863549252295	0.988577224951492	0.999989862604799	0.652230284975883	0.966603762522935
chr9.62800251	0.000911769561843609	0.0231654665805007	0.744543711136645	5.88459334922067e-05	0.00426648046057136	-0.0848352555871794	0.0482160057777348	-0.00705613124867277	0.00118399983391305	-0.00228198919817476	-0.0549457197932178	-0.0112198753690206	-0.0074928978013302	0	4	4	0	95	0	95	1	.	.	LINC01410,AL512625.4,RNA5SP283	HAVANA,HAVANA,ENSEMBL	0.385534573384204	0.609947966924293	0.999989862604799	0.474353896815637	0.377880368191581
chr9.136509388	0.000833891463053685	0.469482558064127	0.173978063228381	0.000324670399524534	0.971959745154673	-0.10630645513146	-0.186292648021117	-0.00931364291708295	0.00395593475178963	0.00709300042067732	-0.0032063723150638	-3.25547039268912e-05	-0.00576957251851037	4	1	5	0	94	30	64	0.156759356104372	.	NOTCH1	NOTCH1	HAVANA	0.37700499407456	0.957177759886403	0.999989862604799	0.635593713215867	0.997297879757289
chr10.133420173	0.00264120561701195	0.531993948716961	0.812149583193884	0.000176878648202467	0.247219363115111	0.0371454643794092	0.0743436819034859	0.00857342553141396	-0.00236750972588371	-0.00269368990632476	-0.0242960532864746	0.00327130079234212	0.00695777463027688	7	1	8	0	91	14	77	0.306032957197603	.	AL360181.3,MTG1	AL360181.3,MTG1,SPRN	HAVANA,HAVANA,HAVANA	0.520886618096386	0.966270375050536	0.999989862604799	0.584520420682094	0.853705351106009
chr10.34199564	0.00343477800588957	0.571574945518967	0.786368525818572	0.000248991436970316	0.28858541891225	-0.0456568727597784	-0.00847261936597455	-0.00498727663282659	0.00165335320863565	-0.000396879054838446	-0.00334458988083573	-0.0185651486939514	-0.00466922027064525	10	0	10	0	89	24	65	1	.	PARD3	PARD3,RF00019	HAVANA,ENSEMBL	0.554240241444314	0.971236964266176	0.999989862604799	0.591763364651594	0.871104799079642
chr10.95694771	0.000543415687234928	0.0298837497745827	0.510390249529282	5.2431470351048e-05	0.00881760351258595	0.0145902087226495	0.149379542754296	0.00839411294964598	0.00152323603604178	-0.00407866719636154	0.0524506046757725	0.0435564502383895	0.00767469581133816	11	6	17	0	82	23	59	0.630122448696589	.	.	TCTN3	HAVANA	0.331950478754381	0.642217283198504	0.999989862604799	0.470773220017338	0.451465443210107
chr10.1402975	0.00354371240284445	0.455019017154291	0.811835574488164	0.000244424467529502	0.191216698487046	0.0937777239567129	0.0773281136495768	0.0138055211008024	-0.00340303808654994	-0.00465017702521405	0.00349407199484206	-0.0469981783635949	0.0112348618157972	16	1	17	0	82	18	64	0.630122448696589	.	ADARB2	ADARB2	HAVANA	0.55791264889868	0.954924050823217	0.999989862604799	0.591763364651594	0.824148245499515
chr10.96384723	0.00354172748404868	0.317059674908165	0.662704992479532	0.000322466961739398	0.138464013361812	0.0389164671298736	-0.0893656716661071	-0.00886639133559312	-6.83190965749576e-05	0.00385763520629892	0.0382144672432473	0.0112405715074202	-0.00749932118832707	1	4	5	12	82	0	94	0.316152293305234	.	TLL2	TLL2	HAVANA	0.55791264889868	0.923361171301927	0.999989862604799	0.633303291057199	0.786225102962894
chr10.123134235	0.00339727312184064	0.274849593667467	0.548357645092686	0.000389708504372967	0.138159968200643	-0.0109516943522166	-0.0832309404811884	-0.00485057398416973	-0.000363701534785416	0.00247460534223399	-0.0198822672428005	-0.0189397946197584	-0.00411553986160184	0	3	3	41	55	0	96	0.773693169863994	.	.	HMX3	HAVANA	0.552887653931036	0.90979535327982	0.999989862604799	0.653261493345108	0.786044243436062
chr10.124613274	0.00165548731647944	0.643955726873134	0.466717596406596	0.000208468210727853	0.610957289276036	-0.00404128462850375	-0.138422223000622	0.00661440193259259	0.00011601332567526	0.0060912398830164	0.00132201092090869	0.0209567229086402	0.00876608369821905	5	2	7	22	70	0	92	0.617968363727177	.	LHPP	LHPP,AC068896.1	HAVANA,HAVANA	0.46190167410663	0.978969011975323	0.999989862604799	0.590037874650319	0.951138439152884
chr10.75405861	0.00215589937278612	0.965065457170865	0.869459745024295	0.000129259532539686	0.857159182428216	-0.034235264097015	-0.0253236329243891	-0.00470365324809625	0.00124754681120998	0.00109955500715932	-0.0019466944842955	0.00364459964175452	-0.00397543732725805	0	4	4	29	66	0	95	0.834984603025867	.	ZNF503-AS2	AC010997.3,ZNF503,ZNF503-AS2,AC010997.5,AC010997.4	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA	0.49256078335853	0.998803055492742	0.999989862604799	0.546423241318338	0.984820008834073
chr10.132859055	2.52556456098362e-05	0.285311399564623	0.09513900018256	1.52669987020286e-05	0.858429342843441	-0.282009609117306	-0.212076423528351	-0.0151914923483143	0.0109448927813826	0.00769528791436648	-0.00094420028944531	-0.0106700677679564	-0.0093506565279977	0	0	0	0	99	3	96	1	.	CFAP46	CFAP46	HAVANA	0.101543318036968	0.913635977081143	0.999405002508003	0.327850575831058	0.984982285674555
chr10.7367563	0.000683534313601647	0.0412956850494736	0.589918413482301	5.7335009331599e-05	0.0111650343672784	0.135720605601537	0.112673908497077	-0.00419317228304459	-0.00361064238859186	-0.003089873421288	0.0428730427034951	0.0317881857111057	-0.00629928347438916	1	0	1	0	98	18	80	0.292929292929288	.	SFMBT2	SFMBT2	HAVANA	0.355275407573424	0.683346687323929	0.999989862604799	0.473632922968303	0.475834162083784
chr10.66822372	0.00152563978433878	0.337229880447138	0.531827155935501	0.000161649563737714	0.19099957753666	0.155292420694356	0.0586895127165862	0.00846919373528773	-0.00484658038670398	-0.00160005599242915	0.0302968758791424	0.0160276507644187	0.00652867593243056	1	3	4	0	95	35	60	0.679398657307362	.	CTNNA3	CTNNA3	HAVANA	0.451718169496649	0.929261008239217	0.999989862604799	0.574713358312713	0.824015966198532
chr10.133365249	0.000184720127656687	0.314834703596879	0.134546273764358	8.49180722873257e-05	0.700055747043671	-0.314643227126176	-0.275215458454043	0.00383176800960377	0.0127097339128339	0.010124196503545	0.0108445079426747	-0.0118411689945645	0.0109870055917132	1	3	4	2	93	0	95	0.834984603025867	.	ECHS1	ECHS1	HAVANA	0.231962542994091	0.922639214691913	0.999989862604799	0.506947550464482	0.964922366051577
chr10.124999921	0.000823673345011745	0.0655440788197451	0.478862877962933	9.1985711924955e-05	0.0247333155848096	-0.0303245201890704	0.0499606580594628	-0.00304798563632995	0.00026343334406387	-0.00228228218917389	-0.0241532248796417	-0.00948930810189864	-0.00373310931437837	0	0	0	0	99	37	62	1	.	CTBP2,AL731571.1	CTBP2,AL731571.1	HAVANA,HAVANA	0.376052962006556	0.741283417794215	0.999989862604799	0.507370595723235	0.567664984831473
chr10.96384708	0.00200085355161495	0.702292036097321	0.603580194731998	0.000188003223000604	0.552597023706182	-0.117807098299544	-0.0900213660447434	-0.0115970719397506	0.00547948031142737	0.0036810969797879	0.0223527773385047	0.00559368789422798	-0.00880412334198749	1	3	4	11	84	0	95	0.834984603025867	.	TLL2	TLL2	HAVANA	0.484577294566463	0.984177722532434	0.999989862604799	0.587327403756898	0.940761987200527
chr10.133336716	0.00221528738499594	0.657358952279238	0.545010329015711	0.000240544788346751	0.541657869633424	-0.125800119556232	0.0818383203980886	-0.0131313588955829	0.00533162118514191	-0.00423091228966855	0.00898485593080639	-0.0273902394741385	-0.0128728024457325	1	0	1	3	95	0	98	0.292929292929288	.	ZNF511-PRAP1,CALY	ZNF511-PRAP1,CALY	HAVANA,HAVANA	0.497970151101075	0.980158896343179	0.999989862604799	0.591763364651594	0.938652043200433
chr10.6226337	0.000187936626780482	0.473521476737906	0.390769580730998	2.28243212190462e-05	0.437736240244099	-0.0672184104320656	-0.139188995760377	-0.00921139176115579	0.00198902248065797	0.00544304561247048	-0.013875287941744	0.00603122282515419	-0.00688339557922191	18	0	18	0	81	32	49	0.167351205385581	.	PFKFB3	PFKFB3	HAVANA	0.232890286207218	0.95790143059914	0.999989862604799	0.367971245247057	0.916745156222488
chr10.21503170	0.003232101638457	0.650740407452395	0.945032760536108	0.000185065180836702	0.300047454331607	0.0133482514944677	0.0763889715561715	-0.00929323226884781	-0.00139731090070021	-0.0022191237515869	-0.0229172640202805	0.0183623044411294	-0.0104532426346773	5	1	6	0	93	5	88	1	.	.	.	.	0.546021982340078	0.979596974742618	0.999989862604799	0.58599041392751	0.875322342180058
chr10.5481090	0.000335426860618571	0.911681468345706	0.819659606446939	1.61366971141974e-05	0.739482091147898	0.0881895396754615	-0.00635310139335476	-0.00902799240736545	-0.00334077271884003	-0.000337042839433109	0.00178012542919416	-0.0154303608070665	-0.0100541897611495	19	0	19	0	80	20	60	0.429408277662711	.	.	.	.	0.287135345490671	0.996593992700455	0.999989862604799	0.327850575831058	0.970307190390844
chr10.18951427	0.00265205738944951	0.613206223134655	0.583320355232075	0.000269210575945016	0.44523334376618	-0.110003476176841	0.112899126335875	0.0100230858249079	0.00435008884301145	-0.00299091091500979	0.000532681199370327	0.0331338829399687	0.0104220273608365	10	1	11	0	88	9	79	0.920810185079247	.	.	.	.	0.520968261100949	0.975981237332472	0.999989862604799	0.603131818846036	0.91824187468904
chr10.79949236	0.0011413004135907	0.416810912830585	0.372882567040221	0.00018109816314147	0.377464655662364	0.102896786492423	-0.163963161183983	-0.0121155176699227	-0.00576818668179611	0.0053163261633218	-0.0426209769519447	-0.0251658687763422	-0.0120581767930701	1	0	1	0	98	0	98	0.292929292929288	.	AL512662.2,SFTPD	AL512662.2,SFTPD	HAVANA,HAVANA	0.414392784970507	0.947773418329668	0.999989862604799	0.584570842482592	0.90065523938057
chr10.275817	0.000771865375081075	0.380343969965085	0.187871597766706	0.000271462422183538	0.658049578003189	0.16325837177334	0.137195126927907	-0.00209769249700056	-0.00622161937809779	-0.00562631059174555	0.00278487357045995	-0.010819278085782	-0.00575430130075268	5	0	5	0	94	39	55	0.735106862752017	.	DIP2C	DIP2C	HAVANA	0.367162538137315	0.939987216960558	0.999989862604799	0.604880440783932	0.95876969788854
chr10.133071142	0.00235260125767096	0.939052808122216	0.802810339923534	0.000157328476890271	0.833968520570668	-0.0105917663696958	-0.12948827456173	-0.0157737806155973	0.00114016485257568	0.00547464149755401	0.020437231260432	0.0149095098436811	-0.0135982106522174	6	1	7	0	92	0	92	0.78794719748734	.	ADGRA1	ADGRA1	HAVANA	0.505974200140932	0.997836472408093	0.999989862604799	0.573510684480662	0.9819434170504
chr10.91611437	7.59771776564459e-06	0.021652254706825	0.00620088769575232	0.000124494936946091	0.552143823275782	-0.0793673830900831	0.527904121408374	-0.00706897631645574	0.00239859902818821	-0.0213459030099847	-0.0306206315754026	-0.0368038949936538	-0.0139103136720078	12	1	13	0	86	3	83	0.754627420914842	.	.	.	.	0.0621588946194638	0.600916926284999	0.741468904345567	0.535925609023747	0.940644144483848
chr10.1672389	0.00379620101548032	0.0126102217219542	0.656716348543278	0.000349923392916505	0.00237581938857977	0.018712737208137	-0.112019777087574	0.00493464347069722	0.00119833804480453	0.00401560145654031	0.0507036103445091	-0.00634192562146295	0.00667810245765153	11	2	13	0	86	17	69	0.655391908329984	.	ADARB2	ADARB2	HAVANA	0.566047127206945	0.532209313328239	0.999989862604799	0.642933603110466	0.324034102670065
chr10.75292461	0.00329150005365649	0.339446707291164	0.840830373605852	0.000215307548373347	0.117947825965777	-0.0118143074244855	-0.0182284129336993	-0.00470444390892115	0.0011453847060279	0.00138636335574262	0.0182477467737537	0.0184492219049879	-0.00389107216474915	15	0	15	0	84	45	39	0.999999999999981	.	ZNF503-AS1,AC010997.3	ZNF503-AS1,AC010997.3,AC010997.1	HAVANA,HAVANA,HAVANA	0.548616593121275	0.92974051320156	0.999989862604799	0.590459584763448	0.766777916160477
chr10.45224570	0.000295274746325182	0.550111179147793	0.277482134037284	5.78839674943634e-05	0.786939400292307	-0.278383053665482	-0.351714480642585	0.00768757614364809	0.0117804382176148	0.0142747829638469	0.0250158020702583	0.0204403761220432	0.0160076289424224	1	0	1	0	98	3	95	0.999999999999961	.	.	.	.	0.274529637016071	0.968698559566433	0.999989862604799	0.473632922968303	0.976282852619842
chr10.133217342	0.00120191057969956	0.854344546285462	0.798457452491861	7.38442388591109e-05	0.635265752509962	-0.0684887797629088	-0.00444048073268966	-0.00694859968304516	0.00215802161696826	-0.000329179941104939	-0.0135354012052355	-0.0129093644905095	-0.00641454548733672	1	2	3	0	96	28	68	0.194977334888971	.	KNDC1	KNDC1	HAVANA	0.421330509551713	0.993785203489339	0.999989862604799	0.493196843772141	0.954941730089911
chr10.133288356	0.000198942662906083	0.536025718178946	0.835686853188545	9.09364781009278e-06	0.243170308768951	0.00962589794887401	0.036248397058856	-0.00421294039135849	-0.00105375573315823	-0.00159402596965631	-0.0178719442782375	-0.0055641999759749	-0.00506090699427336	5	0	5	0	94	43	51	0.316152293305234	.	TUBGCP2	TUBGCP2	HAVANA	0.237752819760639	0.966726270520749	0.999989862604799	0.312812587523194	0.851848496558751
chr10.129873029	0.00133278752704447	0.329321525210689	0.925606058301634	6.91095993643934e-05	0.102580844306726	-0.0638055526233695	-0.0320373961212053	-0.00722581903548307	0.00143611712500887	-6.37211989527629e-05	-0.0271681040116696	-0.0335492295128111	-0.00682404724420616	0	1	1	0	98	18	80	0.999999999999961	.	EBF3	EBF3	HAVANA	0.436750150228846	0.926635171374403	0.999989862604799	0.489246359876061	0.749510494895017
chr10.133268670	0.000575635354354815	0.336682449256974	0.107230484312902	0.000383665590071341	0.959860074082229	-0.147556103862229	-0.197973745985318	-0.00964039265834936	0.0056210991793261	0.00740159631449486	-0.00255169239623542	-0.00437248699118911	-0.00551151641700168	1	1	2	0	97	12	85	0.532467532467543	.	ADAM8	ADAM8	HAVANA	0.337496186395094	0.929134226129541	0.999989862604799	0.653261493345108	0.995967638808159
chr10.100988974	0.00110620664690726	0.765897097081917	0.459354031564128	0.000134576189569438	0.868647325026414	0.17207044645296	0.0986902946354381	0.0103847742256564	-0.00626238208317452	-0.00351237188502863	0.0101725971774646	0.00504713505975605	0.00747866097521323	6	2	8	0	91	15	76	0.898676570428702	.	TWNK	MRPL43,SEMA4G,AL133215.1,TWNK	HAVANA,HAVANA,HAVANA,HAVANA	0.411407478662032	0.988714201885458	0.999989862604799	0.555027541735083	0.986166473436547
